Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     30.6,     34.4,     35.0,     27.8,     24.4,     20.0,     22.2,     23.3,     31.1,     31.1,     32.8,     36.7,     36.7,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     36.1,     33.3,     33.9,     28.9,     27.2,     18.9,     20.0,         ,     21.1,     25.6,     34.4,     31.1,         ,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.1,     31.7,     28.3,     26.1,     29.4,     17.8,     19.4,     18.9,     26.1,     32.2,     33.3,     35.0,     36.1,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     35.0,     40.0,     31.1,     30.0,     24.4,     17.8,     19.4,     21.1,     24.4,     33.3,     36.1,     33.1,     40.0,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     38.0,     36.7,     33.8,     31.7,     25.6,     22.5,     20.7,     26.1,     25.6,     29.7,     31.8,     35.1,     38.0,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     35.4,     35.6,     32.2,     28.9,         ,     20.6,     21.8,     24.0,     25.1,     32.8,     31.1,     35.1,         ,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     37.9,     31.7,     33.5,     30.0,     21.7,     18.9,     17.5,     21.1,     26.4,     32.5,     29.2,     32.8,     37.9,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.2,     32.9,     30.8,     27.5,     25.3,     21.7,     22.2,     26.7,     35.0,     32.0,     30.5,     38.5,     38.5,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     37.5,     38.5,     35.0,         ,     26.0,     22.5,     21.0,     26.5,     30.0,     32.0,     35.0,     34.5,         ,QC,#
dx, 67019,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.0,     33.5,     32.0,     28.5,     26.0,     21.0,     20.5,     21.0,     25.5,     28.5,     37.5,     34.0,     37.5,QC,#
