Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 79042,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.9,     40.0,     38.9,     23.9,     23.9,     17.2,     15.6,     20.6,     28.3,     33.3,     35.0,     38.9,     40.0,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1934     ,     29.3,     28.4,     28.6,     18.6,     18.3,     13.5,     13.5,     13.7,     18.0,     18.6,     21.8,     26.6,     20.7,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1935     ,     27.3,     26.8,     24.4,     19.1,     14.7,     12.4,     12.4,     14.7,     16.4,     20.1,     24.1,     27.2,     20.0,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1936     ,     27.6,     28.3,     27.2,     19.6,     17.5,     11.4,     11.8,     13.7,     15.5,     19.4,     23.4,     26.1,     20.1,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1937     ,     25.0,     28.3,     27.0,     19.9,     16.2,     13.2,     12.6,     15.0,     17.4,     20.8,     25.7,     25.8,     20.6,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1938     ,     28.7,     26.8,     26.3,     21.8,     18.5,     11.6,     12.2,     13.8,     17.1,     23.4,     25.5,     27.4,     21.1,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1939     ,     32.2,     30.2,     25.9,     20.3,     16.7,     12.4,     11.4,     12.8,     16.3,     19.8,     21.2,     24.4,     20.3,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1940     ,     27.8,     25.8,     29.9,     18.6,     15.1,     13.1,     11.6,     15.2,     18.3,     23.1,     21.9,     27.8,     20.7,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1941     ,     27.3,     26.4,     22.2,     22.7,     16.4,     13.1,     11.9,     14.6,     15.4,     17.2,     23.9,     27.5,     19.9,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1942     ,     28.6,     28.1,     26.2,     20.4,     15.6,     13.3,     12.2,     13.9,     16.7,     20.5,     23.0,     27.8,     20.5,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1943     ,     29.1,     27.5,     26.7,     18.2,     15.2,     12.2,     11.8,     12.7,     15.6,     18.9,     21.9,     25.9,     19.6,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1944     ,     30.0,     27.1,     26.7,     16.8,     14.2,     12.7,     11.9,     14.4,     18.9,     21.4,     24.4,     25.8,     20.4,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1945     ,     27.4,     24.9,     23.0,     21.0,     16.7,     14.6,     11.8,     13.6,     16.6,     19.6,     23.7,     29.0,     20.2,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1946     ,     28.2,     25.4,     21.3,     17.0,     15.9,     11.5,     12.8,     12.9,     15.7,     17.3,     23.2,     27.2,     19.0,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1947     ,     29.1,     30.4,     23.6,     20.7,     18.9,     13.8,     11.4,     12.8,     16.1,     18.5,     21.6,     25.1,     20.2,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1948     ,     27.0,     28.2,     23.5,     19.4,         ,     13.0,     12.1,     17.6,     17.6,     17.9,     22.4,     25.5,         ,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1949     ,     27.9,     24.3,     23.7,     19.7,     15.2,     11.6,     11.9,     14.7,     17.8,     18.7,     21.3,     24.9,     19.3,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1950     ,     28.1,     25.8,     24.7,     20.7,     16.1,     13.3,     13.3,     14.3,     18.2,     20.4,     24.1,     30.2,     20.8,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1951     ,     33.6,     29.1,     27.1,     16.8,     15.6,     14.6,     12.1,     12.2,     17.7,     19.0,     21.9,     27.1,     20.6,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1952     ,     29.1,     25.1,     26.7,     17.9,     14.6,     12.9,     11.6,     13.7,     16.4,     18.9,     20.3,     24.1,     19.3,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1953     ,     27.6,     28.9,     27.4,     21.2,     16.5,     13.3,     12.8,     12.9,     16.1,     19.3,     21.7,     25.4,     20.3,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1954     ,     30.2,     25.3,     25.3,     21.2,     15.9,     12.8,         ,     13.8,     17.7,     20.1,     22.4,     26.9,         ,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1955     ,     29.4,     28.1,     26.1,     20.3,     13.9,         ,         ,     13.4,     17.1,     19.4,     20.5,     24.6,         ,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1956     ,     26.8,     32.6,     26.5,     18.7,     14.8,     11.8,     11.6,     12.3,     15.4,     16.4,     20.1,     23.5,     19.2,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1965     ,     26.5,     29.4,     27.0,     18.2,     16.0,     13.4,     11.7,     13.4,     17.6,     22.1,     22.6,     28.0,     20.5,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1966     ,     30.8,     26.4,     24.6,     19.8,     15.5,     12.5,     11.3,     13.3,     15.7,     19.7,     24.1,     25.0,     19.9,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1967     ,     27.7,     30.2,     24.9,     22.5,     17.5,     15.4,     12.5,     13.6,     17.1,     22.4,     24.2,     24.7,     21.1,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1968     ,     32.2,     30.6,     27.0,     21.1,     13.9,     12.0,     10.9,     13.0,     15.6,     19.4,     21.2,     25.8,     20.2,QC,#
dx, 79042,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1969     ,     31.8,     27.4,     24.4,     20.6,     15.4,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1903     ,     13.2,     12.5,     12.8,      9.6,      6.7,      4.7,      4.9,      6.3,      8.6,      6.2,     11.2,     11.9,      9.1,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1904     ,      8.9,      8.5,      5.9,      7.1,      7.3,      5.9,      4.8,      5.0,      5.2,      8.8,      9.8,     11.8,      7.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1905     ,     13.9,     11.9,     10.8,     10.0,      8.2,      6.6,      4.9,      4.4,      4.6,      6.0,      9.3,     10.9,      8.5,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1906     ,     14.3,     15.6,     12.3,      9.1,      7.9,      7.1,      4.6,      4.7,      6.3,      7.1,      6.8,     10.1,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1907     ,     12.8,     11.7,      9.8,      7.7,      7.6,      3.0,     -1.5,      4.9,      6.0,      6.9,     11.9,      9.9,      7.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1908     ,     18.0,     14.2,     10.8,      6.6,      4.8,      3.2,      3.9,      4.2,      5.8,      8.1,     11.1,     12.6,      8.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1909     ,     10.2,     11.7,     10.9,      7.1,      4.3,      5.9,      3.2,      4.7,      6.1,      8.1,      9.4,      9.3,      7.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1910     ,     13.8,     14.2,     12.1,      9.6,      8.1,         ,      6.8,      8.7,      9.8,      6.7,     10.8,     10.2,         ,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1911     ,     13.4,     14.1,     12.4,      8.0,      6.5,      3.9,      3.6,      6.9,      7.2,      7.4,     10.5,     11.4,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1912     ,     12.6,     15.2,     12.7,      8.8,      6.2,      5.9,      3.4,      5.4,      6.4,      7.8,      9.5,     11.2,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1913     ,     11.3,     13.6,     10.8,     10.9,      6.7,      3.7,      4.6,      4.1,      0.2,      8.1,      9.0,     12.6,      8.0,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1914     ,     12.2,     14.3,     13.2,      9.6,      6.9,      4.9,      3.3,      5.8,      4.8,     10.2,     11.7,     12.6,      9.1,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1915     ,     13.2,     12.6,     10.6,      8.7,      6.4,      5.3,      5.6,      5.3,      6.6,      8.6,      8.7,     10.2,      8.5,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1916     ,     14.3,     14.0,     11.6,      9.4,      6.2,      5.4,      4.4,      4.2,      7.8,      7.2,      8.6,     11.3,      8.7,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1917     ,     12.1,     12.3,     11.3,      7.7,      6.0,      4.4,      5.3,      5.5,      6.6,      8.4,      9.9,     14.0,      8.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1918     ,     15.3,     13.2,     12.2,     10.8,      8.2,      7.1,      4.1,      4.9,      7.1,      7.8,      9.1,     11.4,      9.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1919     ,     11.8,     16.0,     10.2,     10.7,      8.0,      6.0,      3.2,      5.2,      6.5,      7.7,     11.4,     13.3,      9.2,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1920     ,     12.8,     13.8,     10.9,      8.7,      6.0,      5.9,      4.6,      5.2,      7.3,      9.1,      9.9,     12.6,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1921     ,     14.6,     15.9,     12.2,      9.7,      9.4,      6.4,      5.2,      4.9,      7.7,      8.1,     11.9,     12.1,      9.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1922     ,     12.2,     13.8,     10.9,      9.6,      8.2,      5.1,      4.9,      4.2,      6.3,      7.8,      9.1,     12.8,      8.7,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1923     ,     12.0,     12.3,     10.8,     10.7,      8.2,      6.0,      8.7,      9.3,      6.4,      7.9,      8.1,     11.5,      9.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1925     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     11.3,         ,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1926     ,     11.0,     13.0,     12.6,      9.8,      7.3,      5.7,      5.3,      5.1,      7.3,      8.5,      8.4,     11.6,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1927     ,     12.8,     12.6,     11.7,      8.3,      6.7,      3.4,      3.3,      4.5,      5.6,      7.8,      9.7,     12.4,      8.2,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1928     ,     13.3,     13.5,     13.1,     10.4,      6.8,      4.7,      4.1,      4.4,      7.0,      6.8,      9.0,     12.4,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1929     ,     11.9,     15.2,     11.4,      8.7,      6.4,      3.8,      2.4,      4.0,      4.6,      6.8,      9.6,      9.5,      7.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1930     ,     11.8,     14.4,     11.9,      8.4,      6.6,      4.0,      5.4,      4.5,      5.7,      9.1,      9.8,     12.1,      8.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1931     ,     11.0,     12.2,     10.8,      8.4,      8.1,      4.9,      4.9,      4.7,      6.1,      7.4,      9.9,     11.6,      8.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1932     ,     13.7,     11.5,     10.7,      9.5,      7.9,      4.7,      3.7,      4.6,      7.4,      6.4,      9.9,     10.2,      8.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1933     ,     12.2,     11.4,     11.2,      8.8,      5.3,      5.2,      3.7,      3.3,      5.9,      8.1,     10.4,     11.5,      8.1,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1934     ,     14.0,     13.4,     14.8,      9.4,      6.6,      4.1,      4.9,      4.7,      6.3,      7.4,     10.4,     11.2,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1935     ,     12.6,     13.0,     10.7,     10.2,      6.1,      5.2,      4.3,      5.9,      6.3,      7.9,      9.5,     11.2,      8.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1936     ,     13.8,     13.7,     13.8,      8.2,      5.9,      5.0,      4.8,      6.0,      5.5,      7.9,      9.2,     13.4,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1937     ,     10.3,     13.6,     12.7,      8.7,      7.0,      3.2,      3.1,      5.9,      6.8,      9.7,     11.6,     12.2,      8.7,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1938     ,     13.4,     13.3,     12.0,      9.8,      8.3,      4.6,      4.2,      4.7,      5.9,      8.8,     10.8,     10.8,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1939     ,     13.7,     13.8,     11.9,     10.5,      8.7,      5.9,      2.7,      4.9,      5.6,      7.5,      9.3,      9.7,      8.7,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1940     ,     12.2,     10.6,     12.5,      7.9,      5.6,      4.2,      4.4,      3.7,      6.2,      9.2,      8.9,     11.1,      8.0,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1941     ,     12.1,     11.9,     10.9,     10.9,      6.6,      4.8,      4.8,      3.8,      5.8,      6.3,      9.4,     11.8,      8.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1942     ,     11.9,     12.1,     11.6,      9.2,      8.3,      5.1,      3.8,      5.6,      5.8,      7.8,      9.3,     12.2,      8.6,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1943     ,     13.0,     11.3,     10.5,      7.4,      5.1,      4.1,      3.8,      2.7,      5.4,      6.3,      8.9,      9.7,      7.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1944     ,     12.4,     11.2,     10.9,      6.7,      5.8,      3.1,      2.8,      2.9,      4.4,      5.7,      8.3,      8.4,      6.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1945     ,     10.2,      9.4,      7.9,      6.6,      4.7,      4.8,      2.4,      6.3,      5.6,      8.1,     10.6,     11.9,      7.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1946     ,     13.3,     12.3,     10.9,      8.0,      6.1,      4.5,      4.9,      4.8,      5.4,      6.0,      9.5,     11.8,      8.1,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1947     ,     12.7,     15.6,     12.2,      9.7,      8.2,      5.6,      5.0,      4.1,      5.9,      7.0,      9.0,     12.2,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1948     ,     11.4,     13.4,      9.3,      9.3,      7.4,      4.4,      5.8,      5.4,      6.7,      7.2,      9.2,     11.5,      8.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1949     ,     12.3,     10.1,     10.6,      7.4,      5.8,      3.3,      4.6,      4.1,      5.7,      8.4,     10.1,      9.5,      7.7,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1950     ,     11.7,     13.7,     12.1,      9.2,      7.3,      4.7,      4.4,      4.8,      7.2,      8.8,      9.8,     13.2,      8.9,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1951     ,     15.5,     14.7,     12.5,      7.7,      7.4,      5.8,      4.2,      4.6,      7.5,      8.2,      8.6,     11.7,      9.0,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1952     ,     12.1,     11.3,     12.4,      8.5,      6.6,      6.6,      3.1,      4.8,      5.8,      7.4,      9.5,     11.1,      8.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1953     ,     12.3,     13.6,     11.7,      9.4,      7.1,      4.8,      3.7,      4.6,      5.1,      7.6,      9.0,     10.3,      8.3,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1954     ,     14.6,     11.5,      9.8,      9.8,      7.4,      4.7,      3.9,      4.1,      5.4,      8.0,      9.0,     12.3,      8.4,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1955     ,     13.2,     14.3,     11.5,      8.3,      6.2,      4.8,      4.1,      5.1,      7.3,      8.4,      8.1,     11.0,      8.5,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1956     ,     12.1,     15.2,     14.4,      9.6,      7.2,      4.3,      4.8,      4.1,      5.7,      6.8,      8.4,      9.1,      8.5,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1965     ,     11.1,     13.6,     10.8,      8.1,      7.7,      4.8,      3.7,      5.3,      7.7,      9.3,      9.0,     13.9,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1966     ,     14.8,     13.0,     12.1,      8.0,      6.8,      3.4,      4.0,      4.9,      7.3,      8.1,     11.5,     11.8,      8.8,QC,#
dx, 79042,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1967     ,     11.9,     14.7,     11.9,     10.5,      7.6,      6.1,      5.2,      5.4,      6.8,      8.7,     10.3,     11.1,      9.2,QC,#
