Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1874     ,         ,         ,     32.2,     28.9,     22.8,     17.8,     17.8,     21.1,     23.9,     27.2,     32.8,         ,         ,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1875     ,     35.6,     32.2,     30.0,     27.2,     20.6,     17.2,     17.2,     21.7,     23.9,     28.9,     34.4,     35.6,     35.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1876     ,     34.4,     34.4,     32.8,     26.7,     23.3,     18.9,     18.9,     19.4,     25.6,     33.3,     35.0,     40.6,     40.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1877     ,     36.1,         ,     32.2,     27.8,         ,     20.0,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1878     ,     40.6,         ,     30.0,     27.2,     20.6,     17.2,     20.0,     22.8,     30.0,     31.1,     35.6,     32.8,         ,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1879     ,     34.4,     32.8,     28.9,     23.9,     20.0,     17.2,     16.1,     20.0,     23.3,     28.9,     30.0,         ,         ,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1880     ,     35.0,     32.8,     31.1,     26.7,     29.4,     17.2,     17.2,     23.3,     26.7,     25.0,     33.9,     35.6,     35.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1881     ,     37.8,     31.1,     35.0,     33.9,     23.9,     16.7,     15.6,     20.0,     25.6,     25.6,     29.4,     32.8,     37.8,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1882     ,     37.8,     32.8,     31.7,     25.6,     21.7,     16.1,     17.8,     20.0,     26.7,     30.0,     32.2,     33.9,     37.8,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1883     ,     33.9,     30.0,     28.3,     24.4,     21.1,     18.9,     18.9,     23.9,     23.9,     27.2,     31.1,     35.6,     35.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1884     ,     42.2,     33.3,     32.8,     29.4,     21.7,     20.0,     20.0,     21.7,     23.9,     30.6,     31.1,     34.4,     42.2,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1885     ,     34.4,     33.9,     28.9,     25.0,     21.1,     20.0,         ,         ,         ,     30.6,     31.1,     32.2,         ,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1886     ,     32.2,     34.4,     33.3,     29.4,     23.9,     18.3,     17.8,     19.4,     23.9,     27.8,     32.2,     35.0,     35.0,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1887     ,     32.8,     29.4,     29.4,     27.8,     20.0,     17.2,     18.3,     19.4,     22.8,     28.3,     28.3,     31.1,     32.8,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1888     ,     33.9,     30.6,     27.8,     25.6,     20.8,     17.8,     18.3,     23.3,     25.6,     30.6,     36.1,     35.0,     36.1,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1889     ,     35.0,     33.7,     32.9,     25.3,     20.6,     17.8,     17.9,     18.1,     23.6,     27.5,     28.6,     32.3,     35.0,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1890     ,     31.9,     28.3,     26.6,     22.8,     21.1,     18.9,     15.8,     19.0,     23.1,     25.6,     28.9,     31.7,     31.9,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1891     ,     32.9,     30.6,     27.5,     24.6,     20.1,     18.3,     15.8,     17.3,     20.8,     27.5,     30.3,     32.1,     32.9,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1892     ,     33.6,     33.1,     30.4,     26.1,     21.7,     18.3,     18.9,     21.1,     24.2,     26.9,     31.7,     32.9,     33.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1893     ,     35.7,     30.8,     28.9,     23.1,     19.7,     17.2,     16.4,     20.3,     22.2,     28.1,     30.6,     34.2,     35.7,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1894     ,     31.9,     30.6,     26.9,     23.3,     19.2,     14.6,     14.4,     19.4,     21.2,     24.2,     32.2,     30.0,     32.2,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1895     ,     32.9,     30.3,     31.1,     25.1,     18.4,     16.1,     14.2,     19.4,     23.9,     29.4,     29.4,     32.2,     32.9,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1896     ,     35.4,     28.6,     26.4,     24.2,     19.7,     15.0,     12.8,     18.3,     20.3,     28.3,     29.2,     30.8,     35.4,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1897     ,     32.2,     32.3,     27.5,     27.2,     20.6,     17.8,     14.7,     16.7,     22.8,     29.9,     33.8,     34.0,     34.0,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1898     ,     29.7,     30.3,     28.9,     31.7,     25.6,     21.0,     23.3,     23.4,     29.6,     35.7,     39.4,     39.7,     39.7,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1899     ,     41.1,     34.6,     31.7,     31.9,     26.1,     21.7,     20.6,     22.8,     26.7,     33.3,     38.3,     40.0,     41.1,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1900     ,     35.7,     41.0,     33.4,     28.6,     27.3,     23.2,     20.3,     29.4,     25.4,     34.6,     37.8,     40.6,     41.0,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1901     ,     38.3,     40.6,     36.1,     32.2,     25.8,     19.4,     20.0,     22.5,     29.4,     31.1,     35.6,     41.9,     41.9,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1902     ,     40.7,     38.9,     37.2,     30.0,     26.4,     25.1,     22.8,     23.3,     29.4,     32.8,     37.7,     40.6,     40.7,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1903     ,     43.7,     39.4,     41.1,     32.8,     24.4,     19.4,     21.1,     24.4,     26.1,     28.9,     32.2,     32.2,     43.7,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1904     ,     36.4,     36.4,     33.9,     30.0,     26.7,     20.3,     21.1,     22.8,     27.8,     31.1,     33.1,     39.4,     39.4,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1905     ,     40.6,     35.0,     33.3,     28.3,     24.4,     23.3,     20.0,     23.3,     24.4,     28.9,     36.9,     39.4,     40.6,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1906     ,     37.8,     36.7,     30.6,     31.1,     27.2,     22.8,     23.3,     26.7,     25.0,     30.0,     31.7,     35.6,     37.8,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1907     ,     37.2,     37.2,     32.8,     30.0,     25.0,     21.7,     21.1,     23.9,     28.9,     36.7,     33.9,     35.8,     37.2,QC,#
dx, 56017,Highest monthly temperature in degrees C                                                                                                                                                                ,1908     ,     37.5,     34.7,     31.7,     28.1,     25.6,     21.7,     22.2,     22.8,     25.6,     30.0,     35.6,     38.3,     38.3,QC,#
