Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,     41.7,     32.2,     28.3,         ,     19.4,     17.8,     18.3,     18.9,     27.8,     33.9,     38.3,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     39.7,     34.4,     32.2,     31.1,     22.2,     19.4,     15.0,     18.9,     23.3,     28.9,     31.7,     37.2,     39.7,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     35.6,     35.0,     32.8,     30.0,     26.1,     21.7,     17.8,     21.1,     27.0,     30.0,     34.0,     42.5,     42.5,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     43.5,     36.5,     35.5,     29.0,     22.0,     17.0,     16.5,     20.0,     26.0,     26.5,     32.5,     36.5,     43.5,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.5,     34.5,     36.0,     26.0,     23.5,     19.5,     16.5,     18.0,     23.0,     26.5,     32.0,     36.5,     36.5,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     39.5,     38.5,     33.0,         ,         ,         ,         ,         ,     24.5,     25.5,     38.5,     39.5,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     39.0,     37.5,     33.5,     31.5,     25.0,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     41.2,     40.5,     34.5,     30.7,         ,     16.6,     16.0,     25.2,     26.0,     35.2,     37.2,     38.9,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     41.3,     41.3,     37.8,         ,     27.0,     17.1,     15.5,     18.0,     20.0,     29.2,     36.0,     34.2,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     43.2,     40.3,     35.0,     27.0,     22.6,     20.5,     17.0,     19.4,     23.0,     29.3,     30.7,     39.5,     43.2,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     35.5,     41.6,         ,     30.9,     25.0,     17.5,     18.0,     23.0,     31.4,     31.2,     42.5,     40.4,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     41.8,     38.5,     34.5,     30.0,     24.8,     17.2,     16.5,     18.3,     25.5,     31.1,     34.0,     36.7,     41.8,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     44.6,     41.3,     36.0,     29.5,     23.8,     18.2,     16.0,     26.3,     27.0,     34.0,     41.5,     38.5,     44.6,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     41.2,     43.0,     40.5,     25.5,     21.5,     16.8,     14.9,     19.0,     24.0,     27.9,         ,         ,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     36.6,     36.0,     34.8,     28.8,     22.5,     20.6,     16.7,     19.5,     21.5,     27.8,     35.2,     34.8,     36.6,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     42.5,     38.9,         ,     30.2,     26.2,     16.2,     18.0,     18.3,     22.6,     30.0,         ,         ,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,     40.5,     36.0,     37.0,     27.5,     22.3,     16.5,     18.4,     17.5,     24.0,     29.0,         ,     38.5,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     46.0,     35.0,     37.0,     32.0,     25.0,     18.0,     17.0,     19.0,     22.0,         ,     36.0,     39.0,         ,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     40.0,     41.0,     40.0,     29.0,     26.0,     21.0,     17.0,     17.0,     22.0,     33.0,     36.5,     39.0,     41.0,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     41.0,     37.0,     34.0,     31.0,     24.1,     18.7,     17.2,     17.5,     17.7,     27.0,     29.0,     33.5,     41.0,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     38.7,     39.0,     31.3,     29.1,     24.0,     16.7,     18.2,     20.7,     33.5,     28.0,     35.2,     39.6,     39.6,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     38.8,     38.0,     29.8,     30.0,     24.0,     23.0,     19.9,     24.5,     26.6,     32.4,     39.1,     41.0,     41.0,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     36.5,     37.0,     34.8,     27.0,     23.7,     21.5,     14.0,     25.8,     25.2,     33.0,     31.7,     35.9,     37.0,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     38.0,     36.5,     34.9,     28.5,     25.1,     19.2,     15.7,     19.4,     27.0,     31.0,     32.3,     38.2,     38.2,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     38.5,     39.6,     34.5,     29.1,     28.4,     19.6,     19.0,     17.6,     20.0,     34.5,     41.9,     39.8,     41.9,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     41.5,     40.6,     39.2,     34.0,     22.2,     20.7,     17.0,     19.0,     24.5,     30.0,     34.0,     39.5,     41.5,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     42.2,     37.6,     35.6,     26.1,     24.0,     19.1,     17.6,     22.4,     24.6,     28.3,     32.4,     37.1,     42.2,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     36.5,     40.0,     38.0,     30.0,     21.1,     15.5,     17.4,     18.9,     22.9,     28.5,     35.6,     39.6,     40.0,QC,#
dx, 74034,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     43.8,     38.4,     34.5,     29.1,     23.9,     21.5,     18.6,     23.3,     29.1,     28.5,     33.5,     36.5,     43.8,QC,#
