Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     41.7,     41.7,     42.8,     41.1,     36.7,     33.9,     31.1,     38.3,     38.3,     41.1,         ,         ,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,         ,         ,     42.2,     39.4,     35.6,     32.2,     32.8,     33.3,     38.3,     42.2,     44.4,     41.8,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     44.0,     44.4,         ,         ,     36.7,     36.0,     34.3,     34.7,     37.7,     41.7,     41.9,     45.2,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,         ,         ,         ,     40.0,     37.6,         ,     33.9,     36.7,     40.8,     40.4,     43.9,     45.6,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     43.4,     40.7,     41.8,         ,     34.4,     31.9,     31.2,     33.9,     36.3,     39.0,     41.8,     45.2,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,         ,     35.7,     40.6,         ,     36.6,     32.3,     32.9,     33.6,     42.4,     45.0,     42.3,     44.6,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     45.0,         ,     42.4,     40.0,     33.9,     32.2,     29.7,     35.0,     36.7,     41.7,         ,         ,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     40.7,     41.6,     41.6,     38.9,     37.1,     31.1,     33.6,     35.8,     37.9,     41.8,     43.3,     42.9,     43.3,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,         ,     41.7,     41.1,     36.6,     35.0,     33.7,     34.4,     36.7,     43.3,     41.6,     42.1,         ,QC,#
dx,  4019,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     39.4,     42.8,     42.1,     38.3,     36.7,     31.7,     32.2,     35.0,     40.6,     42.3,     42.8,     45.6,     45.6,QC,#
