Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1858     ,     37.2,     33.3,     33.3,     29.4,     21.7,     15.6,     15.6,     20.6,     21.1,     25.6,     32.2,     32.8,     37.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1859     ,     32.2,     33.9,     31.1,     26.1,     22.5,     17.5,     14.7,     20.3,     21.9,     29.4,     30.3,     34.7,     34.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1860     ,     37.2,     33.3,     27.8,     26.7,     20.0,     18.9,     15.6,     17.8,     19.4,     22.2,     26.7,     31.7,     37.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1861     ,     32.2,     29.4,     29.4,     24.4,     21.1,     17.2,     14.4,     18.9,     26.7,     30.0,     33.3,     32.2,     33.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1862     ,     32.2,     33.9,     32.2,     26.7,     21.1,     20.6,     20.0,     21.7,     27.2,     33.3,     36.1,     36.1,     36.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1863     ,     40.6,     36.9,     30.3,     28.3,     21.7,     18.3,     15.6,     17.2,     22.2,     24.4,     32.2,     32.2,     40.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1870     ,         ,         ,         ,         ,         ,         ,         ,     18.3,     21.7,     30.6,     31.7,     41.7,         ,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1871     ,     37.8,     37.8,     32.2,     29.4,     25.0,     20.3,     21.1,     21.7,     24.4,     31.2,     36.1,     38.1,     38.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1872     ,     39.4,     37.2,     31.7,     27.2,     22.8,     21.1,     17.2,     20.6,         ,     30.0,     31.7,     33.3,         ,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1873     ,     31.7,     33.9,     32.8,     26.1,     22.8,     20.0,     14.4,     21.1,     27.8,     31.7,     31.4,     38.3,     38.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1874     ,     39.4,     35.3,     32.2,     29.2,     23.1,     18.3,     16.1,     21.7,     24.7,     30.6,     31.9,     38.1,     39.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1875     ,     39.2,     35.0,     31.9,     28.9,     20.8,     16.9,     18.1,     23.6,     26.1,     29.2,     34.7,     34.7,     39.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1876     ,     35.3,     37.5,     36.0,     28.6,     23.6,     18.6,     16.0,     17.8,     24.3,     29.2,     34.3,     41.8,     41.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1877     ,     42.7,     38.8,     32.4,     30.4,     21.1,     18.2,     16.4,     18.6,     24.9,     31.4,     36.2,     38.6,     42.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1878     ,     44.7,     38.4,     31.9,     27.5,     19.7,     13.4,     18.6,     21.9,     25.3,     30.0,     35.3,     33.1,     44.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1879     ,     38.3,     39.7,     32.1,     25.8,     18.9,     13.3,     13.9,     18.8,     21.7,     30.0,     28.3,     32.8,     39.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1880     ,     36.4,     32.2,     30.8,     25.3,     21.7,     15.6,     17.8,     21.8,     23.9,     24.4,     31.1,     35.8,     36.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1881     ,     38.9,     35.0,     30.0,     30.0,     21.9,     15.6,     16.1,     20.6,     21.7,     28.4,     31.2,     37.5,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1882     ,     38.9,     35.0,     35.6,     26.9,     22.0,     15.6,     16.7,     20.8,     29.0,     30.6,     30.1,     33.2,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1883     ,     35.0,     33.3,     31.4,     26.7,     23.9,     16.6,     15.4,     21.1,     26.1,     26.7,     32.3,     36.7,     36.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1884     ,     38.9,     37.8,     35.8,     31.4,     21.1,     20.0,     19.4,     21.9,     23.9,     30.3,     30.6,     34.2,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1885     ,     37.2,     38.9,     31.7,     28.9,     25.3,     21.1,     17.1,     23.3,     25.0,     34.4,     33.6,     35.0,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1886     ,     36.1,     37.5,     32.2,     31.6,     21.3,     16.0,     16.1,     18.3,     23.1,     28.3,     30.6,     33.6,     37.5,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1887     ,     36.8,     30.8,     30.6,     28.6,     21.7,     16.8,     16.0,     20.3,     23.9,     31.6,     33.3,     35.0,     36.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1888     ,     36.7,     33.3,     31.7,     30.3,     24.4,     17.8,     17.1,     24.4,     28.1,     31.7,     37.8,     38.1,     38.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1889     ,     41.1,     38.9,     37.7,     28.6,     23.9,     16.7,     18.9,     17.9,     24.0,     31.0,     31.4,     36.1,     41.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1890     ,     37.8,     35.4,     30.8,     25.0,     22.5,     18.9,     15.3,     18.6,     25.6,     27.2,     30.0,     31.1,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1891     ,     36.7,     33.8,     31.0,     27.9,     23.9,     17.8,     16.1,     18.8,     21.7,     27.2,     31.7,     37.1,     37.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1892     ,     35.6,     36.4,     34.4,     27.3,     22.8,     17.9,     17.2,     19.9,     20.7,     28.1,     31.6,     34.6,     36.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1893     ,     35.3,     35.3,     34.4,     26.7,     21.1,     16.4,     18.1,     19.7,     26.2,     32.2,     30.8,     35.6,     35.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1894     ,     34.9,     35.7,     28.9,     26.2,     20.0,     17.7,     17.1,     20.6,     21.7,     28.8,     37.2,     35.8,     37.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1895     ,     36.4,     34.9,     34.3,     28.4,     22.0,     20.8,     16.4,     20.1,     28.7,     31.9,     33.9,     35.9,     36.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1896     ,     40.4,     34.8,     31.7,     25.6,     23.8,     16.2,     16.8,     19.9,     23.8,     33.3,     35.8,     39.3,     40.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1897     ,     35.6,     41.1,     32.3,     31.2,     25.1,     18.6,     17.5,     19.0,     26.6,     31.1,     36.7,     39.1,     41.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1898     ,     36.8,     36.2,     32.3,     26.7,     22.5,     17.7,     17.8,     21.2,     28.9,     35.0,     32.8,     38.4,     38.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1899     ,     36.2,     36.6,     34.3,     33.3,     21.8,     17.6,     17.8,     22.9,     25.1,     28.1,     34.4,     39.2,     39.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1900     ,     37.8,     40.6,     37.3,     22.2,     21.7,     19.4,     16.7,     16.1,     23.9,     30.0,     35.6,     37.4,     40.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1901     ,     36.2,     38.6,     34.9,     29.4,     21.6,     15.0,     16.6,     18.6,     27.8,     28.1,     33.3,     37.8,     38.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1902     ,     36.7,     36.9,     34.7,     29.6,     23.7,     16.8,     17.8,     17.7,     24.9,     33.3,     36.7,     34.4,     36.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1903     ,     42.0,     37.7,     36.6,     31.0,     20.0,     16.2,     15.2,     18.1,     24.4,     27.8,     32.2,     33.3,     42.0,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1904     ,     34.7,     34.7,     30.0,     25.2,     23.3,     16.1,     20.0,     17.2,     22.8,     30.6,     32.2,     40.8,     40.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1905     ,     41.2,     33.6,     32.2,     27.8,     21.7,     18.9,     13.9,     19.7,     20.0,     25.0,     35.8,     38.3,     41.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1906     ,     40.8,     38.2,     29.4,     28.6,     22.8,     17.8,     18.7,     20.3,     21.1,     30.3,     29.0,     36.1,     40.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1907     ,     33.9,     35.6,     35.6,     28.9,     20.3,     15.0,     18.3,     19.4,     27.8,     29.7,     31.7,     36.6,     36.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1908     ,     38.2,     35.0,     30.6,     26.1,     22.8,     17.2,     16.7,     18.3,     21.7,     33.9,     34.4,     37.8,     38.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1909     ,     40.7,     35.0,     29.7,     27.5,     19.4,     18.3,     12.8,     18.9,     22.2,     29.4,     32.8,     36.1,     40.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1910     ,     33.3,     32.8,     35.6,     25.6,     23.3,     17.2,     14.4,     20.6,     25.6,     30.0,     33.3,     36.1,     36.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1911     ,     32.2,     31.1,     31.9,     28.6,     26.1,     18.1,     15.6,     21.1,     26.2,     28.9,     34.4,     33.2,     34.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1912     ,     37.7,     37.1,     32.5,     28.8,     22.8,     18.2,     15.3,     18.6,     26.0,     29.4,     32.8,     38.3,     38.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1913     ,     37.2,     35.0,     33.1,     25.6,     19.7,     18.1,     16.1,     21.1,     23.9,     31.6,     34.4,     38.9,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1914     ,     38.6,     38.3,     33.6,     30.6,     22.2,     19.2,     17.7,     21.7,     24.8,     33.9,     34.9,     38.6,     38.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1915     ,     39.4,     38.9,     34.4,     27.2,     22.8,     19.0,         ,     20.3,     25.0,     31.7,     33.9,     35.0,         ,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1916     ,     38.6,     37.8,         ,         ,     23.9,     18.3,     15.6,     18.3,     26.1,     28.9,     28.3,     33.3,         ,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1917     ,     35.6,         ,     31.7,     26.7,     20.6,     20.0,     16.1,     18.3,     26.1,     27.2,     27.2,     35.6,         ,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1918     ,     33.3,     35.6,     32.8,     27.8,     24.4,     17.8,     16.7,     17.8,     26.1,     28.3,     33.9,     37.8,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1919     ,     38.1,     39.4,     31.1,     30.0,     26.7,     21.1,     18.9,     20.6,     30.0,     35.6,     37.2,     37.8,     39.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1920     ,     37.2,     37.8,     31.1,     28.9,     20.6,     16.1,     16.1,     18.9,     22.2,     27.8,     38.3,     35.0,     38.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1921     ,     35.0,     33.9,     33.3,     24.4,     24.4,     16.1,     17.2,     17.2,     24.4,     28.3,     31.1,     33.9,     35.0,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1922     ,     32.8,     34.4,     33.9,     32.2,     23.9,     17.8,     16.7,     18.3,     22.8,     32.8,     33.9,     35.6,     35.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1923     ,     33.3,     38.9,     33.9,     26.7,     25.0,     21.7,     15.6,     21.1,     25.0,     30.0,     31.7,     35.0,     38.9,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1924     ,     37.8,     33.3,     30.0,     24.4,     21.7,     18.3,     16.1,     22.2,     25.0,     28.3,     31.7,     34.4,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1925     ,     33.3,     35.0,     31.7,     28.3,     22.8,     16.7,     16.1,     16.1,     24.4,     30.0,     33.3,     36.7,     36.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1926     ,     36.1,     38.3,     37.2,     29.4,     20.0,     17.8,     18.9,     19.4,     25.6,     29.4,     33.9,     35.6,     38.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1927     ,     37.8,     36.1,     35.0,     28.3,     23.9,     18.9,     17.2,     19.4,     24.4,     31.7,     33.9,     32.2,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1928     ,     32.8,     32.8,     31.1,     26.7,     21.1,     20.6,     16.7,     22.2,     28.3,     30.6,     34.4,     35.0,     35.0,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1929     ,     38.3,     35.0,     33.9,     26.7,     22.8,     17.2,     16.1,     21.7,     23.9,     30.0,     31.1,     34.4,     38.3,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1930     ,     32.8,     34.4,     30.0,     26.1,     23.9,     16.7,     15.0,     20.6,     22.8,     28.9,     30.0,     34.4,     34.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1931     ,     33.9,     35.6,     29.7,     22.8,     21.1,     19.6,     17.8,     18.9,     25.3,     28.6,     31.4,     35.7,     35.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1932     ,     40.6,     36.7,     33.9,     26.1,     21.7,     17.2,     16.9,     22.2,     21.1,     25.6,     30.6,     31.1,     40.6,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1933     ,     36.7,     37.8,     34.4,     29.4,     22.2,     19.2,     19.7,     20.6,     21.4,     31.1,     28.3,     31.7,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1934     ,     36.1,     33.3,     34.4,     26.4,     23.3,     16.7,     18.3,     22.2,     24.4,     26.7,     29.2,     33.3,     36.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1935     ,     32.8,     32.8,     31.4,     27.2,     21.1,     16.1,     16.1,     20.6,     23.3,     28.9,     31.7,     32.8,     32.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1936     ,     36.4,     30.6,     27.8,     28.9,     24.4,     16.7,     15.6,     18.9,     24.4,     28.3,     35.0,     34.4,     36.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1937     ,     35.0,     32.2,     32.2,     24.4,     22.8,     13.9,     16.7,     21.7,     25.9,     28.3,     30.1,     37.8,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1938     ,     36.7,     33.9,     36.2,     31.1,     23.1,     17.8,     14.4,     20.6,     25.8,     30.0,     30.0,     38.4,     38.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1939     ,     40.8,     35.6,     30.6,     25.1,     22.2,     14.2,     16.1,     20.0,     24.2,     26.1,     31.4,     34.2,     40.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1940     ,     36.7,     36.7,     34.4,     27.8,     20.6,     17.8,     17.8,     20.6,     26.1,     30.6,     32.8,     35.0,     36.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1941     ,     30.0,     33.3,     28.3,     28.9,     20.8,     16.1,     17.2,     19.4,     27.2,     28.9,     35.6,     37.5,     37.5,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1942     ,     39.4,     34.4,     36.7,     27.8,     24.4,     18.9,     16.7,     21.7,     25.0,     30.0,     32.8,     32.8,     39.4,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,     32.2,     36.1,     35.0,     26.7,     22.2,     13.9,     13.9,     13.3,     20.0,     28.9,     28.3,     32.2,     36.1,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     36.4,     33.3,     32.2,     29.4,     21.7,     16.7,     17.2,     19.4,     25.6,     32.8,     39.7,     36.1,     39.7,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     40.0,     35.0,     30.0,     25.0,     22.8,     18.3,     15.6,     18.3,     23.3,     28.3,     33.9,     37.8,     40.0,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     37.2,     35.6,     28.9,     27.8,     23.3,     17.2,     17.2,     22.2,     26.7,     32.2,     36.1,     35.0,     37.2,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     37.8,     35.0,     32.2,     25.6,     24.4,     16.7,     15.6,     20.6,     24.4,     26.1,     28.9,     32.8,     37.8,QC,#
dx, 63004,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     36.1,     33.9,     28.9,     26.7,     18.9,     16.7,     15.6,     19.4,     27.2,     30.6,     31.1,     35.0,     36.1,QC,#
