Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,         ,         ,     40.6,         ,         ,         ,         ,         ,     30.6,         ,         ,         ,         ,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,         ,         ,         ,         ,         ,         ,         ,     21.1,         ,         ,         ,         ,         ,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,         ,     37.8,     31.7,     30.6,     26.7,         ,     19.4,     20.6,     30.6,     37.7,     38.7,     38.7,         ,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     42.6,     44.0,     37.8,     33.3,     23.2,     17.8,     18.2,     22.0,     26.6,     36.2,     40.6,     38.7,     44.0,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     41.6,     40.4,     36.0,     32.9,     22.8,     18.0,     19.1,     25.3,     24.9,     32.4,     33.5,     39.6,     41.6,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     38.7,     41.0,         ,         ,         ,         ,         ,         ,     25.8,     34.9,     36.8,     39.3,         ,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     43.4,     32.9,     34.5,     31.2,     22.7,     19.3,     17.8,     22.2,     28.8,     32.7,     30.9,     36.3,     43.4,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     35.7,     33.3,     36.0,     30.1,     27.1,     20.4,     19.9,     28.4,     30.7,     33.0,     34.3,     43.0,     43.0,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     45.6,     39.1,     40.9,     31.3,     27.3,     20.5,     19.2,     26.1,     34.0,     33.2,     38.2,     36.0,     45.6,QC,#
dx, 50014,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     35.8,     35.6,     34.5,     28.1,     25.2,     19.6,     19.5,     19.0,     24.2,     29.8,     36.8,     37.5,     37.5,QC,#
