Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,         ,         ,         ,         ,         ,         ,         ,         ,     26.8,     32.4,     30.9,     32.8,         ,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     39.4,     30.0,     37.2,     27.8,     22.8,     17.9,     19.4,     18.3,     23.9,     26.8,     35.6,     34.4,     39.4,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     27.8,     39.5,     29.7,     31.7,     27.0,     17.2,     18.3,     17.9,     25.6,     31.7,     34.4,     27.8,     39.5,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     39.0,     38.7,     32.2,     31.7,     22.8,     18.3,     18.3,     21.7,     25.6,     30.6,     29.4,     34.4,     39.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     39.4,     33.9,     31.7,     27.6,     20.0,     20.3,     18.3,     21.7,     20.6,     28.9,     31.1,     33.3,     39.4,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     32.7,     34.4,     28.9,     27.8,     21.1,     19.4,     20.6,     18.9,     21.1,     31.1,     31.7,     37.8,     37.8,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     36.7,     31.1,     32.2,     26.1,     21.7,     21.3,     21.1,     20.6,     25.0,     32.0,     25.7,     32.3,     36.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     29.6,     34.4,     34.8,     25.9,     24.4,     23.9,     22.2,     25.6,     29.2,     29.7,     29.5,     34.3,     34.8,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     40.7,     36.0,     29.4,     31.6,     24.6,     22.0,     21.6,     22.0,     32.0,     30.6,     25.6,     34.0,     40.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.6,     34.6,     32.6,     27.2,     24.7,     21.6,     19.6,     20.8,     24.0,     25.0,     25.6,     28.7,     34.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     33.7,     38.8,     31.6,     28.0,     27.0,     22.8,     25.0,     18.6,     29.0,     26.2,     30.0,     38.6,     38.8,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     38.5,     34.6,     27.0,     29.6,     24.8,     22.0,     22.0,     23.0,     25.6,     25.6,     32.5,     36.3,     38.5,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     38.0,     38.5,     35.2,     31.0,     23.0,     18.7,     19.8,     25.6,     27.6,     34.5,     36.5,     33.0,     38.5,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     41.6,     32.0,     38.0,     29.5,     27.0,     18.0,     20.6,     22.0,     22.7,     30.2,     37.8,     34.6,     41.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     40.6,     39.7,     31.6,     28.6,     25.6,     22.7,     22.2,     23.6,     25.8,     27.6,     29.0,     34.2,     40.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     27.4,     31.8,     36.2,     32.6,     26.5,     21.8,     20.7,     27.0,     34.6,     33.0,     39.6,     40.0,     40.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     36.8,     37.0,     33.2,     29.0,     21.6,     20.5,     21.5,     22.5,     28.6,     30.6,     25.7,     31.6,     37.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     43.8,     40.0,     33.6,     30.8,     24.8,     19.5,     17.8,     27.7,     27.0,     28.6,     37.6,     31.0,     43.8,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     38.5,     43.6,     34.5,     27.0,     21.7,     19.0,     20.7,     23.0,     23.0,     25.5,     31.4,     37.6,     43.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     32.0,     36.5,     29.0,     25.6,     23.6,     21.6,     19.8,     22.0,     22.0,     30.0,     32.7,     37.0,     37.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     41.7,     35.6,     29.7,     27.6,     24.6,     19.0,     21.0,     20.8,     26.0,     29.8,     29.6,     27.6,     41.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     32.5,     38.0,     39.7,     35.8,     22.3,     18.6,     19.7,     20.7,     24.6,     27.0,     35.2,     30.5,     39.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     28.7,     36.7,     34.0,         ,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,         ,         ,         ,     31.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     41.6,         ,         ,         ,         ,         ,         ,         ,         ,     33.8,     31.4,     35.9,         ,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     39.6,     37.8,     40.6,     25.0,     25.7,     20.8,     18.8,     20.5,     23.7,     32.5,     37.0,     33.6,     40.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     36.6,     32.0,     32.0,     30.0,     25.0,     19.5,     19.8,     19.7,     19.0,     26.7,     26.8,     30.0,     36.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     35.0,     36.0,     26.6,     29.0,     23.4,     18.5,     20.5,     25.7,     26.6,     29.0,     30.5,     37.7,     37.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     41.0,     36.5,     25.7,     28.5,     23.6,     19.8,     20.7,     25.6,     23.7,     32.2,     35.0,     37.7,     41.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     35.7,     37.0,     25.3,     24.7,     23.3,     20.0,     16.0,     28.5,     25.5,     33.5,     31.1,     33.6,     37.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     33.0,     33.0,     31.5,     25.0,     25.2,     20.2,     17.9,     20.8,     28.6,     33.2,     31.7,     31.7,     33.2,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     38.9,     39.2,     30.8,     28.9,     29.1,     22.7,     19.2,     20.7,     18.5,     28.0,     41.6,     38.0,     41.6,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     38.5,     42.0,     39.7,     32.6,     22.5,     19.8,     20.0,     22.0,     28.7,     34.2,     25.7,     41.4,     42.0,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     36.7,     32.0,     31.2,     22.3,     25.9,     20.0,     19.7,     25.8,     29.6,     30.2,     28.3,     39.4,     39.4,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     30.2,     40.8,     35.8,     29.9,     22.3,     18.7,     20.2,     20.1,     25.1,     24.8,     27.2,     37.9,     40.8,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     36.7,     33.9,     31.9,     29.0,     22.0,     21.6,     20.5,     24.5,     29.2,     29.0,     31.2,     29.4,     36.7,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     30.9,     34.6,     36.4,     31.2,     24.2,     20.6,     20.2,     24.6,     27.8,     32.5,     36.1,     36.9,     36.9,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     41.9,     33.5,     32.0,     26.9,     22.9,     22.5,     20.5,     21.4,     28.3,     26.5,     37.5,     39.4,     41.9,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     36.5,     34.6,     31.0,     34.9,     20.9,     21.2,     20.3,     25.3,     25.2,     31.0,     36.5,     28.9,     36.5,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     33.9,     35.3,     30.5,     34.0,     21.9,     23.6,     19.6,     23.8,     26.1,     29.1,     34.1,     39.2,     39.2,QC,#
dx, 84083,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     37.6,     33.6,     30.2,     26.5,     21.3,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1965     ,         ,         ,         ,         ,         ,         ,         ,         ,      3.9,      5.8,      3.9,      7.2,         ,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1966     ,     10.2,      8.6,      9.4,      0.6,      5.0,      0.6,      0.0,      1.7,      3.3,      5.0,      6.6,      6.9,      0.0,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1967     ,      8.9,         ,      6.1,      3.3,      4.1,      3.3,      1.4,      1.8,      2.8,      4.7,      6.1,      5.6,         ,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1968     ,      9.6,      8.9,     10.0,      6.7,      4.4,      3.4,      1.1,      1.1,      3.3,      2.2,      3.1,      7.2,      1.1,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1969     ,     10.3,     12.2,      7.7,      5.0,      3.9,      0.9,      2.2,      0.8,      1.1,      3.9,      6.1,      6.7,      0.8,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,      9.8,      8.9,      8.9,      6.7,      5.6,      3.2,      2.2,      1.7,      1.1,      2.8,      4.4,      7.2,      1.1,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1971     ,      9.7,     11.1,      8.3,      5.6,      3.9,      1.7,     -0.6,      1.7,     -0.6,      4.0,      6.1,      7.8,     -0.6,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1972     ,      9.8,     10.6,      7.8,      5.0,      2.6,     -0.6,      0.8,      1.1,      3.0,      4.5,      6.0,      8.0,     -0.6,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1973     ,      8.0,      8.3,      8.0,      5.4,      2.6,     -0.5,      0.7,      1.1,      2.7,      4.5,      7.0,      8.0,     -0.5,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1974     ,      9.2,      9.8,      6.5,      7.0,      5.7,      1.7,      2.0,      1.2,      3.4,      5.2,      6.0,      7.4,      1.2,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1975     ,      7.2,      9.2,      6.5,      6.0,      4.0,      0.6,      0.7,      2.6,      4.6,      3.2,      4.0,      9.3,      0.6,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1976     ,     10.2,     10.0,      7.7,      4.6,      2.3,      2.4,      0.0,     -0.4,      2.2,      5.2,      4.5,      8.2,     -0.4,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1977     ,      8.7,      8.8,      7.5,      5.6,      1.7,      3.6,     -1.0,      2.5,      2.0,      4.4,      4.5,      7.4,     -1.0,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1978     ,      9.6,      9.2,      8.0,      4.4,      4.6,      1.8,      1.2,      0.6,      3.0,      3.4,      7.4,      8.0,      0.6,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1979     ,     10.6,      9.4,     10.4,      5.2,      4.7,      1.2,     -1.0,      1.6,      2.3,      3.6,      5.0,      8.0,     -1.0,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1980     ,      8.3,      7.6,      7.8,      5.4,      3.8,      2.6,      2.7,      0.4,      3.1,      3.8,      4.2,      8.0,      0.4,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1981     ,     11.7,     11.7,      7.4,      4.8,      0.4,      0.7,      1.0,      1.7,      1.6,      5.0,      6.3,      8.3,      0.4,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1982     ,     10.2,      7.0,      7.4,      4.4,      3.3,      0.8,     -2.0,      0.4,      2.3,      3.2,      4.8,      6.6,     -2.0,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1983     ,      8.0,      9.0,      9.2,      6.2,      2.2,      1.2,     -1.8,      0.2,      1.8,      5.4,      5.2,      8.7,     -1.8,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1984     ,      8.5,      9.5,      7.0,      6.0,      3.6,      1.0,      2.0,      3.0,      3.8,      3.4,      6.7,      9.4,      1.0,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1985     ,     10.3,      8.7,      9.8,      6.8,      2.4,      1.8,     -0.5,      1.7,      3.2,      4.2,      6.0,     11.6,     -0.5,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1986     ,      9.2,      8.6,      9.4,      6.0,      5.0,      4.3,      1.2,      0.8,      4.8,      4.6,      6.0,      8.7,      0.8,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1987     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,      4.7,      7.3,      7.4,         ,QC,#
dx, 84083,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1989     ,         ,         ,         ,      8.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
