Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,         ,         ,     37.3,         ,     26.3,     27.9,     23.5,     24.6,     32.1,     30.3,     39.9,     35.8,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,         ,         ,     34.2,     32.5,     31.6,     23.6,     24.2,     25.8,     28.6,     29.2,     33.1,     35.3,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     38.1,     34.1,     31.6,     29.7,         ,     23.1,     24.2,     25.3,     29.7,     36.9,     37.9,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,     31.7,     33.8,     28.3,     24.7,     23.8,     27.7,     28.3,     34.4,     39.4,     36.9,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     36.8,     39.3,     33.9,     31.6,     26.8,     23.0,     22.1,     25.6,     29.6,     29.7,     34.3,     37.2,     39.3,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     34.9,     32.6,     34.3,     32.2,     28.6,     24.9,     25.4,     29.6,     28.8,     31.2,     34.2,     33.9,     34.9,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     34.3,     30.0,     27.6,     29.1,     27.2,     23.3,     21.8,     27.3,     29.6,     36.1,     35.8,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,         ,     29.7,     34.9,     31.1,     24.4,     23.9,     24.2,     28.3,     21.8,         ,     33.0,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     36.5,     36.0,     36.0,     34.0,     32.0,     26.0,     23.8,     27.4,     28.0,     29.5,     32.9,     33.5,     36.5,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     32.1,     31.0,     32.6,         ,         ,         ,     25.3,         ,     30.7,     32.5,         ,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     33.6,         ,         ,     29.2,         ,     28.2,     24.0,         ,     30.0,     28.1,         ,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,         ,     30.7,     32.0,         ,     24.0,     23.6,         ,     25.0,     25.5,     29.0,     34.0,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,         ,         ,     32.0,         ,     27.8,         ,     23.5,     27.5,         ,     34.5,     36.7,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     35.0,         ,         ,         ,     25.6,         ,     26.1,     23.0,         ,     31.3,     33.3,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     37.3,         ,     32.0,         ,     27.6,         ,     23.8,         ,     27.0,     34.0,     34.0,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     40.0,         ,     35.0,         ,         ,         ,     24.5,         ,     35.0,     34.5,         ,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,         ,         ,     36.0,         ,         ,     24.5,     26.5,     26.0,     34.5,     31.1,     34.0,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,         ,         ,     31.5,         ,     27.4,     22.5,     21.6,     26.3,     32.4,     32.0,     38.5,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,         ,         ,     35.0,         ,         ,         ,     25.9,     23.4,     31.0,     31.0,     32.9,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     33.5,         ,     34.0,         ,     25.0,         ,     22.0,     25.5,     28.5,     32.5,     32.3,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     36.5,         ,     35.0,         ,     26.2,         ,     24.9,         ,     29.5,         ,         ,         ,         ,QC,#
dx, 40158,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,         ,         ,         ,     32.9,         ,     24.3,     24.0,         ,         ,         ,         ,         ,         ,QC,#
