Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     39.4,     40.0,     42.2,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     44.0,         ,         ,     37.3,     32.3,     24.5,     27.6,     25.8,     32.3,     36.2,     39.0,     41.8,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     43.3,         ,     41.2,     40.5,     35.4,     26.7,         ,     31.4,     32.3,     38.8,     40.0,     44.7,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     43.4,         ,     44.4,     35.2,     30.7,     23.0,     26.5,         ,     35.0,     38.0,     43.0,     41.7,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,         ,         ,     40.9,         ,         ,     24.2,     24.9,     27.9,     32.7,     36.2,     40.6,         ,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     42.3,         ,     37.3,     34.1,     31.5,     24.4,     24.6,     28.6,     32.6,     33.0,     41.3,         ,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     44.0,         ,         ,     37.6,     30.8,     29.2,     29.0,     29.0,     33.5,     35.7,     40.0,     43.6,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     45.2,         ,     41.8,     37.7,     32.7,     27.8,     28.6,     31.7,         ,     38.2,     40.0,     42.0,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     45.6,     41.7,         ,     35.7,     33.0,     26.1,     23.8,     26.8,     31.0,     35.5,     41.0,     43.1,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     45.7,         ,         ,     35.9,     29.0,     27.3,     29.0,     27.8,     33.0,     39.5,     39.6,         ,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     44.0,         ,     43.4,     38.9,     32.9,     22.6,     23.6,     30.0,     37.9,         ,     41.1,     43.1,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     44.5,     42.0,         ,     37.4,     33.6,     24.9,     26.6,         ,     37.6,     38.2,     35.7,     43.4,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     43.1,     44.4,     39.0,         ,     32.6,     23.2,     25.6,     30.2,     32.4,     37.6,         ,     42.6,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     44.5,     43.6,     42.3,         ,     33.8,     27.0,     26.2,     29.9,     37.6,     41.1,     41.4,     41.4,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     42.7,     43.8,     37.5,         ,         ,     25.0,     23.1,     29.0,     30.9,     38.2,     42.5,     42.3,         ,QC,#
dx,  7161,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     45.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx,  7161,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     11.5,     10.1,     17.2,         ,QC,#
dx,  7161,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1971     ,     16.7,         ,         ,      7.3,      3.9,      3.0,      3.1,      4.4,      6.1,      9.3,     11.1,     16.1,         ,QC,#
dx,  7161,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1972     ,     17.4,         ,     16.7,     11.1,      8.1,      6.2,         ,      3.9,      8.8,      7.6,     14.6,     19.9,         ,QC,#
dx,  7161,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1973     ,     21.8,         ,     17.8,     11.2,      6.9,      3.9,      5.2,         ,      5.6,      9.0,     11.8,     16.4,         ,QC,#
