Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,         ,         ,         ,         ,         ,     19.7,     21.1,     20.7,     31.4,     36.4,     38.1,     38.9,         ,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     38.6,     41.1,     33.3,     31.1,     26.7,     20.6,     20.3,     24.2,     28.6,     35.0,     36.8,     34.7,     41.1,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     39.2,     35.4,     34.3,     32.8,     25.0,     20.7,     22.1,     26.8,     27.1,     33.3,     32.3,     39.2,     39.2,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,         ,     33.3,     29.6,         ,     21.8,     23.6,     26.0,     25.7,     34.3,     30.8,     35.6,         ,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     39.4,     32.1,     34.7,     30.6,     23.3,     20.7,     18.9,     22.8,     28.2,     34.0,     31.7,     36.1,     39.4,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.2,     34.4,         ,         ,     23.3,     21.6,     22.2,     27.6,     30.5,     30.2,     31.5,     42.2,         ,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     38.5,     40.0,     35.8,     30.0,     28.0,     23.5,     22.5,     27.0,     32.5,     32.5,     36.5,     35.0,     40.0,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.5,     34.0,     32.0,     29.0,     27.0,     22.5,     21.0,     21.5,     26.0,     28.5,     38.5,     35.0,     38.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     40.5,     39.5,     33.5,     31.5,     26.5,     25.0,     25.5,     23.5,     29.0,     30.0,     37.5,     40.0,     40.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     32.0,     34.0,     33.0,     31.0,     26.5,     24.5,     22.5,     26.0,     26.4,     27.4,     31.6,     38.5,     38.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     41.5,     41.5,     33.2,     32.2,     24.7,     22.0,     23.0,     28.0,     27.7,     34.8,     35.2,     38.0,     41.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,         ,     37.5,     35.5,     29.5,     25.4,     20.4,     24.8,     23.4,     28.5,     31.1,     35.7,     33.0,         ,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     42.5,     41.9,     33.0,     31.0,     27.0,     22.1,     23.0,     23.7,     29.5,     33.2,     33.0,         ,         ,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     39.5,     41.4,     37.4,     33.5,     26.4,     22.5,     20.0,     27.3,     34.8,     34.5,     40.3,     38.2,     41.4,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     36.5,     39.0,     36.5,     30.0,     23.8,     21.0,     22.2,     22.6,     31.4,     34.0,     30.2,     39.5,     39.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     42.1,     39.0,     35.8,     28.6,     25.7,     19.0,     18.2,     29.0,     30.6,     34.6,     42.7,     38.6,     42.7,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     42.3,     39.5,     40.5,     26.7,     24.6,     19.0,     20.4,     22.1,     31.0,     33.3,     33.2,     38.4,     42.3,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     37.4,     36.6,     32.0,     28.5,     26.1,     23.2,     19.5,     21.9,     24.5,     33.0,     34.5,     39.7,     39.7,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     36.5,     39.7,     38.5,     27.6,     26.7,     20.5,     22.5,     22.1,     27.9,     31.5,     28.2,     38.4,     39.7,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     37.7,     38.5,     35.1,     37.0,     25.0,     22.5,     22.6,     25.0,     31.0,     33.0,     34.5,     36.5,     38.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,     40.5,     39.5,     31.0,     30.5,     27.0,     25.0,     20.6,     25.0,     31.5,     31.3,     35.1,     38.0,     40.5,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,     36.0,     38.5,     34.1,     27.5,     26.1,     22.5,     21.9,     27.0,     28.6,     40.1,     39.1,     36.0,     40.1,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,     34.2,     35.1,     34.4,     27.0,     25.0,     19.9,     22.6,     21.1,     30.3,     32.2,     33.1,     37.8,     37.8,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     43.1,     33.6,     33.0,     29.0,     28.2,     20.6,     25.9,     23.7,     29.3,     36.8,     36.0,     42.0,     43.1,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     37.8,     40.7,     33.8,     29.6,     26.6,     25.1,     21.8,     24.3,     29.1,     34.8,     35.7,     33.2,     40.7,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     37.3,     35.1,     32.2,     27.7,     24.6,     21.4,     23.9,     26.2,     25.7,     30.8,     30.6,     32.2,     37.3,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     38.2,     41.2,     29.6,     31.8,     26.4,     21.2,     21.8,     24.7,     29.7,     34.2,     37.1,     40.7,     41.2,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     39.7,     36.7,     29.1,     30.1,     29.2,     22.6,     22.7,     27.1,     29.3,     36.2,     36.4,     43.9,     43.9,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     34.4,     37.2,     32.4,     26.7,     26.7,     24.7,     21.8,     30.6,     28.2,     33.2,     38.2,     35.2,     38.2,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     37.8,     33.1,     30.6,     30.9,     27.3,     23.4,     21.4,     25.5,     31.9,     33.1,     35.6,     37.4,     37.8,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     34.5,     37.9,     34.7,     31.0,     26.1,     25.4,     21.3,     26.2,     26.9,     35.9,     41.4,     41.6,     41.6,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     42.3,     39.4,     39.3,     34.9,     24.3,     23.2,     19.0,     23.1,     32.9,     36.6,     30.9,     35.6,     42.3,QC,#
dx, 66124,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     37.8,     34.4,     34.8,     27.5,     25.1,     21.4,     21.1,     25.1,     28.3,     32.7,     31.5,     34.2,     37.8,QC,#
