Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     39.3,     38.3,     35.6,     30.6,     25.4,     23.9,     16.2,     20.2,     27.7,     36.8,     34.9,     39.7,     39.7,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     38.4,     38.2,     34.8,     34.3,     22.7,     19.3,     17.7,     18.3,     21.8,     24.9,     34.2,     32.9,     38.4,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     43.8,     40.3,     36.8,     30.1,     22.6,     20.3,     18.3,     21.9,     27.0,     31.6,     39.7,     36.2,     43.8,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     40.4,     33.8,     36.7,     31.8,     19.7,     15.7,     18.3,     18.4,     23.8,     30.8,     32.6,     40.6,     40.6,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     42.7,     35.6,     36.7,     29.4,     22.8,     20.2,     15.7,     20.6,     32.8,     33.4,     35.9,     40.3,     42.7,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     40.6,     40.4,     33.5,     31.5,     23.6,     21.2,     16.6,     26.5,     27.9,     26.6,     41.7,     36.8,     41.7,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.6,     39.4,     32.4,     27.8,     24.8,     18.5,     15.5,     21.3,     23.2,     31.2,     35.2,     37.4,     39.4,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     41.2,     39.8,     36.0,     31.9,     22.4,     18.2,     17.8,     20.1,     21.5,     27.7,     33.4,     32.1,     41.2,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.7,     40.2,     39.1,     24.9,     25.8,     20.7,     16.3,     22.6,     28.8,     32.6,     34.8,     37.7,     40.2,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     39.1,     36.6,     38.4,     34.3,     24.6,     17.3,     17.1,     19.9,     24.9,     30.1,     38.8,     39.3,     39.3,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.8,     41.8,     33.8,     33.7,     27.4,     19.6,     17.1,     19.6,     23.8,     32.7,     36.8,     36.3,     41.8,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     45.1,     40.9,     37.7,     34.1,     20.7,     18.2,     15.1,     21.9,     22.4,     31.3,     34.0,     39.9,     45.1,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.7,     41.9,     35.4,     33.2,     22.9,     18.3,     18.8,     24.0,     21.8,     29.4,     36.2,     39.1,     42.7,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     37.9,     43.7,     34.6,     30.7,     22.3,     17.9,     17.7,     19.1,     24.6,     30.9,     33.2,     39.0,     43.7,QC,#
dx, 78034,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.7,     38.8,     34.9,     30.7,     22.6,     18.0,     17.3,     19.3,     21.9,         ,         ,         ,         ,QC,#
dx, 78034,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1957     ,      4.9,      5.5,      4.0,      4.4,      1.4,     -0.9,     -0.6,      0.2,     -0.1,      1.6,      3.4,      4.4,     -0.9,QC,#
dx, 78034,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1958     ,      5.4,      5.1,      4.4,      2.7,      3.4,     -1.1,     -3.3,     -0.8,      1.0,      1.6,      1.7,      3.2,     -3.3,QC,#
dx, 78034,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1959     ,      6.0,      5.5,      4.6,      1.4,     -1.4,     -1.6,     -2.3,      0.4,     -0.7,      1.0,      2.1,      5.5,     -2.3,QC,#
