Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     36.9,     36.3,     32.1,     27.7,     24.2,     25.7,     18.7,     21.9,     26.9,     32.7,     35.2,     37.8,     37.8,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     32.4,     35.6,     31.1,     32.3,     25.8,     22.6,     18.0,     22.9,     21.8,     30.6,     35.9,     30.2,     35.9,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     42.6,     39.7,     32.2,     29.6,     22.6,     19.4,     20.0,     21.8,     25.3,     26.7,     34.4,     29.9,     42.6,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     38.7,     32.4,     32.4,     27.6,     23.6,     19.3,     21.0,     18.4,     25.7,     31.9,     28.9,     37.8,     38.7,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     36.3,     37.9,     30.9,     29.2,     22.7,     21.7,     18.2,     19.2,     24.1,     31.9,     33.8,     36.6,     37.9,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     36.4,     37.1,     32.4,     31.4,     21.0,     22.4,     21.1,     23.4,     27.2,     30.1,     34.3,     40.0,     40.0,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.2,     38.3,     34.7,     25.9,     24.8,     18.3,     19.2,     22.0,     24.9,     30.3,     33.7,     36.0,     38.3,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     38.8,     37.6,     35.3,     32.2,     22.6,     20.1,     20.0,     20.3,     25.7,     27.4,     36.0,     36.6,     38.8,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     40.2,     38.1,     39.6,     27.6,     26.1,     21.6,     19.8,     20.9,     29.2,     32.0,     34.2,     36.2,     40.2,QC,#
dx, 84080,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     40.6,     30.8,     38.7,     30.1,     24.1,     20.2,     21.2,     18.7,     25.4,     30.2,     36.8,     34.6,     40.6,QC,#
