Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     42.6,     43.6,     42.6,     39.7,     36.1,     28.1,     23.4,     25.0,     31.4,     38.5,     40.0,     42.7,     43.6,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     43.6,     43.3,     42.6,     36.4,     29.6,     22.3,     26.9,     25.4,     29.1,     34.1,     37.6,     43.5,     43.6,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     44.6,     42.5,     40.6,     29.7,     28.1,     24.6,     20.7,     26.7,     33.2,     29.4,     36.3,     43.5,     44.6,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     42.7,     43.7,     38.6,     36.1,     27.8,     28.5,     24.4,     24.6,     27.5,     29.5,     37.6,     43.0,     43.7,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     45.0,     41.5,     40.1,     34.1,     31.6,     25.8,     27.2,     29.4,     30.3,     36.8,     36.8,     43.5,     45.0,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     44.3,     44.5,         ,     35.0,     27.8,     26.8,     28.2,     25.4,     32.9,     36.7,     40.9,     42.0,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     45.3,     42.4,     40.5,     36.7,     32.0,     24.8,     21.3,     27.1,     29.9,     35.5,     42.2,     44.0,     45.3,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     46.2,     44.4,     43.8,     31.4,     30.0,     26.1,     24.0,     25.9,     31.8,     40.0,     39.0,     43.5,     46.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     46.8,     43.2,     42.8,     34.9,     34.5,     23.0,     24.1,     25.8,     30.6,     35.9,     35.5,     40.8,     46.8,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     45.6,     40.9,     37.3,     38.2,     31.2,     22.2,     23.0,     24.5,     31.3,     38.7,     35.3,     39.6,     45.6,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     41.0,     43.1,     38.4,     36.1,     28.2,     25.9,     25.4,     27.7,     32.2,     35.3,     42.2,     41.2,     43.1,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     44.3,     43.2,     40.5,     36.3,     31.4,     26.4,     25.7,     27.7,     32.3,     37.6,     38.2,     42.9,     44.3,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     44.0,     45.2,     39.7,     37.4,     24.4,     26.0,     22.5,     23.8,     27.8,     37.6,     37.8,     40.2,     45.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     43.8,     47.2,     40.5,     32.8,     31.0,     29.0,     23.8,     27.5,     30.8,     37.2,     40.2,     39.8,     47.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     45.6,         ,         ,     37.0,     30.4,     25.4,     19.9,         ,     29.5,         ,         ,         ,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,         ,     42.5,         ,         ,     28.5,     26.6,     26.1,         ,     33.5,     36.5,     38.6,         ,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     29.5,         ,         ,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     41.2,     40.6,     43.1,     37.2,     32.3,     25.0,     23.2,     21.2,     32.5,     35.5,     40.1,     42.5,     43.1,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     47.0,     48.7,     41.7,     39.2,     31.8,     25.4,     25.0,     27.2,     30.4,     36.5,     37.0,     43.6,     48.7,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     42.2,     40.6,     39.5,     34.4,     25.0,     22.9,     25.7,     22.6,     29.2,     37.0,     37.5,     41.5,     42.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     46.5,     43.4,     42.2,     34.4,     30.9,     21.3,     23.2,     26.4,     28.8,     36.0,     42.7,     42.7,     46.5,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     44.8,     40.0,     43.1,     38.0,     34.9,     27.1,     26.2,     27.4,     34.5,     36.2,     43.3,     45.1,     45.1,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     45.1,     43.1,     41.3,     34.4,     30.1,     22.5,     24.2,     29.7,     32.0,     36.1,     38.4,     39.9,     45.1,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     44.2,     45.9,     42.9,     38.9,     34.1,     25.7,     22.1,     26.3,     27.1,     39.8,     40.0,     39.2,     45.9,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     46.2,     47.6,     36.4,     37.4,     27.0,         ,     24.6,     25.7,     27.4,     34.1,         ,     44.7,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     44.0,     46.4,     42.0,         ,     34.8,     25.0,     22.0,     26.0,     28.3,     34.5,     40.4,     42.3,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     44.2,     42.5,     40.9,     37.0,     29.1,     25.0,     25.1,     24.9,     32.6,     36.6,     39.9,     43.6,     44.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     41.6,     45.4,     40.0,     33.8,     29.2,     27.4,     22.0,     25.7,     31.2,     37.1,     40.3,     45.2,     45.4,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     43.4,     42.7,     41.9,     39.5,     32.0,     26.6,     27.1,     27.8,     29.9,     33.4,     41.8,     38.4,     43.4,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     41.1,     42.1,     42.4,     38.5,     33.9,     28.8,     25.7,     27.7,     30.6,     37.7,     41.5,     45.0,     45.0,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     43.7,     44.2,     43.0,     38.0,     35.1,     26.7,     22.5,     25.0,     29.9,     36.5,     45.2,     43.6,     45.2,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     42.0,         ,     44.0,         ,     31.0,     26.5,     22.2,     23.8,         ,         ,     39.2,     43.2,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     42.9,     47.1,     42.3,         ,     33.6,     26.2,     26.5,     25.9,     29.5,     30.5,     38.0,     41.6,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     41.7,         ,     41.6,         ,     31.9,     27.3,     26.2,     30.5,     33.6,     38.6,     40.7,     44.8,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     46.3,     46.4,     44.9,         ,     33.0,     27.9,     29.3,     27.8,     32.0,     36.3,     42.7,         ,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     46.9,     45.0,         ,     35.0,     32.6,     27.2,     26.5,     26.0,     27.7,     38.1,     34.0,     45.0,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,     45.2,     44.5,     42.6,         ,     31.2,         ,     23.2,     26.0,     30.0,     40.0,     39.6,     44.5,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2010     ,     47.3,     45.8,     44.5,         ,     32.7,     26.4,     23.1,     27.1,     34.7,     37.8,     41.0,         ,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2011     ,         ,         ,     39.6,         ,     32.4,         ,     23.7,     26.7,     28.4,     37.9,     38.6,     40.7,         ,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2012     ,     44.9,     43.3,     43.1,     38.1,     34.0,     27.9,     26.4,     27.4,     32.5,     37.3,     39.4,     44.3,     44.9,QC,#
dx,  8225,Highest monthly temperature in degrees C                                                                                                                                                                ,2013     ,     42.5,         ,         ,     40.0,     29.2,         ,         ,         ,     26.2,         ,         ,         ,         ,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1972     ,     12.5,     12.8,     10.3,      8.7,      8.4,      3.4,      4.6,      3.4,      5.5,      5.0,      9.4,     11.0,      3.4,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1973     ,     11.4,     11.0,     11.5,     10.0,      5.4,      2.6,      5.4,      2.7,      6.1,      4.5,      6.7,      7.7,      2.6,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1974     ,     12.2,     12.1,     13.8,     10.2,      8.2,      5.4,      4.5,      5.0,      6.5,      5.6,      5.9,     10.1,      4.5,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1975     ,     11.6,     13.2,     12.7,     10.4,      6.2,      6.0,      2.0,      3.0,      4.6,      7.5,      6.8,     11.5,      2.0,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1976     ,     11.0,     14.0,     12.8,      9.5,      8.2,      5.4,      4.9,      4.5,      6.2,      9.5,      6.5,     10.2,      4.5,QC,#
dx,  8225,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1977     ,     12.6,     12.8,     11.4,      9.7,      7.0,      4.2,      3.2,      4.8,      2.9,      6.8,      9.3,     11.8,      2.9,QC,#
