Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1907     ,     43.1,     41.2,     37.4,     34.4,     34.4,     26.1,     22.9,     24.2,     27.3,     27.1,     34.3,     39.1,     43.1,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1908     ,     42.8,     38.3,     36.8,     30.6,     27.3,     27.3,     26.1,     25.2,     35.8,     34.9,     37.9,     40.0,     42.8,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1909     ,     42.9,     41.3,     39.4,     32.3,     29.9,     26.4,     25.1,     24.8,     29.7,     26.7,     37.9,     41.3,     42.9,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1910     ,     41.9,     40.2,     42.3,     39.2,     25.8,     27.8,     21.1,     25.6,     29.0,     27.3,     36.7,     40.6,     42.3,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1911     ,     37.9,     39.0,     37.8,     34.9,     26.4,     23.0,     23.2,     24.4,     32.9,     30.8,     28.8,     26.6,     39.0,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1912     ,     40.4,     43.4,     33.3,     32.3,     28.3,     26.1,     23.3,     24.6,     25.0,     30.7,     40.6,     41.7,     43.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1913     ,     37.4,     41.4,     41.8,     34.8,     32.2,     27.8,     26.7,     23.4,     35.0,     30.1,     40.0,     39.6,     41.8,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1914     ,     43.2,     42.4,     41.0,     28.9,     32.1,     28.8,     23.4,     28.9,     35.0,     36.6,     35.0,     38.8,     43.2,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1915     ,     37.8,     41.6,     37.2,     36.2,     29.3,     27.7,     23.8,     25.7,     21.0,     35.6,     40.3,     45.0,     45.0,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1916     ,     36.0,     36.6,     35.0,     35.0,     29.9,     24.7,     22.8,     24.0,     34.0,     33.6,     36.6,     41.4,     41.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1917     ,     41.1,     41.4,     29.4,     34.1,     30.0,     23.9,     21.7,     27.0,     22.2,     34.3,     38.3,     39.6,     41.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1918     ,     43.9,     41.0,     37.8,     38.2,     27.8,     26.4,     26.6,     25.1,     31.1,     38.2,     37.2,     43.3,     43.9,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1919     ,     39.4,     42.7,     42.2,     35.8,     32.2,     28.3,     25.9,     24.8,     28.3,     29.8,     40.3,     34.9,     42.7,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1920     ,     43.7,     39.4,     37.8,     34.2,     28.9,     22.0,     23.4,     22.8,     31.6,     34.8,     34.2,     38.9,     43.7,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1921     ,     40.7,     42.8,     39.4,     33.1,     26.6,     23.9,     26.3,     27.7,     29.4,     30.4,     34.4,     39.8,     42.8,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1922     ,     39.1,     42.8,     43.1,     34.9,     27.1,     24.0,     21.4,     25.3,     27.8,     39.8,     36.7,     40.1,     43.1,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1923     ,     39.7,     40.7,     40.6,     36.4,     28.3,     23.4,     24.4,     26.6,     22.3,     32.8,     42.7,     39.0,     42.7,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1924     ,     39.3,     41.0,     37.6,     36.2,     30.8,     26.7,     25.2,     26.7,     27.9,     30.2,     39.6,     44.4,     44.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1925     ,     38.3,     38.0,     36.8,     30.8,     27.3,     27.1,     23.2,     25.2,     28.9,     23.4,     41.7,     37.3,     41.7,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1926     ,     44.4,     33.9,     38.3,     29.8,     28.3,     25.9,     22.8,     23.6,     29.7,     34.4,     39.9,     42.1,     44.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1927     ,     41.8,     37.9,     36.1,     34.4,     31.8,     22.2,     23.6,     22.8,     30.0,     32.2,     40.0,     42.4,     42.4,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1928     ,     39.4,     40.3,     37.1,     36.1,     32.9,     25.9,     23.7,     24.1,     25.0,     26.9,     38.1,     39.4,     40.3,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1929     ,     42.6,     42.2,     34.4,     36.7,     29.6,     25.8,     20.6,     25.6,     31.1,     32.8,     34.4,     38.9,     42.6,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1930     ,     43.9,     38.0,     38.9,     34.4,     27.2,     25.0,     23.4,     24.6,     34.7,     30.4,     38.0,     41.7,     43.9,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1931     ,     41.2,     40.4,     39.9,     32.8,     25.0,     24.0,     23.9,     24.3,     25.0,     32.8,     36.9,     42.0,     42.0,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1932     ,     38.9,     42.7,     36.7,     32.2,     31.1,     24.4,     24.9,     25.7,     28.4,     33.4,     39.3,     38.9,     42.7,QC,#
dx,  8050,Highest monthly temperature in degrees C                                                                                                                                                                ,1933     ,     43.3,     46.4,     39.6,     35.3,     30.6,     23.4,     22.5,     24.1,     31.0,     32.8,     39.4,     40.6,     46.4,QC,#
