Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,         ,         ,         ,     32.5,     21.0,     16.0,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,         ,         ,     32.1,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,         ,     34.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     37.7,     33.5,     31.0,     28.2,     23.2,     16.4,     18.3,     17.6,     24.0,     31.4,     29.5,     36.2,     37.7,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     37.2,     37.3,     37.7,     26.0,     21.5,     18.5,     16.2,     17.2,     23.0,     28.8,     33.1,     33.5,     37.7,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     36.7,     33.5,     32.1,     29.6,     22.0,     17.7,     16.6,     16.8,     17.0,     27.5,     24.9,     29.4,     36.7,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     37.5,     36.5,     28.6,     26.8,     22.2,     16.5,     18.1,     20.4,     25.1,     25.5,     29.9,     32.0,     37.5,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     36.2,         ,     26.5,         ,     21.8,     19.1,     19.5,     21.0,     23.4,     29.4,     30.8,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     36.5,         ,         ,         ,     22.7,         ,         ,     24.5,     22.0,     28.8,     25.1,     29.7,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     31.0,     31.0,         ,     21.0,     22.5,         ,     16.0,     17.0,     24.5,     28.5,         ,     31.0,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,         ,         ,         ,     29.0,     26.5,         ,     18.0,         ,     19.0,         ,     37.0,     32.5,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,         ,     37.7,     37.4,         ,     20.1,     19.0,         ,     18.8,     24.0,     28.6,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,         ,         ,     30.0,         ,     22.0,         ,     17.0,     22.4,     25.0,     27.7,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,         ,         ,     35.1,         ,     19.6,         ,     17.5,     18.9,         ,     24.9,     32.0,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     37.3,         ,         ,         ,     22.5,         ,     16.7,     21.0,     26.2,     24.6,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     35.0,         ,         ,     27.7,     24.0,         ,     19.0,     19.1,         ,     26.6,         ,     34.0,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     40.1,         ,         ,         ,     21.8,     19.5,     17.5,     18.6,     23.0,     25.0,         ,     37.0,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,         ,         ,     32.0,     31.7,     19.0,     19.6,     16.0,     22.6,     24.4,     32.0,     32.5,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,         ,         ,         ,         ,     22.4,     22.5,         ,     21.0,     23.8,     25.0,     30.0,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,         ,         ,     35.9,         ,     22.0,         ,     18.0,     20.1,         ,     32.3,     35.1,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     37.5,         ,         ,         ,     22.9,     15.4,     17.0,     23.5,     21.0,     31.2,     32.0,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     38.0,         ,         ,         ,         ,         ,     17.0,         ,     24.8,         ,     31.6,     30.4,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,         ,         ,     32.5,         ,     21.1,     19.8,     20.2,         ,     26.5,     31.2,     36.0,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2010     ,     40.0,         ,     31.5,         ,     23.9,         ,     16.6,     15.5,     18.8,         ,         ,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2011     ,         ,         ,     30.9,     22.5,     16.5,     18.5,     18.5,     23.5,     26.5,     28.6,     31.2,     31.2,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2012     ,     33.6,     35.6,     31.0,     29.0,     22.0,     16.0,     17.0,     20.4,     25.0,     30.5,     34.0,     35.0,     35.6,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2013     ,     38.5,     34.8,     35.5,     25.0,     24.4,         ,         ,         ,         ,         ,     30.0,         ,         ,QC,#
dx, 85283,Highest monthly temperature in degrees C                                                                                                                                                                ,2014     ,     41.5,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1986     ,         ,         ,         ,      5.5,      3.0,      0.5,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1987     ,         ,         ,      5.9,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1989     ,         ,     10.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1990     ,      8.0,      9.5,      6.5,      8.0,      3.0,      1.9,      2.0,      1.0,      1.3,      5.5,      6.7,      8.3,      1.0,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1991     ,     10.5,      7.5,      4.0,      3.5,      3.5,      3.2,      0.8,      1.6,      3.3,      4.8,      4.7,      6.4,      0.8,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1992     ,      7.2,      8.0,      9.2,      4.6,      3.5,      0.3,     -1.2,      0.7,      1.4,      3.0,      5.0,      7.2,     -1.2,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1993     ,      9.3,      8.3,      7.4,      6.2,      4.1,      1.2,      2.0,      0.2,      2.6,      3.3,      4.0,      7.6,      0.2,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1994     ,      5.3,         ,      6.1,         ,      1.9,      0.0,     -1.2,     -0.9,      1.2,      1.9,         ,      4.2,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1995     ,         ,         ,         ,         ,         ,     -0.5,         ,      1.5,      1.8,      2.8,      6.4,      5.5,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1996     ,      9.0,      6.0,         ,      7.0,      4.5,         ,     -0.5,      1.5,         ,      3.5,         ,      5.5,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1997     ,      9.0,         ,         ,         ,         ,         ,      1.0,      0.0,         ,      4.0,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1998     ,         ,         ,         ,         ,         ,         ,     -0.3,      1.5,      2.0,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1999     ,         ,         ,         ,         ,         ,         ,         ,         ,      1.6,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2000     ,         ,         ,      6.4,         ,      1.7,         ,      1.1,      1.1,      4.9,      4.5,      7.9,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2001     ,      7.5,         ,      7.7,         ,      4.0,         ,     -0.8,      0.5,         ,      5.0,      5.3,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2002     ,      8.9,         ,         ,         ,      3.3,         ,     -0.5,      0.5,      2.0,      4.1,         ,      5.5,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2003     ,         ,         ,         ,         ,      3.1,         ,      1.2,         ,      2.0,      3.5,         ,      6.5,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2004     ,         ,         ,      8.5,      6.7,      3.2,      0.6,     -0.5,      0.5,      2.5,      6.0,      5.2,      7.7,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2005     ,         ,         ,         ,         ,      3.6,      0.0,         ,      1.0,      2.9,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2006     ,         ,         ,      8.5,         ,      3.0,      1.5,         ,      0.1,      2.5,      1.5,      3.0,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2007     ,      8.8,         ,         ,         ,      2.8,      0.5,      0.0,      1.0,         ,      3.0,      7.0,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2008     ,     10.7,         ,         ,      4.5,         ,         ,      0.2,         ,      1.6,      3.1,         ,      6.4,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2009     ,         ,         ,      0.5,         ,         ,      1.5,     -0.4,         ,      0.0,      3.8,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2010     ,         ,         ,      8.0,         ,         ,         ,      0.0,      0.0,         ,         ,         ,         ,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2011     ,         ,         ,         ,      6.5,         ,      2.0,         ,      2.9,      4.3,      4.3,      7.4,      5.6,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2012     ,      7.9,      8.6,      8.6,      5.9,      3.8,      0.0,      0.6,      1.0,         ,      3.1,      3.9,      4.7,         ,QC,#
dx, 85283,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2013     ,      9.3,         ,      8.9,      4.0,      3.0,         ,         ,         ,         ,         ,      4.8,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1986     ,         ,         ,         ,     19.1,     15.6,     12.0,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1987     ,         ,         ,     19.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1989     ,         ,     26.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1990     ,     26.2,     24.7,     24.1,     19.4,     16.2,     13.0,     12.9,     12.9,     15.8,     18.6,     21.0,     23.7,     19.0,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1991     ,     24.1,     25.2,     23.6,     18.7,     15.8,     14.8,     12.4,     12.8,     14.6,     19.4,     20.0,     21.4,     18.6,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1992     ,     21.5,     23.6,     23.5,     19.8,     15.6,     12.4,     13.0,     12.8,     13.0,     18.2,     18.5,     22.2,     17.8,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1993     ,     25.1,     24.5,     22.1,     21.1,     16.0,     12.4,     13.8,     15.4,     15.6,     17.6,     19.5,     23.2,     18.9,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1994     ,     25.6,         ,     21.4,         ,     17.0,     13.6,     14.4,     12.9,     14.8,     18.8,     19.4,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1995     ,     27.4,         ,         ,         ,     15.5,         ,         ,     15.9,     15.5,     16.2,     19.4,     20.1,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1996     ,     23.5,     22.3,         ,     17.0,     15.9,         ,     12.4,     13.3,     16.6,     20.1,         ,     20.5,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1997     ,         ,         ,         ,     20.6,     15.5,         ,     12.1,         ,     15.7,         ,     21.9,     24.7,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1998     ,         ,     27.9,     25.0,         ,     16.1,     13.0,         ,     14.8,     17.8,     17.0,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1999     ,         ,         ,     22.9,         ,     17.5,         ,     14.1,     15.6,     18.3,     19.4,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2000     ,         ,         ,     24.3,         ,     15.9,         ,     13.1,     14.3,         ,     18.0,     22.6,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2001     ,     28.5,         ,         ,         ,     15.8,         ,     13.5,     14.3,     17.3,     17.8,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2002     ,     22.5,         ,         ,     21.8,     17.3,         ,     13.9,     14.4,         ,     19.2,         ,     24.1,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2003     ,     28.8,         ,         ,         ,     17.0,     14.4,     13.7,     14.2,     15.6,     15.6,         ,     27.5,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2004     ,         ,         ,     24.0,     20.6,     14.9,     14.3,     12.0,     14.4,     16.1,     20.2,     21.0,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2005     ,         ,         ,         ,         ,     17.0,     15.0,         ,     14.8,     16.4,     19.6,     24.2,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2006     ,         ,         ,     25.2,         ,     15.8,         ,     13.2,     14.7,         ,     20.8,     21.8,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2007     ,     27.9,         ,         ,         ,     18.4,     12.2,     13.0,     15.4,     16.5,     19.5,     22.4,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2008     ,     27.6,         ,         ,         ,         ,         ,     12.8,         ,     16.9,         ,     22.0,     21.4,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2009     ,         ,         ,     24.8,         ,     16.0,     14.5,     14.2,         ,     17.3,     18.1,     26.2,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2010     ,     28.3,         ,     24.4,         ,     16.1,         ,     12.9,     12.6,     14.3,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2011     ,         ,         ,     21.7,     18.4,     13.8,     14.1,     12.8,     15.8,     17.2,     19.3,     21.6,     22.6,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2012     ,     25.2,     24.8,     21.0,     19.8,     15.6,     12.6,     13.5,     14.2,     16.6,     19.4,     22.2,     23.2,     19.0,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2013     ,     28.1,     27.0,     25.4,     19.6,     16.7,         ,         ,         ,         ,         ,     20.4,         ,         ,QC,#
dx, 85283,Mean daily maximum temperature in degrees C                                                                                                                                                             ,2014     ,     26.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1986     ,         ,         ,         ,      9.9,      8.0,      6.0,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1987     ,         ,         ,     10.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1989     ,         ,     13.6,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1990     ,     12.1,     13.5,     12.6,     11.4,      7.3,      6.1,      5.9,      5.9,      6.6,      9.1,     10.8,     12.4,      9.5,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1991     ,     14.4,     12.1,     10.4,      9.3,      7.6,      7.9,      5.8,      5.5,      6.7,      8.7,      8.8,     11.4,      9.1,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1992     ,     11.8,     12.5,     13.8,     10.2,      7.9,      5.6,      5.3,      4.4,      5.5,      8.3,      9.3,     12.8,      9.0,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1993     ,     13.9,     13.8,     12.0,     10.0,      8.0,      6.4,      5.4,      6.4,      7.0,      8.0,      8.0,     10.8,      9.1,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1994     ,     11.2,         ,     10.9,         ,      7.1,      5.9,      6.3,      4.1,      4.9,      7.5,         ,     11.5,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1995     ,         ,         ,         ,         ,         ,      5.4,         ,      5.3,      5.2,      7.6,      9.5,      9.7,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1996     ,     13.4,     12.6,         ,      9.7,      8.9,         ,      3.5,      5.4,         ,      8.0,         ,      9.7,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1997     ,     12.7,         ,         ,         ,         ,         ,      3.7,      4.7,         ,      8.5,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1998     ,         ,         ,         ,         ,         ,         ,      4.0,      5.7,      7.8,         ,         ,         ,         ,QC,#
dx, 85283,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1999     ,         ,         ,         ,         ,         ,         ,         ,         ,      7.4,         ,         ,         ,         ,QC,#
