Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,         ,         ,         ,         ,         ,         ,         ,      8.0,     10.0,     20.0,     25.0,     23.0,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     25.0,         ,         ,         ,     13.0,         ,      7.0,     11.0,     15.0,     19.0,     18.0,     26.2,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     27.0,     22.0,     19.0,     14.0,     13.0,     11.0,      9.0,     12.0,     15.0,     20.0,     21.0,     22.0,     27.0,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     22.0,     25.0,     23.0,     15.0,     13.0,      8.0,      7.0,      9.0,     12.0,     16.0,     24.0,     27.0,     27.0,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     27.0,     26.0,     22.0,     16.0,     13.0,      9.0,         ,      9.0,         ,         ,         ,         ,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,         ,         ,     21.0,     18.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,         ,     23.0,         ,         ,         ,         ,      9.0,      7.0,     12.0,     15.0,     24.0,     25.0,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     23.0,     27.0,     21.0,     20.0,         ,      8.0,      6.0,     10.0,     15.0,     20.0,     22.0,     23.0,         ,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     24.0,     24.0,     23.0,     19.0,     15.0,     11.6,      8.0,     13.1,     13.0,     14.1,     18.4,     27.7,     27.7,QC,#
dx, 85291,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     27.0,     23.6,     23.3,     12.1,     12.3,      7.6,      6.7,     12.4,     14.8,     20.4,     24.0,     27.7,     27.7,QC,#
