Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     41.7,     38.3,     37.2,     32.8,     28.3,     25.6,     17.2,     22.8,     29.4,     36.1,     39.4,     42.8,     42.8,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     40.6,     40.0,     33.9,     33.3,     27.2,     23.3,     20.6,     26.7,     28.3,     35.6,     40.0,     36.1,     40.6,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     42.2,     37.8,     35.6,     32.2,     25.0,     22.2,     21.1,     23.9,     29.4,     29.4,     41.1,     39.4,     42.2,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,         ,     39.4,     35.6,     30.0,     23.3,     18.9,     21.7,     25.0,     29.4,     35.6,     36.7,     38.3,         ,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     40.0,     41.1,     35.6,     31.7,     23.9,     21.1,     18.3,     22.2,     33.9,     36.1,     38.3,     40.0,     41.1,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     37.2,     37.2,     33.9,     30.6,     22.8,     22.8,     23.9,     24.4,     26.7,     31.1,     38.9,     38.9,     38.9,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.2,     39.4,     37.8,     28.9,     26.1,     18.9,     19.4,     26.7,     26.7,     34.4,     35.6,     42.0,     42.0,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     42.1,     39.4,     38.3,     33.3,     25.0,     18.9,     19.4,     26.1,     26.7,     32.3,     38.9,     37.8,     42.1,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     42.2,     42.3,     40.6,     30.6,     27.2,     21.3,     20.7,     23.9,     35.6,     37.8,     39.9,     42.2,     42.3,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     41.2,     38.2,     38.5,     31.8,     25.5,     21.7,     20.9,     21.2,     27.2,     32.7,     40.9,     40.7,     41.2,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     40.7,     40.6,     32.8,     31.7,     27.2,     21.7,     19.7,     22.1,     31.1,     36.1,     37.8,     39.4,     40.7,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     44.4,     43.9,     36.8,     32.8,     22.2,     18.9,     17.9,     23.3,     26.1,     35.6,     38.9,     38.3,     44.4,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     41.7,     40.6,     35.0,     31.7,     24.0,     18.9,     20.0,     27.6,     26.0,     33.9,     35.0,     39.3,     41.7,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     38.9,     42.3,         ,         ,         ,         ,     21.7,         ,     27.1,     35.6,     38.3,     41.1,         ,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     41.7,     33.9,     35.0,     32.8,     23.9,     20.0,     17.8,     21.8,     28.9,     33.9,     32.0,     38.3,     41.7,QC,#
dx, 75032,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     36.7,     35.6,     35.0,     31.7,     28.3,     22.8,     20.6,     27.8,     30.5,     32.5,     38.5,     44.0,     44.0,QC,#
