Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.9,     41.7,     39.4,     25.0,     24.4,     19.4,     16.7,     20.0,     27.8,     32.2,     35.6,     38.9,     41.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     38.9,     35.6,     39.4,     24.4,     21.1,     18.2,     17.5,     19.9,     25.9,         ,     39.9,     38.9,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     38.2,     41.7,         ,     32.8,     26.9,     19.8,     17.8,     19.5,         ,     32.8,     37.2,         ,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     46.4,     43.3,         ,         ,     19.9,     16.6,     15.0,     21.4,     23.6,     31.2,     35.2,     38.9,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,         ,     38.9,     34.4,         ,     22.8,     17.8,     16.7,     23.9,     22.5,     33.6,     35.1,         ,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,     42.5,     35.7,     29.5,     21.0,     16.9,     16.7,     19.3,     26.6,     31.6,     32.8,     39.2,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.7,     37.2,     34.9,     30.1,     20.7,     15.8,     15.5,     18.5,     22.1,     29.1,     30.4,     35.7,     40.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     37.4,     38.4,     31.9,     32.8,     26.2,     21.7,     17.0,     24.0,     29.2,     30.3,     33.5,     41.5,     41.5,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     41.7,     37.0,     33.5,     30.6,     22.5,     17.4,     16.5,     18.8,     28.0,     27.3,     31.5,     36.6,     41.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.8,     34.9,     36.3,     22.7,     23.4,     17.4,     16.6,     19.6,     22.1,     25.3,     31.7,     35.7,     36.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     36.5,     40.2,     32.4,     27.2,     25.7,     19.3,     24.5,     20.0,     25.8,     27.0,     34.3,     40.7,     40.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     39.7,     38.9,     34.8,     30.2,     21.5,     17.0,     19.1,     23.2,     26.4,     26.7,     32.7,     41.8,     41.8,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     40.6,     41.3,     35.7,         ,     24.2,     16.3,     16.7,     26.7,     26.1,         ,     35.6,     37.2,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     39.0,     39.5,     40.0,     32.1,     28.8,     18.4,     17.9,     19.0,     23.4,     31.7,     37.0,     36.6,     40.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     44.3,     41.0,     34.7,     27.7,     23.0,     18.6,     17.6,     18.6,     23.2,     28.7,     35.0,     39.0,     44.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     36.1,     42.5,     37.2,     31.4,     24.6,     17.0,     15.9,     23.7,     30.1,     29.3,     40.5,     42.4,     42.5,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     42.2,     41.7,     32.2,     32.0,     27.0,     18.0,     17.1,     16.5,     28.4,     27.7,     36.7,     37.0,     42.2,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     44.5,     41.2,     37.1,     31.0,     24.2,     15.4,     17.7,     27.7,     27.7,     34.7,     41.4,     37.8,     44.5,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     41.8,     43.3,     38.5,     26.0,     22.0,     17.5,     15.8,     19.5,     24.0,     26.8,     30.4,     39.8,     43.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     36.7,     36.3,     36.4,     26.2,     24.6,     20.6,     15.7,     21.5,     21.3,     30.0,     36.0,     35.0,     36.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     42.3,     37.8,     37.1,     34.6,     27.3,     18.2,     20.4,     19.7,     24.1,     28.6,     32.6,     34.0,     42.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     39.8,     38.0,     39.2,     35.9,     21.0,     17.0,     15.4,     20.3,     26.2,     25.5,     34.0,     35.0,     39.8,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,     38.3,     39.5,     34.1,     31.6,     22.5,     19.8,     17.1,     19.1,     32.2,     31.2,     38.2,     38.7,     39.5,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,     39.8,     38.4,     39.9,     26.6,     32.8,     19.5,     16.5,     21.0,     25.9,     31.5,     38.8,     38.5,     39.9,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,     38.0,     39.1,     38.6,     28.9,     22.4,     16.6,     17.3,     16.2,     26.4,     26.7,     34.6,     36.5,     39.1,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     40.0,     36.3,     36.7,     29.2,     29.0,     19.6,     18.1,     16.3,     28.4,     36.3,     36.2,     39.0,     40.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     40.8,     41.4,     40.4,     29.4,     22.2,     18.5,     17.2,     17.6,     22.2,     31.0,     36.2,     37.0,     41.4,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     38.2,     40.3,     35.1,     32.7,     24.2,     17.6,     17.3,     19.7,     18.2,     29.6,     29.4,     34.6,     40.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     40.1,     40.3,     33.2,     31.8,     25.7,     18.5,     20.0,     21.7,     24.4,     26.2,     35.0,     33.8,     40.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     40.6,     37.2,     31.6,     30.9,     24.9,     19.5,     21.6,     22.6,     24.2,     34.0,     36.0,     40.2,     40.6,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     39.5,     41.2,     35.1,     26.6,     20.1,     17.2,     15.4,     26.4,     23.1,     32.0,     33.4,     33.8,     41.2,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     41.7,     38.3,     34.8,     28.3,     24.9,     17.6,     17.9,     19.1,     26.1,     32.0,     32.0,     35.8,     41.7,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     41.2,         ,     33.0,     31.0,     25.0,     22.0,     18.0,     21.0,     20.0,     33.0,     40.0,     36.0,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     43.0,     44.0,     40.0,     30.0,     22.0,     22.0,         ,     20.0,     26.0,         ,     33.0,     41.2,         ,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     43.0,     37.0,     34.0,     27.0,     25.0,     18.0,     17.0,     23.0,     27.0,     30.0,     33.0,     38.0,     43.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     42.0,     43.0,     38.0,     29.0,     21.0,     17.0,     18.0,     18.0,     24.0,     31.0,     39.0,     38.0,     43.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     42.0,     40.0,     35.0,     31.0,     23.0,     21.0,     17.0,     21.0,     30.0,     29.0,     33.0,     36.0,     42.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     38.0,     39.0,     36.0,     31.0,     28.0,     19.0,     20.0,     22.0,     28.0,     33.0,     35.0,     42.0,     42.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     45.0,     38.0,     35.0,     28.0,     24.3,     21.0,     17.4,     18.5,     22.7,     30.2,     38.6,     40.5,     45.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     38.3,     45.3,     38.4,     35.2,     21.7,     20.8,     16.7,     24.3,     27.4,     37.6,     39.0,     39.9,     45.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     41.5,     37.8,     37.8,     34.9,     25.4,     23.0,     19.4,     24.0,     24.5,     26.3,     35.1,     45.6,     45.6,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     43.9,     36.5,     39.8,     27.8,     20.3,     17.0,     17.1,     23.3,     30.9,     37.2,     39.1,     40.9,     43.9,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     41.2,     40.0,     38.3,     31.1,     23.9,     15.5,     19.9,     24.8,     26.8,     36.3,     40.2,     44.3,     44.3,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     44.1,     37.0,     40.7,     28.3,     21.8,     18.4,     14.9,     18.1,     30.3,     36.3,     36.8,     35.5,     44.1,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,     44.7,     47.6,     37.2,     31.7,     22.1,     20.6,     18.4,     22.6,     29.7,     35.4,     39.4,     41.5,     47.6,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2010     ,     44.6,     39.9,     35.4,     29.6,     24.3,     17.3,     16.2,     17.5,     19.3,     31.1,     34.6,     43.2,     44.6,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2011     ,     41.6,     39.7,     33.2,     28.9,     24.8,     19.5,     18.7,     22.5,     27.7,     31.6,     37.9,     37.0,     41.6,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2012     ,     41.6,     38.4,     34.5,     34.1,     25.7,     18.2,     16.5,     20.0,     27.2,     34.0,     43.0,     41.0,     43.0,QC,#
dx, 79028,Highest monthly temperature in degrees C                                                                                                                                                                ,2013     ,     43.9,     38.4,     38.5,     30.4,     26.6,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
