Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     39.7,     33.4,     35.1,     31.3,     28.9,     26.7,     23.1,     29.7,     36.1,     39.9,     37.5,     39.4,     39.9,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     32.2,     37.8,     32.8,     33.9,         ,         ,         ,     23.9,     29.4,     27.8,     31.7,     31.1,         ,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     39.4,     32.8,     29.4,     30.0,     25.6,     23.3,     22.8,     22.8,     31.1,     34.8,     36.1,     34.4,     39.4,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,         ,         ,         ,         ,     23.4,     26.2,     30.0,         ,         ,         ,         ,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,         ,         ,         ,         ,         ,         ,         ,         ,     28.3,     33.9,     35.5,     38.1,         ,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.4,     30.7,     33.9,     28.8,     24.9,     24.0,     24.2,     27.5,     32.5,     31.6,     35.5,     40.6,     40.6,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     34.4,     34.4,     32.8,     31.4,     30.2,     24.6,     23.6,     26.6,     31.3,     33.2,     33.5,     33.8,     34.4,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     31.0,     32.2,     30.3,     31.5,     26.5,     24.5,     28.2,     24.6,     28.6,         ,     36.9,     38.7,         ,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     41.2,         ,     34.2,     28.7,     27.2,     26.9,     26.4,     25.3,     30.2,     28.2,     36.5,     34.6,         ,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     34.5,     31.2,     31.6,     29.2,     26.1,     26.1,     22.6,     24.4,     24.6,     29.2,     36.8,     38.1,     38.1,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     36.5,     32.3,     31.9,     30.0,     24.6,     23.3,     23.0,     30.4,     29.9,     34.6,     38.6,     37.0,     38.6,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     34.4,     35.2,     31.6,     30.2,     26.0,     21.8,     24.6,     23.5,     30.2,     31.2,     29.9,     30.8,     35.2,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     36.5,     34.0,     32.9,     31.7,     27.6,     23.4,     22.8,     26.3,     30.1,     30.4,     33.6,     40.4,     40.4,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     38.0,     34.0,     35.2,     34.2,     29.1,     25.1,     21.6,     28.8,     33.9,     33.5,     42.6,     34.2,     42.6,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     32.9,     35.6,     33.3,     29.5,     25.0,     23.5,     26.2,     27.1,     30.6,     32.6,     30.1,     37.7,     37.7,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     34.7,     34.1,     31.2,     29.9,     27.7,     24.0,     21.7,     28.6,     32.9,     33.6,     31.8,     35.4,     35.4,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     35.2,     40.0,     34.6,     31.4,     26.8,     23.9,     26.1,     24.1,     33.2,     32.4,     32.6,     38.7,     40.0,QC,#
dx, 59017,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     31.2,     37.1,     31.6,     27.6,     25.2,     24.1,     23.5,     24.7,     26.5,     33.0,     36.7,     36.1,     37.1,QC,#
