Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     35.7,     37.4,     35.1,     30.0,     25.1,     24.4,     16.2,     21.2,     27.7,     32.9,     34.8,     37.8,     37.8,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     33.3,     36.2,     32.4,     31.1,     23.9,     19.9,     18.9,     22.1,     24.6,     32.2,     36.4,     35.3,     36.4,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     42.1,     38.9,     32.8,     27.8,     22.8,     18.3,     18.9,     22.5,     25.1,     27.8,     35.1,     31.7,     42.1,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     40.6,     31.7,     33.3,     27.8,     23.7,     19.4,     21.1,     23.3,     27.8,     32.3,     27.9,     37.8,     40.6,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     36.4,     38.9,     31.6,     29.4,     23.2,     20.6,     18.3,     21.4,     28.6,     31.7,     33.9,     34.6,     38.9,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     37.8,     36.6,     32.2,     30.1,     21.1,     22.2,     21.7,     22.8,     27.7,     29.2,     35.0,     37.8,     37.8,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.0,     37.8,     34.1,     26.1,     22.8,         ,         ,         ,         ,         ,         ,     36.7,         ,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     38.9,     37.8,     37.8,     31.1,     22.2,     19.4,     19.4,     20.6,     25.6,     27.8,     36.7,     36.1,     38.9,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     41.1,     38.3,     39.4,     27.8,     26.7,     22.8,     20.0,     21.2,     27.6,     31.1,     34.4,     34.9,     41.1,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     40.0,     31.7,     37.9,     28.5,     22.8,     18.3,     19.4,     20.6,     26.1,         ,     37.8,     35.0,         ,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     32.2,     40.9,     31.8,     31.8,     26.7,     21.1,     17.5,     18.9,     26.1,     30.7,     36.1,     34.1,     40.9,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     42.9,     42.2,     35.4,     33.1,     23.8,     19.4,     18.9,     22.8,     25.0,     29.5,     30.2,     36.0,     42.9,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     38.4,     35.5,     32.0,     26.8,     24.6,     18.3,     18.4,     23.8,     21.8,     31.1,     31.7,     35.6,     38.4,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     33.1,     36.5,     31.6,     28.6,     21.6,     20.2,     20.1,     20.7,     21.2,     32.8,     30.5,     37.8,     37.8,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     37.7,     33.3,     33.3,     26.7,     21.1,     18.4,     20.2,     20.5,     23.8,     31.1,     28.9,     36.8,     37.7,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.8,     36.7,     33.9,     27.8,     26.7,     23.4,     21.1,     25.0,     28.4,     31.4,     31.4,     37.5,     37.5,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     41.0,     39.0,     31.0,     31.0,     24.4,     19.9,     21.7,     21.4,     31.9,     30.2,     28.0,     34.4,     41.0,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     35.4,     35.4,     34.7,     27.0,     24.7,     21.2,     19.6,     19.7,     24.2,     26.4,     28.4,     34.9,     35.4,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     35.2,     38.2,     32.2,     27.4,     26.6,     23.3,     25.0,     18.8,     26.8,     26.9,     33.6,     40.0,     40.0,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     40.6,     35.3,     29.4,     29.2,     22.4,     22.4,     21.2,     22.2,     25.0,     26.2,     30.6,     37.0,     40.6,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     37.6,     39.0,     33.7,     29.0,     22.6,     19.4,     21.0,     25.4,     27.0,     33.5,     37.0,     33.2,     39.0,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     40.6,     34.2,     39.4,     30.4,     26.6,     18.0,     18.6,     21.0,     23.8,     30.4,     36.6,     33.0,     40.6,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     41.2,     41.0,     32.8,     27.8,     25.6,     21.6,     22.6,     23.5,     26.8,     29.5,     32.8,     37.8,     41.2,QC,#
dx, 84030,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     31.6,     36.7,     36.3,     32.3,     27.4,     20.9,     21.0,     26.0,     35.0,     32.6,     39.9,     40.2,     40.2,QC,#
