Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1966     ,     16.3,     15.6,     15.2,     13.6,     12.0,      9.2,      9.5,      9.2,     10.0,     11.5,     13.9,     14.7,     12.6,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1967     ,     15.4,     16.5,     14.6,     14.8,     12.3,     11.8,      9.5,      9.1,     10.9,     12.2,     13.4,     14.8,     12.9,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1968     ,     16.0,     15.5,     13.9,     12.7,     10.8,     10.5,      9.6,      9.1,         ,         ,         ,     13.1,         ,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1969     ,     15.2,     15.7,     15.4,     14.0,     13.0,     11.1,     10.4,     10.5,      9.7,     12.6,     13.0,     14.5,     12.9,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1970     ,     15.9,     16.1,     15.8,     14.1,     12.5,     10.2,     10.7,      9.8,     10.4,     10.8,     12.0,     14.1,     12.7,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1971     ,     15.9,     16.3,     16.1,     14.4,     12.6,     12.1,     10.6,      9.1,      9.4,     10.4,     11.0,     13.0,     12.6,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1972     ,     14.2,     16.6,     15.6,     14.5,     14.1,     12.0,      9.9,      8.8,     10.4,     11.5,     13.7,     16.4,     13.1,QC,#
dx,  9787,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1973     ,     16.6,     16.0,     15.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
#
Monthly summary for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Statistic description,January,February,March,April,May,June,July,August,September,October,November,December,Annual,#
dx,  9787,Highest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                          ,Average                            ,     29.5,     27.8,     28.9,     27.5,     24.4,     20.6,     18.9,     20.6,     22.1,     23.5,     26.7,     25.7,     32.9,#
dx,  9787,Highest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                          ,Highest                            ,     42.3,     35.7,     36.2,     33.3,     27.9,     22.5,     21.2,     23.3,     27.4,     29.9,     37.7,     33.9,     37.7,#
dx,  9787,Highest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                          ,Lowest                             ,     24.4,     24.4,     22.2,     22.2,     22.3,     18.3,     16.1,     17.8,     17.8,     20.0,     20.9,     21.7,     26.9,#
dx,  9787,Lowest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                           ,Average                            ,     12.1,     11.0,     10.8,      8.5,      7.5,      7.0,      5.5,      5.7,      5.4,      7.0,      8.8,     10.5,      3.9,#
dx,  9787,Lowest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                           ,Highest                            ,     15.0,     13.9,     14.7,     12.8,     10.9,      9.4,      7.2,      8.2,      7.8,      9.3,     11.4,     13.8,      5.8,#
dx,  9787,Lowest monthly temperature in degrees C calculated using available data between 1957 and 1973                                                                                                           ,Lowest                             ,      7.1,      4.0,      2.4,      4.7,      0.0,      0.9,      3.3,      2.8,      3.1,      5.0,      5.6,      6.1,      0.0,#
dx,  9787,Mean daily maximum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Average                            ,     21.8,     21.9,     21.2,     19.8,     17.9,     16.2,     15.1,     15.4,     16.1,     17.3,     19.0,     20.5,     18.5,#
dx,  9787,Mean daily maximum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Highest                            ,     23.6,     24.2,     23.2,     21.7,     20.0,     17.6,     16.5,     17.3,     17.2,     19.4,     21.0,     22.3,     19.5,#
dx,  9787,Mean daily maximum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Lowest                             ,     20.3,     20.6,     18.8,     18.1,     15.6,     14.4,     13.4,     13.8,     14.6,     16.0,     16.2,     18.9,     17.8,#
dx,  9787,Mean daily minimum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Average                            ,     15.6,     15.9,     15.5,     14.3,     12.8,     11.3,     10.2,      9.9,     10.5,     11.3,     12.8,     14.3,     12.9,#
dx,  9787,Mean daily minimum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Highest                            ,     16.8,     17.6,     16.9,     16.1,     15.4,     12.8,     11.7,     11.2,     11.6,     12.9,     13.9,     16.4,     13.4,#
dx,  9787,Mean daily minimum temperature in degrees C calculated using available data between 1926 and 1973                                                                                                       ,Lowest                             ,     13.6,     14.4,     13.5,     12.2,     10.8,      8.9,      8.6,      8.3,      9.3,      9.6,     11.0,     12.5,     11.9,#
