Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     36.7,     35.3,     29.2,     28.3,     17.2,     17.8,     16.1,     20.0,     24.4,     25.8,     28.9,     36.9,     36.9,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     32.2,     31.1,     28.9,     23.3,     20.0,     16.1,     13.9,     18.3,     22.8,     26.7,     32.2,     32.2,     32.2,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     36.7,     34.4,     30.0,     28.3,     18.9,     16.7,     15.0,     17.2,     21.7,     24.4,     33.1,     28.9,     36.7,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     37.2,     35.0,     35.6,     23.3,     21.1,     16.7,     15.0,     18.9,     24.4,     30.0,     31.1,     35.0,     37.2,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     36.7,     27.8,     36.1,     26.4,     19.4,     15.0,     16.4,     18.3,     23.6,     25.8,     35.6,     30.8,     36.7,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     31.1,     36.9,     32.1,         ,         ,         ,         ,     16.1,     22.7,         ,     31.7,     33.6,         ,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     39.9,     40.9,     35.6,     28.8,     18.1,     15.8,     13.9,     18.9,     22.2,     27.2,         ,     33.9,         ,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     35.0,     34.4,     31.1,     27.8,     18.3,         ,         ,     22.2,     19.4,     26.1,     28.9,     33.9,         ,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     29.4,     32.2,     30.9,     25.6,     20.0,     16.7,     15.0,     18.3,     18.6,     27.8,     28.3,     34.4,     34.4,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     36.7,     32.8,     30.0,     26.1,     17.2,     15.0,     13.3,     16.7,     21.1,     27.2,     27.2,     32.2,     36.7,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     31.1,     33.3,     30.0,     27.2,     22.8,     17.8,     16.7,     22.2,     25.5,     26.0,     29.0,     36.5,     36.5,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     41.0,     34.0,     28.5,     27.0,     20.0,     17.5,     15.5,     16.5,     26.0,     25.5,     27.5,     33.5,     41.0,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     33.8,     31.5,     34.5,     23.0,     21.0,     15.5,     15.0,     16.0,     20.5,     23.5,     34.0,     30.5,     34.5,QC,#
dx, 85106,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     33.0,     36.2,     31.0,     23.0,     20.0,     15.3,     21.5,     15.0,     23.5,     25.5,     32.2,     36.8,     36.8,QC,#
