Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     38.6,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     40.1,     40.6,     35.6,     30.9,     23.3,     19.0,     20.0,     23.2,     24.1,     32.7,     34.7,     39.3,     40.6,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     39.0,     38.3,         ,     29.2,     25.3,     21.7,     21.2,         ,     26.1,     32.8,     36.0,     39.4,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.4,     32.2,     33.6,     30.1,         ,     20.5,     19.1,     22.8,     26.1,         ,         ,         ,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,         ,     33.5,     34.8,         ,     26.4,     21.6,         ,     28.2,         ,     32.7,         ,         ,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     45.2,         ,     38.9,         ,     25.9,     23.5,     20.8,     26.6,     31.6,     31.8,     36.3,     36.7,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     36.2,     37.5,     34.1,     32.0,     25.5,     21.4,     19.0,     22.0,     22.9,     30.8,     37.7,     39.0,     39.0,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     39.1,     38.8,     35.2,     30.2,     26.7,     24.8,     24.0,     23.8,     28.8,     31.3,     38.5,     40.3,     40.3,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     38.7,     33.7,     33.6,     31.8,     24.2,     24.9,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,         ,         ,         ,         ,         ,         ,     21.0,     27.0,     31.5,     35.5,     36.5,     41.0,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     38.0,     38.8,     35.5,     32.0,     27.4,     18.1,     23.2,     21.0,     24.8,     32.4,     37.0,     35.5,     38.8,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     42.6,     41.2,     36.2,         ,     25.5,     21.8,     21.0,     24.3,     30.3,     31.5,         ,     41.1,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     41.2,     40.6,     38.2,         ,         ,         ,     19.9,         ,     36.0,     37.2,     41.0,     45.0,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     42.4,     43.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 51124,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     42.5,         ,         ,         ,         ,         ,         ,         ,     31.6,     37.0,         ,         ,         ,QC,#
dx, 51124,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1968     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,      9.2,         ,QC,#
dx, 51124,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1969     ,     14.1,     13.7,      9.6,      4.9,      0.7,     -0.9,     -1.4,     -1.8,     -1.3,      5.2,      7.7,      8.2,     -1.8,QC,#
dx, 51124,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,     11.4,      9.8,         ,      2.1,     -1.1,     -0.7,     -4.4,         ,     -0.6,         ,         ,      9.7,         ,QC,#
