Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1941     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     39.5,     42.6,         ,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1942     ,     40.6,     42.2,     40.0,     33.4,     35.0,     28.4,     28.3,     33.1,     36.3,     39.7,     40.6,     40.4,     42.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,     43.6,     40.9,     40.8,     37.2,     30.4,     25.2,     30.2,     29.9,     35.7,     37.7,     39.1,     41.9,     43.6,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     44.0,     37.4,     35.9,     32.9,     31.8,     25.6,     26.6,     33.6,     35.9,     38.7,     40.5,     40.8,     44.0,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     40.4,     39.7,     37.6,     34.2,     32.8,     29.7,     27.2,     31.8,     32.9,     37.3,     39.9,     39.8,     40.4,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     40.4,     38.6,     37.9,     31.9,     32.1,     25.7,     29.6,     32.6,     36.2,     38.1,     39.4,     41.5,     41.5,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     42.9,     39.7,     39.3,     33.2,     27.9,     28.7,     28.9,     29.0,     33.4,     35.7,     37.3,     40.1,     42.9,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     40.3,     40.0,     35.2,     34.4,     28.1,     25.8,     24.5,     29.6,     35.6,     38.7,     41.3,     41.7,     41.7,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1949     ,     40.5,     38.3,     35.2,     31.6,     30.6,     21.8,     26.7,     28.1,     32.8,     39.5,     39.5,     41.8,     41.8,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1950     ,     40.9,     39.9,     37.9,     28.1,     31.2,     26.6,     25.7,     28.3,     33.2,     36.2,     39.2,     40.1,     40.9,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1951     ,     38.2,     39.8,     42.2,     34.1,     32.3,     27.2,     28.3,     28.4,     36.2,     38.6,     40.7,     41.2,     42.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1952     ,     41.8,     41.3,     38.3,     35.6,     31.2,     26.4,     22.2,     29.9,     35.6,     38.1,     39.9,     42.1,     42.1,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1953     ,     41.4,     37.7,     38.3,     36.7,     31.1,     28.3,     26.9,     30.7,     35.1,     39.1,     41.3,     40.9,     41.4,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1954     ,     39.3,     38.9,     41.4,     34.2,     30.2,     26.0,     29.4,     31.6,     33.4,     37.6,     38.8,     41.6,     41.6,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1955     ,     42.7,     41.1,     36.8,     34.3,     29.1,     28.9,     23.6,     30.9,     37.2,     38.4,     40.9,     43.0,     43.0,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1956     ,     41.7,     41.1,     37.3,     36.3,     29.8,     28.5,     28.3,     27.7,     32.4,     38.3,     41.2,     43.1,     43.1,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     42.6,     39.8,     36.7,     36.6,     30.1,     26.6,     20.1,     28.5,     33.9,     40.9,     41.8,     39.9,     42.6,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     39.5,     41.0,     39.9,     35.4,     34.6,     28.4,     29.3,     31.8,     34.4,     41.1,     41.1,     40.5,     41.1,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     40.8,     40.6,     40.0,     34.4,     26.8,     25.3,     28.5,     30.6,     33.9,     40.1,     40.0,     43.4,     43.4,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     45.2,     40.6,     37.9,     36.2,     27.3,     25.6,     29.6,     29.1,     34.2,     41.7,     40.6,     41.3,     45.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     39.9,     41.4,     38.4,     37.9,     27.1,     29.4,     25.2,     31.8,     34.8,     38.3,     40.9,     43.2,     43.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     40.6,     42.3,     37.7,     31.8,     30.6,     30.1,     27.4,     29.8,     33.5,     37.4,     42.2,     42.1,     42.3,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     43.9,     41.9,     41.1,     30.2,     30.3,     27.2,     29.1,     29.4,     34.0,     37.0,     41.8,     41.1,     43.9,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     42.4,     39.9,     39.1,     35.6,     28.9,     28.4,     28.5,     31.1,     35.1,     35.9,     39.8,     41.3,     42.4,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     42.2,     40.6,     36.8,     34.8,     30.7,     25.3,     26.1,     32.9,     34.4,     38.9,     40.9,     40.9,     42.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     41.7,     38.1,     39.6,     36.8,     28.0,     27.7,     25.0,     27.2,     34.6,     37.8,     39.0,     40.8,     41.7,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     41.1,     39.4,     32.7,     32.0,     29.3,     23.8,     22.7,     30.9,     33.6,     38.9,     40.1,     41.6,     41.6,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     40.7,     42.2,     40.6,     36.1,     26.7,     26.2,     25.2,     27.7,     32.7,     38.9,     40.4,     38.6,     42.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.2,     39.8,     36.8,     35.7,     31.9,     27.0,     25.9,     31.2,     33.7,     37.3,     40.7,     41.9,     42.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     42.4,     43.1,     40.1,     35.7,     32.8,     28.5,     26.5,     34.0,     32.7,     38.9,     38.0,     41.1,     43.1,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     42.8,     43.3,     36.6,     30.7,     28.9,     26.8,     29.4,     28.6,     36.5,     39.6,     38.2,     40.9,     43.3,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     41.7,     40.2,     35.8,     34.8,     26.9,     26.7,     27.5,     33.1,     37.7,     39.0,     41.8,     44.2,     44.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     43.4,     39.0,     39.3,     35.0,     31.9,     29.4,     27.7,     30.8,     35.4,     37.4,     38.3,     40.3,     43.4,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     36.7,     34.8,     33.5,     33.6,     27.8,     26.7,     29.0,     28.2,     31.5,     36.8,     38.8,     40.2,     40.2,QC,#
dx, 15590,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     43.0,     39.5,     36.1,     35.1,     30.1,     27.6,     29.4,     32.8,     36.0,     35.0,     40.8,     38.6,     43.0,QC,#
