Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     37.9,         ,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     40.0,     40.7,     35.4,     28.6,     22.2,     17.8,     19.3,     25.2,     23.5,     31.3,     33.6,     38.4,     40.7,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     38.3,     37.8,     33.9,     28.4,     24.4,     21.3,     24.0,     23.4,     25.2,     31.3,     36.0,     38.7,     38.7,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.3,     31.7,     33.2,     29.7,     23.9,     20.3,     18.3,     21.7,     26.9,     33.1,     31.1,     36.7,     40.3,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     34.4,     32.7,     35.0,     31.6,     26.1,     20.7,     21.1,     27.8,     31.3,     31.8,     33.5,     41.5,     41.5,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     44.2,     39.1,     36.5,     29.6,     26.6,     22.7,     20.5,         ,     30.5,     30.5,     36.5,     36.1,         ,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     35.5,     36.4,     33.1,     31.1,     25.7,     21.1,     18.8,     21.3,     23.2,     29.5,     37.2,     38.5,     38.5,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     40.5,     38.3,     35.4,     29.6,     27.6,     24.4,     23.5,     23.8,     28.7,     30.8,     37.8,     39.8,     40.5,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     38.1,     32.0,     31.6,     31.6,     24.7,     24.7,     21.0,     24.9,     24.6,     27.5,     35.8,     38.8,     38.8,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     41.4,     40.9,     32.3,     31.4,     25.6,     20.7,     19.5,     27.0,     31.2,     35.8,     36.3,     40.1,     41.4,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     38.5,     40.3,     38.1,     31.5,     27.5,     17.3,     23.1,     19.8,     24.0,     31.5,     36.1,     34.9,     40.3,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     43.5,     40.8,     36.5,     33.4,     24.5,     20.8,     20.3,     24.0,     29.4,     31.3,     37.4,     41.4,     43.5,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     39.7,     40.9,     37.5,     32.8,     25.5,     19.9,     19.0,     26.4,     35.2,     36.5,     40.3,     40.9,     40.9,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     41.6,     40.3,     37.1,     30.5,     24.6,     18.7,     19.1,     20.1,     31.3,     33.5,     35.4,     43.3,     43.3,QC,#
dx, 51049,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     42.6,     39.3,     35.0,     28.4,     26.2,     20.4,     21.3,     29.7,     30.5,     36.5,     43.7,     39.3,     43.7,QC,#
