Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     32.8,     26.7,     28.3,     27.2,     27.2,     22.2,     17.2,     22.8,     22.8,     27.2,     37.8,     37.2,     37.8,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     32.8,     33.3,     30.6,     28.3,     25.0,     22.8,     18.9,     22.2,     22.2,     26.1,     29.4,     27.8,     33.3,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     30.0,     30.6,     29.4,     24.4,     21.1,     19.4,     19.4,     26.1,     23.3,     26.7,     29.4,     28.3,     30.6,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     40.6,     31.7,     28.3,     27.2,     21.7,     17.8,     20.6,     20.6,     21.1,     25.6,     32.2,     31.4,     40.6,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     39.1,     29.4,     29.4,     25.6,     22.2,     20.0,     17.8,     18.9,     27.8,     31.1,     26.1,     28.9,     39.1,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     26.7,     33.3,     27.2,     25.6,     20.6,     21.7,     19.4,     23.9,     25.0,     27.2,     24.4,     26.7,     33.3,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     31.1,     34.4,     28.9,     26.7,     25.0,     18.3,     20.6,     20.6,     25.6,     26.1,     25.0,     36.7,     36.7,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     32.2,     30.6,     35.6,     25.0,     23.9,     19.4,     19.4,     22.2,     24.4,     29.4,     38.3,     32.2,     38.3,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     26.1,     35.6,     36.7,     26.7,     24.4,     21.1,     19.4,     21.1,     32.8,     29.4,     31.1,     31.7,     36.7,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     31.1,     30.6,     33.9,     30.0,     21.1,     18.9,     19.4,     20.0,     21.7,     27.2,     33.3,     31.7,     33.9,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.1,     27.8,     30.0,     27.2,     24.4,     18.9,     18.3,     19.4,     23.9,     31.1,     35.0,     31.7,     36.1,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     33.3,     38.9,     30.0,     28.9,     23.3,         ,     17.3,     22.6,     27.4,     31.1,     34.4,     26.5,         ,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     36.6,     27.9,     28.6,     31.1,     22.2,     19.9,     19.4,     23.0,     25.8,     27.2,     23.3,     31.1,     36.6,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     32.2,     27.8,     27.9,     24.4,     20.0,     20.0,     20.6,     20.0,     22.2,     28.9,     28.1,     30.0,     32.2,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     30.6,     27.8,     30.0,     28.1,     20.6,     18.9,     16.1,     19.9,     26.1,     30.6,     24.4,     29.4,     30.6,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     26.1,     28.3,     25.6,     22.5,     22.8,     19.7,     19.4,     22.2,     28.5,     27.0,     25.8,     37.6,     37.6,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     32.5,     36.5,     30.0,     27.4,     25.0,     20.8,     20.5,     21.6,     30.8,     26.5,     32.4,     27.5,     36.5,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     28.8,     30.2,     27.3,     25.0,     23.7,     19.2,     19.0,     18.8,     23.5,     24.5,     29.5,     31.1,     31.1,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     34.0,     31.6,     28.8,     26.0,     24.4,     22.0,     24.5,     20.0,     25.5,     26.0,     35.0,     38.0,     38.0,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     27.5,     30.0,     29.0,     26.5,     22.5,     23.0,     20.5,     23.0,     23.0,     22.1,     24.3,     33.0,     33.0,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     37.5,     38.5,     29.0,     28.0,     23.0,     19.0,     20.3,     21.6,     25.2,     31.0,     28.0,     31.0,     38.5,QC,#
dx, 68034,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     33.5,     34.7,     30.5,     25.0,     23.6,     19.0,     22.2,     20.0,     26.8,     27.8,     30.0,     28.3,     34.7,QC,#
