Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1925     ,         ,         ,         ,     37.2,     29.6,     27.2,     20.9,     23.3,     32.8,     32.9,     41.1,     42.0,         ,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1926     ,     43.8,     41.9,     40.3,     37.9,     29.9,     25.0,     21.8,     24.0,     33.0,     40.4,     41.2,     42.6,     43.8,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1927     ,     42.7,     41.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1932     ,         ,         ,         ,         ,         ,         ,     25.2,     24.7,     30.7,     34.6,     38.9,     42.7,         ,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1933     ,     42.8,     45.6,     42.2,     36.0,     30.1,     25.2,     23.1,     24.0,     31.4,     37.4,     40.3,     42.4,     45.6,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1934     ,     44.1,     42.4,     41.2,     27.4,     30.8,     25.1,     21.0,     27.7,     29.1,     35.8,     36.3,     39.9,     44.1,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1935     ,     42.4,     42.0,     42.0,     30.9,     31.9,     25.2,     24.6,     28.3,     28.9,     33.2,     39.4,     43.2,     43.2,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1936     ,     42.9,     41.9,     40.1,     38.4,     31.4,     25.0,     24.8,     27.1,     33.3,     39.6,     39.7,     41.8,     42.9,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1937     ,     40.3,     41.1,     39.6,     37.2,     28.5,     25.0,     24.2,     24.6,     35.8,     36.2,     37.2,     42.8,     42.8,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1938     ,     40.7,     41.7,     39.4,     41.7,     31.1,     25.6,     23.4,     28.3,     35.0,     38.9,     40.6,     41.9,     41.9,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1939     ,     42.7,     44.4,     39.4,     36.1,     28.9,     29.2,     21.7,     25.6,     32.5,     35.8,     37.9,     43.8,     44.4,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1940     ,     40.6,     44.4,     43.1,     33.3,     32.0,     29.0,     23.9,     28.6,     35.3,     36.4,     38.6,     41.8,     44.4,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1941     ,     41.8,     42.8,     37.7,     35.1,     29.9,     23.1,     22.7,     27.3,     29.6,     31.6,     37.2,     43.4,     43.4,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1942     ,     41.8,     39.2,     39.6,     36.0,     28.3,     22.8,     25.6,     23.9,     30.8,     34.6,     40.6,     42.2,     42.2,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,     41.4,     40.8,     38.9,     36.1,     29.4,     26.6,     21.3,     26.7,     30.1,     36.6,     41.2,     43.3,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     47.3,     43.3,     38.4,     36.2,     30.6,     25.6,     25.4,     26.7,     33.9,     36.7,     40.1,     40.9,     47.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     43.9,     40.7,     41.2,     37.8,     30.3,     25.6,     22.8,     26.4,     30.1,     37.2,     40.6,     41.1,     43.9,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     41.9,     41.7,     40.6,     37.2,     31.7,     29.4,     23.4,     25.6,     35.0,     37.2,     35.6,     42.2,     42.2,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     43.9,     44.7,     36.9,     34.8,     30.0,     27.8,     26.4,     27.8,     33.6,     32.5,     36.7,     40.6,     44.7,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     43.8,     43.1,     38.4,     32.2,     30.0,     26.4,     24.4,     30.6,     31.7,     39.2,     38.9,     41.7,     43.8,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1949     ,     43.3,     40.6,     40.7,     37.8,     30.0,     26.1,     28.9,     29.5,     31.1,     33.3,     40.0,     42.8,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1950     ,     43.7,     42.3,     43.9,     37.6,     32.2,     24.7,     23.9,     27.2,     31.7,     33.9,     37.8,     43.3,     43.9,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1951     ,     43.3,         ,     41.7,     34.4,     27.8,     21.1,     20.0,     25.6,     32.2,     37.8,     40.6,     41.1,         ,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1952     ,     45.6,     43.3,     39.4,     37.8,     30.6,     26.1,     25.0,     28.3,     30.6,     34.4,     38.9,     41.7,     45.6,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1953     ,     42.8,     42.2,     39.4,     36.1,     28.9,     24.4,     22.8,     25.6,     32.8,     34.4,     36.1,     43.3,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1954     ,     46.1,     44.4,     43.9,     35.0,     28.9,     26.1,     23.9,     27.2,     32.8,     36.7,     37.8,     43.9,     46.1,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1955     ,     41.1,     43.9,     42.8,     36.1,     30.1,     23.3,     22.8,     22.2,     29.4,     31.7,     38.3,     40.6,     43.9,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1956     ,     44.7,     45.0,     40.6,     33.9,     30.2,     21.7,     21.7,     25.9,     33.3,     34.7,     36.8,     40.0,     45.0,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     43.2,     40.8,     41.1,     38.3,     31.7,     24.4,     21.1,     29.4,     35.0,     37.4,     40.6,     42.8,     43.2,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     45.6,     43.3,     40.6,     37.2,     32.8,     25.0,     20.6,     26.7,     27.8,     37.8,     38.3,     41.7,     45.6,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     40.6,     41.7,     43.3,     38.9,     34.4,     25.6,     25.6,     29.0,     31.9,     33.9,     40.9,     40.0,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     44.4,     38.3,     38.3,     32.8,     27.2,     24.4,     21.7,     27.2,     31.7,     36.7,     41.7,     42.2,     44.4,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     45.0,     41.7,     41.7,     32.2,     27.8,     25.0,     23.3,     25.6,     35.0,     38.3,     41.1,     42.4,     45.0,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     42.6,     45.1,     39.3,     38.3,     32.4,     26.3,     24.8,     27.9,     30.4,     32.4,     41.3,     42.1,     45.1,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     42.2,     42.7,     40.3,     35.0,     30.0,     20.6,     20.0,     22.7,     32.3,     35.3,     36.5,     39.9,     42.7,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     43.1,     42.8,     42.8,     31.2,     30.9,     25.2,     21.7,     25.1,     28.3,     37.8,     37.1,     41.7,     43.1,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     43.3,     42.8,     41.8,     40.6,     28.4,     27.0,     22.9,     23.3,     30.2,     34.4,     36.1,     40.0,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     43.3,     42.2,     42.8,     34.4,     27.8,     25.0,     23.4,     27.2,     28.3,     32.2,     39.4,     40.0,     43.3,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     41.7,     42.4,     37.4,         ,     32.6,     26.1,     23.3,     25.1,     37.6,     36.7,         ,     38.4,         ,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     43.6,     44.6,     39.0,     35.8,     27.8,     23.9,     23.7,     22.9,     28.9,     35.5,     40.4,     44.1,     44.6,QC,#
dx,  8095,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     45.6,     42.8,     40.0,     36.0,     30.6,         ,     26.1,     26.1,     30.7,     37.2,     42.2,     42.2,         ,QC,#
