Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     44.4,     40.0,     38.3,     38.9,     32.8,     27.2,     20.0,     28.3,     32.2,     36.7,     41.7,     42.8,     44.4,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     43.3,     43.3,     40.0,     37.8,     29.4,     27.2,     21.1,     26.1,     25.6,     37.8,     36.7,     39.4,     43.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     43.9,     40.6,     41.7,     37.2,     32.8,     25.6,     25.0,     27.8,     31.1,     35.0,     42.8,         ,         ,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     41.7,     36.1,     35.0,     32.8,     23.9,     22.8,     21.1,     24.4,     30.6,     37.2,     41.1,     41.1,     41.7,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     44.4,     40.6,     43.3,     32.8,     28.3,     28.3,     24.4,     27.2,     35.0,     39.4,     39.4,     42.2,     44.4,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     43.3,     43.9,     38.3,     36.7,     28.9,     26.1,     24.4,     31.1,     31.1,     34.4,     42.8,     41.1,     43.9,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     41.7,     41.1,     37.8,     33.3,     26.7,     21.1,     18.9,     22.8,     31.7,     35.6,     40.6,     41.1,     41.7,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     42.8,     39.4,     42.8,     33.9,     28.9,     22.2,     23.3,     26.1,     28.9,     36.7,     37.8,     40.6,     42.8,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     43.3,     42.8,     42.8,     38.3,     30.6,     27.8,     22.2,     29.4,     34.4,     38.9,     38.3,     40.0,     43.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     42.8,     39.4,     42.2,     35.6,     27.8,     22.8,     22.2,     25.3,     28.9,     33.9,     41.7,     38.9,     42.8,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     44.4,     41.7,     36.7,     35.6,     33.3,     24.4,     25.0,     30.1,     33.9,     37.8,     40.6,     40.0,     44.4,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     44.4,     43.3,     35.0,     36.7,     26.1,     22.2,     24.4,     22.8,     31.1,     35.6,     42.2,     43.3,     44.4,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     43.9,     42.2,     38.3,     35.0,     30.0,     23.3,     28.3,     30.0,     31.7,     36.1,     41.1,     41.7,     43.9,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     45.6,     45.6,     39.4,     35.6,     25.0,     24.4,     23.9,     26.7,     31.2,     37.2,     40.6,     45.2,     45.6,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     43.3,     42.2,     43.3,     37.8,     30.6,     21.7,     21.7,     22.9,     28.3,     36.7,     37.8,     41.1,     43.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     42.2,     42.8,     38.9,     36.1,     33.9,     25.6,     19.4,     28.9,     33.0,     38.6,     37.2,     44.3,     44.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     41.0,     42.3,     45.0,     36.5,     29.0,     20.5,     22.3,     24.5,     34.0,     35.0,     37.0,     40.0,     45.0,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     43.0,     39.0,     40.5,     27.4,     27.3,     22.6,     21.5,     24.0,     28.0,     35.0,     39.0,     39.3,     43.0,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     40.0,     43.5,     36.0,     32.7,     28.4,     23.0,     24.0,     25.4,     27.7,     31.0,     41.0,     41.3,     43.5,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     43.2,     40.6,     38.4,     30.7,     30.7,     24.0,     25.7,     29.0,     33.5,     33.8,     36.1,     43.3,     43.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     43.9,     44.3,     39.9,     36.6,     30.9,     24.4,     25.7,     29.8,     34.6,     36.7,     38.8,     43.1,     44.3,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     44.1,     41.4,     39.6,     36.6,     32.1,     23.2,     21.9,     23.9,     31.8,     35.2,     39.6,     43.4,     44.1,QC,#
dx, 12052,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     43.6,     42.0,     39.2,     32.0,     23.9,     24.4,     27.2,     25.3,     32.5,     37.1,     40.9,     40.9,     43.6,QC,#
