Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     26.2,     31.6,     39.2,         ,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     40.8,     37.4,     34.7,     29.6,     19.7,     16.6,     17.2,     21.3,     29.2,     32.4,     35.1,     36.9,     40.8,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     39.3,     35.2,     33.5,     26.7,     21.4,     20.2,     17.1,     18.7,     22.4,     29.9,     34.9,     39.8,     39.8,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     40.9,     39.0,     29.2,     23.0,     22.4,     15.2,     16.7,     18.8,     21.6,     27.2,     32.9,     40.0,     40.9,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     39.2,     36.0,     35.7,     28.9,     24.7,     19.6,     16.3,     21.2,     25.6,     29.2,     31.6,     37.9,     39.2,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     40.1,     39.8,     30.9,     30.6,     23.7,     17.0,     15.6,     20.8,     28.2,     30.1,     32.7,     37.2,     40.1,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1949     ,     36.8,     29.2,     34.9,     25.9,     22.3,     13.9,     16.6,     20.7,     25.1,     26.5,     27.8,     33.8,     36.8,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1950     ,     38.4,     36.7,     31.1,     23.9,     22.9,     16.9,     18.7,     18.4,     23.2,     24.8,     31.8,     37.7,     38.4,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1951     ,         ,         ,     33.9,         ,         ,         ,     17.6,     17.1,     25.8,     26.1,     31.1,     35.2,         ,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1952     ,     37.2,     36.6,     33.9,     28.1,     22.2,     18.1,     16.9,     17.9,     24.3,     35.7,     28.9,     35.7,     37.2,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1953     ,     33.7,     36.2,     38.3,     30.5,     25.6,     16.8,     17.4,     18.3,     22.6,     28.1,     31.2,     39.8,     39.8,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1954     ,     37.9,     34.5,     33.4,     32.9,     20.1,     20.2,     18.3,     20.6,     24.7,     28.8,     36.8,     36.7,     37.9,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1955     ,     40.0,     36.9,     31.4,     29.6,     20.5,     17.9,     18.1,     20.9,     22.3,     25.2,     31.7,     36.1,     40.0,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1956     ,     35.9,     38.5,     29.5,     28.4,     20.5,     17.1,     17.4,     17.8,     24.1,     23.9,     31.4,     30.0,     38.5,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     38.7,     35.7,     33.8,     29.6,     24.6,     24.3,     15.9,     19.6,     25.8,     31.6,     33.9,     35.7,     38.7,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     38.6,     38.3,     33.4,     32.9,     24.4,     20.6,     16.2,     18.9,     22.2,     23.6,     33.8,     31.1,     38.6,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     43.0,     40.4,     32.4,     31.1,     22.9,     18.7,     16.5,     20.7,     24.3,     26.2,     36.3,     34.1,     43.0,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     40.4,     33.4,     33.9,     28.0,     21.0,     16.4,     18.8,     17.7,     22.9,     29.7,     29.6,     39.6,     40.4,QC,#
dx, 87031,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     40.8,     37.6,     34.1,     30.1,     21.8,     19.7,     17.4,     19.4,     31.1,     33.2,     34.9,     38.9,     40.8,QC,#
