Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,         ,         ,         ,         ,         ,         ,     27.6,     25.2,     31.9,     34.7,     35.5,     36.4,         ,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     40.7,     39.5,     36.5,     32.3,     24.0,     21.8,     23.4,     22.8,     27.9,     32.2,     34.3,     36.2,     40.7,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     35.7,     38.8,     38.0,     37.6,     26.8,     23.4,     21.1,     21.8,     27.1,     32.8,     35.1,     32.9,     38.8,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     37.9,     40.1,     33.1,     34.6,     32.8,     25.7,     20.0,     29.4,     31.6,     35.7,     38.8,     44.4,     44.4,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     38.6,     39.9,     39.2,     32.2,     28.7,     21.7,     23.1,     23.9,     27.5,     32.5,     30.8,     39.2,     39.9,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     38.9,     38.8,     34.8,     28.8,     24.3,     20.7,     21.1,     23.3,     28.1,     33.6,     33.7,     41.4,     41.4,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     36.5,     44.3,     33.6,     36.1,     25.2,     21.7,     22.1,     26.1,     26.6,     30.7,     40.0,     38.6,     44.3,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     40.0,     36.9,     34.9,     32.6,     28.4,     23.5,     24.8,     25.0,     29.0,     24.4,     34.5,     41.6,     41.6,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     41.0,     41.4,     42.5,     29.6,     25.2,     25.6,     24.2,     26.5,     27.6,     31.7,     38.7,     44.4,     44.4,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     43.8,     41.1,     35.0,     40.1,     29.7,     21.6,     20.4,     25.1,     29.8,     30.9,     40.8,     40.5,     43.8,QC,#
dx,  9789,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     43.8,     41.1,     38.7,     33.8,     25.0,     23.7,     23.3,     23.2,     25.6,     35.4,     34.5,     38.3,     43.8,QC,#
