Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     39.0,     35.0,     35.0,     32.3,     23.5,     22.1,     20.1,     21.8,     23.9,     30.4,     30.2,     37.2,     39.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     38.7,     37.2,     35.7,     30.0,     24.5,     21.8,     20.0,     24.3,     21.6,     26.1,     31.3,     35.6,     38.7,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.7,     38.4,     34.4,     29.4,     25.3,     22.6,     20.7,     20.0,     27.7,     34.5,     32.7,     36.3,     38.4,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     40.4,     35.3,     34.3,     23.9,     24.7,     20.5,     20.6,     20.7,     24.9,     30.6,     31.7,     39.1,     40.4,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     38.8,     35.9,     35.9,     28.7,     25.6,     20.6,     20.2,     23.4,     23.9,     31.7,     33.7,     33.7,     38.8,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     36.6,         ,     38.3,     28.9,     24.2,     20.4,     21.6,     24.6,     24.0,     30.0,     33.3,     33.8,         ,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     38.3,     36.2,     35.6,     33.8,     27.9,     22.2,     20.8,     23.3,     20.7,     23.6,     30.0,     33.8,     38.3,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     37.3,     38.6,     35.4,     32.1,     26.7,     23.7,     20.4,     20.0,     26.9,     35.7,     39.3,     37.0,     39.3,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     39.0,     34.5,     36.5,     32.2,     24.0,     20.0,     21.5,     22.0,     23.5,     28.5,     34.0,     38.6,     39.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     39.0,     35.5,     36.0,     26.6,     24.5,     21.0,     19.5,     22.5,     24.5,     25.0,     30.0,     38.2,     39.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     39.0,     40.6,     32.6,     30.3,     26.0,     24.0,     23.3,     21.8,     25.0,     26.0,     30.7,     38.2,     40.6,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     36.6,     38.7,     34.0,     34.2,     27.6,     23.0,     25.5,     26.4,     25.5,     32.8,     29.7,     36.7,     38.7,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     38.0,     43.0,     35.0,     32.6,     28.4,     24.5,     24.5,     21.2,     25.2,     33.4,     36.2,     38.8,     43.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     41.5,     36.6,     37.0,     35.6,     25.5,     21.7,     20.2,     24.6,     23.0,     33.0,     39.2,     38.5,     41.5,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     42.0,         ,         ,     30.2,     27.3,     22.0,     21.5,     21.4,     25.4,     34.2,     34.0,     38.8,         ,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     42.5,     39.0,     36.6,     27.3,     29.0,     22.0,     22.7,     22.2,     25.4,     29.8,     31.6,     38.8,     42.5,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     43.0,     34.6,     35.7,     31.0,     26.5,     19.6,     21.2,     22.0,     29.5,     31.8,     33.5,     33.4,     43.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     36.7,     42.6,     35.6,     31.0,     26.1,     22.3,     22.4,     23.7,     28.8,     34.7,     39.3,     38.3,     42.6,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     41.0,     38.2,     37.2,     30.3,     26.4,     23.6,     21.0,     22.2,     24.2,     30.8,     31.4,     37.4,     41.0,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     40.2,     40.6,     38.2,     34.3,     22.8,     25.1,     20.6,     20.2,     23.0,     33.2,     36.0,     31.0,     40.6,QC,#
dx,  9572,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     39.5,     40.5,     36.8,     30.0,     27.7,     23.3,     22.0,     23.0,     26.6,     27.8,     36.1,     35.3,     40.5,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1965     ,     12.8,     12.6,     12.4,     10.7,      6.8,      4.6,      3.3,      3.8,      4.3,      8.2,      9.8,     11.1,      3.3,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1966     ,     12.6,     13.3,     10.6,      8.7,      3.4,      2.3,      3.9,      2.9,      5.3,      6.1,      9.0,     11.2,      2.3,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1967     ,     12.2,     12.3,      7.1,      6.0,      5.6,      7.3,      3.1,      2.7,      6.6,      8.9,      8.9,     11.6,      2.7,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1968     ,     13.3,      9.7,      6.6,      6.8,      2.4,      3.9,      4.6,      1.6,      5.0,      4.4,      4.3,     10.7,      1.6,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1969     ,     11.9,     13.4,     11.3,      8.4,      6.4,      3.9,      1.9,      2.3,      4.4,      8.4,      7.8,     10.0,      1.9,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,     11.7,         ,     12.9,      5.1,      5.7,      8.4,      2.8,      3.9,      5.0,      6.1,      8.8,      9.9,         ,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1971     ,     10.1,     11.4,     11.0,      6.0,      4.4,      4.4,      4.0,      4.7,      4.9,      3.8,      6.3,     10.2,      3.8,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1972     ,     11.6,     12.8,      8.8,      6.1,      8.9,      3.6,      3.8,      3.2,      4.7,      4.6,     10.0,     12.5,      3.2,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1973     ,     12.2,      9.8,     10.5,      9.5,      5.5,      1.7,      5.5,      0.6,      5.0,      6.0,      8.0,     10.0,      0.6,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1974     ,     12.0,     11.0,      9.5,      8.0,      7.5,      2.5,      4.0,      4.0,      7.5,      4.5,      7.0,     10.8,      2.5,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1975     ,     13.0,     14.5,     11.0,     10.0,      5.0,      7.2,      2.5,      2.6,      4.0,      8.0,      9.0,     12.0,      2.5,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1976     ,     13.0,     14.0,     12.0,     10.4,      6.5,      2.5,      3.2,      4.0,      4.0,      8.5,      8.5,      9.8,      2.5,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1977     ,     12.6,     10.0,     10.0,     10.4,      8.0,      4.8,      5.0,      6.4,      4.0,      6.0,      8.5,     15.0,      4.0,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1978     ,     13.5,     14.0,     11.5,     10.6,      6.2,      3.5,      2.5,      3.0,      5.5,      6.0,     11.0,      9.0,      2.5,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1979     ,     12.0,     12.4,     11.8,      8.0,      4.1,      3.8,      2.0,      3.1,      3.1,      7.6,     11.5,     11.2,      2.0,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1980     ,     11.8,     12.8,     11.0,      7.5,      5.8,      4.4,      6.5,      6.0,      6.4,      4.5,     11.0,      9.5,      4.4,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1981     ,     12.8,      9.7,     12.0,     11.3,      7.0,      0.9,      5.5,      4.8,      5.5,      6.0,      8.3,     10.9,      0.9,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1982     ,     11.2,     10.7,     10.7,      9.0,      7.4,      4.0,      2.2,      5.3,      6.0,      6.4,      8.6,     12.0,      2.2,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1983     ,     14.2,     12.5,     14.5,      7.0,      8.0,      7.5,      3.4,      3.9,      7.0,      7.0,     11.0,     12.0,      3.4,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1984     ,     14.1,     13.8,     10.0,      8.4,      9.8,      4.0,      4.5,      3.6,      5.4,      8.5,     10.2,      9.5,      3.6,QC,#
dx,  9572,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1985     ,     12.0,     16.7,     11.5,      8.7,      7.0,      4.8,      4.5,      4.5,      6.2,      4.6,      7.6,      9.7,      4.5,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1900     ,         ,         ,         ,         ,         ,         ,         ,         ,     18.9,     21.7,     25.2,     26.8,         ,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1901     ,     29.3,     29.6,     27.4,     25.1,     19.9,     17.3,     17.1,     17.7,     18.5,     21.6,     24.4,     25.8,     22.8,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1902     ,     27.1,     27.2,     29.9,     25.3,     20.7,     17.9,     16.8,     20.0,     18.8,     20.2,     24.7,     24.9,     22.8,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1903     ,     30.4,     30.7,     24.9,     21.8,     21.4,     18.6,     16.6,     17.3,     17.8,     20.6,     24.6,     28.0,     22.7,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1904     ,     30.7,     28.6,     29.0,     24.4,     18.9,     18.0,     16.4,     18.0,     18.8,     19.7,     25.0,     27.7,     22.9,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1905     ,     27.0,     28.7,     27.0,     24.3,     19.9,     17.8,     17.2,     16.7,     18.7,     22.0,     23.2,     29.1,     22.6,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1906     ,     29.4,     27.2,     28.4,     26.0,     21.0,     17.9,     16.3,     17.5,     17.1,     21.4,     24.5,     29.1,     23.0,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1907     ,     29.9,     30.7,     28.2,     25.3,     21.2,     18.1,     17.6,     17.5,     18.2,     19.4,     23.4,     25.9,     23.0,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1908     ,     27.6,     27.7,     25.8,     23.9,     19.9,     16.2,     16.9,     17.1,     18.3,     21.2,     23.8,     28.1,     22.2,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1909     ,     30.1,     29.6,     26.8,     22.8,     19.8,     17.9,     16.4,     16.9,     19.3,     19.5,     22.8,     30.4,     22.7,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1910     ,     28.8,     31.3,     29.2,     26.0,     20.1,     17.1,     15.9,     17.6,     19.4,     20.0,     23.4,     26.2,     22.9,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1911     ,     29.2,     29.6,     26.7,     24.2,     19.4,     17.4,     16.6,     17.4,     18.8,     22.8,     24.1,     24.9,     22.6,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1912     ,     29.2,     29.8,     27.4,     25.4,     20.8,     18.2,     16.6,     18.1,     17.4,     20.7,     24.4,     26.8,     22.9,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1913     ,     28.6,     30.1,     27.7,     23.7,     21.6,     18.4,     17.4,     16.8,     19.7,     20.4,     24.1,     24.8,     22.8,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1914     ,     31.1,     27.8,     27.3,     21.6,     19.8,     18.2,     16.9,     19.3,     21.8,     24.4,     24.9,     27.9,     23.4,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1915     ,     30.8,     29.7,     26.7,     25.9,     20.9,     18.9,     17.7,     17.6,     17.0,     20.7,     26.7,     30.4,     23.6,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1916     ,     27.7,     28.6,     26.7,     24.4,     20.4,     17.0,     16.2,     16.7,     21.2,     20.7,     25.1,     27.9,     22.7,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1917     ,     29.0,     28.2,     25.1,     23.8,     19.1,     17.2,     16.9,     16.5,     17.6,     20.3,     24.4,     25.7,     22.0,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1918     ,     31.7,     28.9,     26.9,     25.5,     20.3,     18.6,     18.1,     17.4,     20.3,     20.6,     25.6,     27.2,     23.4,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1919     ,     27.4,     28.1,     28.7,     23.9,     21.1,     18.1,     18.3,     17.6,     18.3,     19.3,     24.3,     25.9,     22.6,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1920     ,     31.1,     29.3,     27.2,     26.1,     20.2,     17.4,     16.3,     16.0,     19.9,     22.0,     27.3,     24.8,     23.1,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1921     ,     30.0,     33.1,     29.7,     24.8,     20.9,     18.8,     18.4,     18.1,     18.6,     20.5,     23.2,     29.2,     23.8,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1922     ,     27.7,     28.9,     27.9,     24.0,     19.8,     17.3,     15.7,     17.7,     18.6,     21.1,     23.9,     23.9,     22.2,QC,#
dx,  9572,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1923     ,     27.1,     30.0,     28.6,     25.6,     20.3,     16.6,     16.9,     17.7,     17.3,     19.8,     25.2,     27.2,     22.7,QC,#
