Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     37.4,     34.4,     33.9,     30.6,     25.6,     21.8,     16.5,     23.3,     27.8,     35.0,     39.4,     40.0,     40.0,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     37.8,     35.6,     36.1,     32.8,     25.6,     23.9,     22.8,     25.0,     22.8,     32.8,     35.6,     35.6,     37.8,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     35.0,     35.0,     31.1,     27.5,     24.1,     21.1,     20.8,     25.6,     27.3,     29.3,     35.2,     33.3,     35.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     37.4,     36.8,     34.4,     34.6,     22.4,     20.0,     22.6,     21.2,     26.7,     31.7,     34.3,     33.4,     37.4,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     39.1,     38.3,     31.8,     30.6,     22.9,     20.7,     19.4,     20.3,     29.7,     33.4,     33.3,     36.0,     39.1,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     32.3,     34.9,     30.8,     28.1,     22.3,     21.6,     22.3,     26.0,     25.3,     29.4,     35.1,     35.4,     35.4,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     32.8,     37.1,     33.8,     26.7,     25.6,     18.8,     19.7,     21.8,     26.2,     28.3,     31.4,     37.2,     37.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     40.7,     34.9,     33.4,     30.9,     26.1,     20.9,     22.2,     21.7,     25.7,     29.4,     37.0,     35.7,     40.7,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.6,     40.5,     37.4,     30.6,     26.1,     22.2,     20.3,     26.1,     33.4,     36.9,     39.3,     41.6,     41.6,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     39.7,     38.7,     34.8,     31.7,     24.4,     19.8,     20.6,     19.8,     24.1,     29.4,     33.9,     35.0,     39.7,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     39.4,     35.9,     30.7,     27.3,     25.6,     21.1,     19.6,     19.9,     29.5,     33.2,     36.3,     37.8,     39.4,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     36.2,     36.7,     35.6,     34.8,     24.8,     18.9,     18.7,     21.2,     22.2,     32.4,     42.2,     34.4,     42.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     38.1,     37.6,     33.4,     31.1,     24.3,     19.8,     20.4,     24.1,     22.4,     28.9,     31.7,     35.9,     38.1,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     34.9,     34.9,     34.1,     29.1,     23.9,     21.7,     21.2,     23.8,     24.4,     29.7,     31.4,     35.9,     35.9,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     35.8,     32.1,     30.9,     28.4,     22.9,     22.1,     19.1,     21.0,     25.4,     31.7,     33.3,     35.3,     35.8,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     33.3,     32.3,     34.8,     27.4,     25.7,     20.6,     20.0,     25.0,     29.2,     34.8,     33.3,     38.7,     38.7,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     41.2,     37.0,     35.4,     30.3,     27.0,     23.2,     21.4,     26.0,     28.1,     31.2,     34.4,     32.6,     41.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     35.0,     34.6,     33.4,     32.8,     25.3,     22.1,     23.3,     20.6,     24.4,     29.4,     35.3,     39.2,     39.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     38.0,     36.4,     31.6,     27.4,     25.9,     22.3,     23.1,     22.4,     28.9,     27.3,     36.0,     38.1,     38.1,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     36.1,     30.7,     30.9,     28.4,     24.3,     22.8,     20.8,     22.7,     23.6,     25.1,     33.3,     37.4,     37.4,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     38.1,     36.8,     30.9,     29.6,     23.4,     21.2,     20.3,     25.0,     29.2,     31.6,     35.6,     37.2,     38.1,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     35.0,     36.2,     32.8,     29.3,     25.4,     17.8,     22.0,     21.5,     23.6,     28.6,     33.4,     33.4,     36.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     41.0,     37.1,     34.2,     32.0,     27.2,     20.3,     19.7,     22.8,     26.4,     29.9,     32.7,     39.4,     41.0,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     37.4,     40.4,     36.2,     31.7,     24.2,     21.1,     20.5,     26.0,     32.2,     34.3,     38.2,     38.3,     40.4,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     39.5,     37.0,     34.3,     29.2,     24.8,     18.6,     19.8,     20.7,     32.8,     30.2,     32.7,     39.7,     39.7,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     38.0,     37.0,     33.3,     28.2,     24.0,     19.2,     17.6,     25.9,     28.8,     37.1,     40.3,     39.6,     40.3,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     38.2,     41.1,     36.1,     29.5,     22.1,     19.2,     19.4,     19.8,     27.6,     32.7,     30.8,     35.9,     41.1,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     32.2,     32.5,     33.7,     27.7,     25.1,     20.8,     17.3,     21.5,     25.6,     31.0,     34.2,     34.6,     34.6,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     38.3,     37.4,     36.9,     29.4,     25.3,     18.2,     24.0,     21.8,         ,     26.9,     30.6,     37.3,         ,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     37.0,     38.2,     36.0,     34.0,     24.0,     20.7,     18.4,     21.2,     28.0,     32.0,     32.7,     36.7,     38.2,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,     38.6,     36.2,         ,     27.4,     25.3,     20.8,     18.6,     21.8,         ,     29.4,         ,     34.1,         ,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,     37.2,     33.5,     34.3,     26.5,     26.0,     20.5,     19.9,     23.0,     26.0,     37.5,     34.4,     36.1,     37.5,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,     36.0,     33.5,     35.0,     27.5,     24.7,     20.0,     21.0,     20.7,     29.0,     33.5,     30.0,     35.0,     36.0,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     40.0,     32.5,     34.8,     28.5,     24.5,     19.0,     23.0,     19.5,     25.5,     32.2,     35.0,     41.0,     41.0,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     35.0,     34.5,     34.0,     28.5,     25.0,     22.0,     18.5,     22.0,     28.0,     34.0,     34.0,     36.0,     36.0,QC,#
dx, 55054,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     37.3,     35.0,     32.3,     30.0,     24.5,     20.0,     21.6,     22.0,     29.0,     29.0,     33.0,     34.0,     37.3,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1957     ,     12.2,     10.8,      7.8,      5.0,     -2.2,      1.1,     -2.2,     -1.7,     -0.6,      1.1,      7.8,     11.7,     -2.2,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1958     ,     12.2,     11.1,     11.7,      6.1,      2.2,      0.3,     -2.2,     -1.1,      0.0,      3.3,      3.3,     11.1,     -2.2,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1959     ,     13.9,     14.4,     10.0,      5.6,      1.1,     -1.7,     -0.6,     -2.8,      4.5,      1.6,      6.1,     11.7,     -2.8,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1960     ,     12.6,     13.4,     11.3,      3.8,     -3.4,     -3.1,     -1.8,     -1.6,      1.0,      2.8,      6.1,      8.1,     -3.4,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1961     ,     10.1,     10.7,      7.2,      3.8,      0.9,     -3.7,     -3.6,     -0.2,      2.4,      6.3,     11.6,     10.2,     -3.7,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1962     ,     13.1,     10.4,     10.8,      5.6,      2.4,     -2.2,     -0.7,     -0.8,      1.7,      2.3,      6.6,      9.0,     -2.2,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1963     ,     12.7,     12.7,     11.1,      6.2,      1.8,     -1.4,     -1.6,     -1.4,      1.1,      1.8,      7.9,      9.9,     -1.6,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1964     ,      8.9,      7.9,     10.5,      4.3,     -0.5,     -0.3,     -1.6,     -2.8,      0.7,      1.7,      4.4,      6.1,     -2.8,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1965     ,     10.0,      7.0,      9.9,      4.4,     -1.4,      0.2,     -3.3,     -2.6,      4.2,      6.7,      3.9,     10.2,     -3.3,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1966     ,     10.3,      8.3,      7.7,      5.1,      1.0,     -0.7,     -3.4,      0.1,      2.8,      2.4,      5.0,     10.2,     -3.4,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1967     ,     12.3,     12.7,      5.4,      7.3,     -0.7,      1.8,     -0.6,     -1.4,     -1.1,      6.7,      6.7,      9.6,     -1.4,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1968     ,     12.0,     13.7,      8.4,      4.8,      1.6,     -0.6,     -1.7,      0.2,     -0.4,      1.8,      6.2,      8.7,     -1.7,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1969     ,      9.9,     12.9,     12.7,      5.4,      2.1,      0.1,     -1.3,      0.6,     -2.6,      5.7,      6.8,      8.6,     -2.6,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,     10.6,     12.4,      7.6,      1.7,     -1.2,     -0.4,     -4.4,     -2.2,     -0.3,      2.2,      6.2,     10.8,     -4.4,QC,#
dx, 55054,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1971     ,     11.1,     12.3,      9.9,      4.0,      1.1,     -6.1,     -5.1,      0.4,      2.2,      1.2,      7.2,      9.3,     -6.1,QC,#
