Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1939     ,         ,         ,         ,     26.1,     22.2,     15.6,     17.4,     17.8,     22.2,     28.1,     31.9,     37.7,         ,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1940     ,     40.0,     38.6,     40.7,     26.4,     18.8,     19.0,     16.6,     24.3,     26.8,     34.9,     34.9,     40.4,     40.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1941     ,     35.4,     38.2,     31.2,     32.8,     24.5,     16.7,     17.2,     21.7,     23.3,     25.3,     33.2,     41.6,     41.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1942     ,     38.4,     37.8,     40.7,     26.1,     23.9,     20.2,     16.6,     20.0,     25.0,     29.4,     31.7,     38.7,     40.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,     41.6,     36.9,     36.5,     30.4,     21.6,     17.4,     16.3,     16.9,     23.1,     26.3,     32.2,     39.4,     41.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     40.6,     36.7,     33.9,     29.9,     19.3,     16.5,     17.8,     20.0,     29.1,     31.7,     34.7,     36.7,     40.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     38.9,     35.7,     32.9,     27.3,     21.7,     18.4,     16.2,     18.9,     22.0,     29.8,     33.7,     39.6,     39.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     41.1,     39.5,     29.7,     23.4,     22.3,     14.4,     15.8,     20.2,     20.0,     29.1,     32.3,     40.1,     41.1,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     38.8,     37.1,     36.5,     29.8,     24.2,     18.8,     16.2,     19.0,     23.9,     28.0,     32.4,     37.7,     38.8,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     39.9,     39.8,     31.2,     29.4,     23.5,     16.7,     15.7,     19.9,     26.4,     29.6,     32.6,     36.0,     39.9,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1949     ,     36.7,     30.7,     35.1,     26.2,     22.1,     13.6,     16.0,     20.0,     24.6,     26.3,     28.8,     33.2,     36.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1950     ,     38.7,     37.1,     31.7,     24.4,     23.9,     15.9,     18.9,     18.5,     24.2,     24.8,     32.1,     38.3,     38.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1951     ,     39.6,     38.3,     34.1,     26.6,     21.6,     18.4,     17.3,     16.7,     25.8,     25.8,     31.1,     37.8,     39.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1952     ,     42.8,     38.9,     33.2,     27.3,     22.1,     18.4,     17.9,     17.2,     22.9,     25.6,     28.4,     35.5,     42.8,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1953     ,     33.6,     36.9,     37.9,     31.2,     23.2,     16.0,     16.2,     20.5,     21.5,     26.9,     32.6,     41.5,     41.5,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1954     ,     37.7,     33.9,     33.1,     33.7,     19.5,     20.3,     17.2,     19.8,     23.3,     29.1,     36.3,     37.2,     37.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1955     ,     40.1,     36.8,     31.1,     29.8,     21.7,     17.1,     15.8,     18.4,     21.3,     24.8,     31.6,     35.2,     40.1,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1956     ,     34.9,     37.9,     30.6,     28.4,     19.0,     15.9,     16.6,     16.6,     22.3,     23.9,     31.0,     31.1,     37.9,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     38.4,     34.9,     32.9,     29.6,     24.3,     21.8,     15.4,     17.8,     23.8,     29.7,     32.8,     37.6,     38.4,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     37.9,     38.4,     32.4,     31.3,     24.0,     19.6,     15.9,     18.7,     21.6,     22.8,     32.6,     30.2,     38.4,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     41.6,     39.5,     32.2,     28.4,     23.2,     17.3,     15.6,     18.8,     23.1,     28.9,     34.9,     33.9,     41.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     40.3,     36.5,     32.3,     26.8,     19.4,     15.7,     18.4,     16.6,     22.7,     28.7,     28.9,     38.2,     40.3,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     41.9,     37.7,     32.4,     29.2,     21.0,     18.5,     16.6,     18.5,     29.2,     31.4,     35.4,     38.3,     41.9,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     38.8,     39.5,     32.4,     30.8,     20.7,     18.1,     16.6,     18.7,     23.8,     26.2,     35.6,     38.9,     39.5,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     35.7,     37.2,     32.6,     26.5,     23.1,     17.6,     15.2,     19.6,     22.2,     28.2,     32.6,     36.0,     37.2,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     38.8,     39.7,     34.3,     31.5,     20.7,     17.2,     15.0,     17.4,     21.7,     23.9,     33.9,     31.6,     39.7,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     41.5,     37.8,     39.4,     24.3,     22.9,     18.3,     16.3,     21.1,     27.6,     35.6,     31.8,     37.2,     41.5,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     39.5,     31.1,     38.8,     29.4,     23.2,     15.9,     15.4,     19.2,     24.9,     26.6,     38.3,     35.6,     39.5,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.9,     40.4,     32.1,     31.1,     26.7,     17.9,     16.1,     15.7,     23.3,     29.8,     37.7,     37.2,     40.4,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     45.8,     42.2,     36.0,     32.4,     19.6,     16.4,     14.0,     18.7,     20.3,     28.2,     31.9,     37.2,     45.8,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     39.8,     36.8,     33.1,     29.4,     21.1,     15.6,     18.4,     21.3,     21.1,     27.8,     31.4,     38.0,     39.8,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     32.9,     36.2,     32.9,     26.1,     19.5,     15.9,     15.6,     18.7,     18.7,     26.8,     30.6,     36.6,     36.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     38.5,     34.7,     33.0,     27.2,     20.4,         ,         ,     19.3,     22.2,     27.7,     28.2,     34.4,         ,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     32.2,     37.3,         ,     27.9,     26.6,     18.8,     16.7,         ,         ,         ,         ,         ,         ,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,         ,     36.0,     34.5,     28.0,     25.2,     19.5,     16.9,     16.3,     21.6,     26.9,     35.2,     41.0,         ,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     38.5,     41.6,     35.0,     32.6,     20.5,     19.1,     16.4,     22.7,     22.9,     31.9,     34.7,     36.9,     41.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     38.4,     36.8,     36.5,     35.2,     23.1,     22.6,     18.1,     20.9,     23.8,     25.2,     33.6,     44.0,     44.0,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     42.6,     36.8,     38.1,     27.5,     20.3,     16.6,     17.1,     22.2,     28.9,     36.4,     36.7,     42.5,     42.6,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     41.0,     38.7,     37.1,     28.9,     23.3,     16.3,     17.1,     24.4,     21.8,     32.9,     37.1,     41.2,     41.2,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     41.2,     35.1,     39.8,     27.5,     21.2,     18.6,     18.1,     17.7,     28.2,     32.0,     34.5,     34.9,     41.2,QC,#
dx, 86038,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,     44.8,     47.3,     34.8,     32.4,     23.9,     18.8,     18.5,     19.7,     30.3,     33.8,     38.1,     38.8,     47.3,QC,#
