Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     32.0,     33.0,     36.0,         ,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     28.0,     32.0,     38.0,     32.0,     26.0,     25.0,     24.0,     25.0,     24.0,     27.0,     33.0,         ,         ,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     30.0,     34.0,     32.0,     32.0,     28.0,     25.0,     24.3,         ,     26.0,     28.0,     31.0,     35.0,         ,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     30.0,     34.0,     34.0,     28.0,     29.0,     24.0,     23.0,     24.0,         ,         ,         ,     28.6,         ,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     31.4,     31.9,     29.6,     29.3,     27.3,     25.3,     22.5,     22.3,     24.8,     24.7,     29.5,     35.0,     35.0,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     35.6,     32.6,     32.5,     28.2,     28.9,     25.5,     24.6,     25.1,     24.9,     24.7,     26.2,     26.0,     35.6,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     29.0,     32.1,     36.7,     29.0,     28.9,     25.0,     25.3,     26.1,     24.9,     26.4,     27.8,     35.9,     36.7,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     28.9,     30.7,     39.1,     28.0,     29.0,     26.4,     25.6,     25.3,     25.8,     26.5,     29.8,     35.1,     39.1,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     32.4,     36.8,     33.9,     30.5,     28.6,     25.6,     24.9,     25.1,     26.8,     30.4,     25.9,     27.9,     36.8,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,     29.4,     38.9,     34.3,     31.5,     28.7,     25.3,     22.8,     24.3,     25.2,     25.9,     32.4,     32.6,     38.9,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2010     ,     33.3,     36.8,     36.4,     28.4,     26.1,     25.5,     23.8,     24.8,     29.2,     29.5,     34.0,     30.5,     36.8,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2011     ,     35.0,     35.7,     35.1,     34.5,     28.8,     26.0,     24.5,     24.3,     24.9,     26.6,     32.8,     31.8,     35.7,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2012     ,     35.0,     33.1,     37.4,     33.4,     29.4,     27.1,     25.2,     25.0,     27.5,     33.4,     28.4,     35.8,     37.4,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2013     ,     36.0,     36.7,     31.5,     30.6,     26.9,         ,         ,         ,         ,     27.8,         ,     33.2,         ,QC,#
dx,  8290,Highest monthly temperature in degrees C                                                                                                                                                                ,2014     ,     31.4,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx,  8290,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2000     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     16.0,     16.0,     17.0,         ,QC,#
dx,  8290,Lowest monthly temperature in degrees C                                                                                                                                                                 ,2001     ,     19.0,     19.0,     18.0,     18.0,     15.0,     13.0,     13.0,     14.0,     10.0,     13.0,     16.0,         ,         ,QC,#
