Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     35.3,     34.7,     36.1,     35.6,     36.1,     33.9,     32.8,     35.0,     37.8,     37.2,     37.8,     38.3,     38.3,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     37.8,     35.0,     34.4,     33.9,     37.2,         ,         ,         ,         ,         ,         ,     37.8,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     35.6,     33.1,     35.0,     34.2,     33.3,     33.9,     33.3,     37.2,     37.2,         ,         ,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,         ,         ,     36.7,     36.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     37.8,     37.2,     37.8,     36.4,         ,     36.7,     32.9,         ,     38.9,     37.8,     37.9,     39.2,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     38.1,     35.3,     34.9,     33.3,     34.4,     32.6,     32.2,     37.5,     37.2,         ,     40.3,     37.2,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     36.1,     35.0,     34.1,     35.7,     32.7,     32.9,     33.3,     36.2,         ,         ,         ,     38.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     38.0,         ,     35.0,     36.5,     35.0,     34.5,     34.5,         ,     38.5,     41.0,     40.5,     36.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     34.0,     34.5,     33.5,     34.5,     34.5,     33.0,     33.5,     34.5,     36.5,     38.0,         ,     38.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     35.5,     35.0,     34.5,     34.5,     34.5,     33.5,     33.5,     36.0,     37.0,     38.0,     37.0,     36.0,     38.0,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     34.5,     34.0,     35.0,     34.0,     33.5,         ,     33.5,     33.5,     35.5,     37.0,     38.0,     37.7,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     35.5,     34.0,     34.5,     34.5,     33.5,     32.5,     32.0,     33.0,     35.5,     36.5,     38.0,     37.0,     38.0,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     36.5,     34.5,     36.2,     35.5,     34.5,         ,         ,         ,         ,     37.0,         ,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     33.0,     34.0,     35.0,         ,     35.0,         ,     32.5,     35.0,     35.5,     38.5,     38.0,     39.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     36.0,     36.5,     34.5,         ,         ,         ,         ,         ,     36.5,         ,     38.5,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     36.0,         ,         ,         ,     33.5,         ,     33.5,         ,         ,     37.5,         ,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     36.8,         ,     35.0,     34.0,     34.5,     32.0,     32.0,     32.5,     35.5,         ,     37.5,     37.5,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     36.5,     36.5,     35.0,     35.5,     33.0,     31.5,         ,     34.5,     36.5,     38.5,     38.0,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     35.5,     34.4,     35.0,     33.8,     33.8,         ,     32.4,     33.9,         ,     36.5,     38.0,     39.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     36.0,         ,     35.0,     34.5,     33.5,         ,     30.5,     35.5,     39.0,     38.1,         ,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     36.0,         ,         ,     34.5,         ,     33.5,     34.0,     34.8,     39.0,     38.4,     38.5,         ,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,     38.9,     34.0,     35.0,         ,         ,     34.0,     32.0,     35.0,     35.0,     40.0,     40.0,     39.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,     39.0,     38.0,     35.0,     35.5,     36.5,     33.5,     34.0,     36.0,     38.5,     39.0,     37.0,     39.6,     39.6,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,     36.0,     34.7,     34.6,     35.0,     34.0,         ,     33.0,     36.0,     39.0,     39.0,     37.2,     37.0,         ,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     36.5,     38.5,     35.5,     35.6,     35.7,     34.2,     33.5,     34.7,     34.7,     38.6,     39.0,     37.3,     39.0,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     39.5,     34.0,     35.4,     34.6,     33.7,     32.8,     33.0,     36.6,     37.6,     39.0,     37.5,     37.7,     39.5,QC,#
dx, 29038,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     36.0,     35.0,     35.7,     35.5,     36.0,     33.0,     32.6,     35.3,     38.5,     37.8,     41.0,     38.5,     41.0,QC,#
