Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1915     ,     41.4,     42.8,     38.9,     31.1,     25.6,     21.1,     18.9,     21.1,     29.4,     35.0,     39.4,     37.8,     42.8,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1916     ,     41.7,     39.6,     34.4,     30.6,         ,     21.1,     17.8,     19.4,     24.4,     29.4,     32.8,     36.1,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1917     ,     40.0,         ,     33.9,     30.0,     23.3,     22.5,         ,         ,     21.1,     32.2,         ,     35.6,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1918     ,     36.1,     39.4,     34.4,     29.4,         ,         ,         ,         ,         ,     32.2,     37.2,     39.7,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1919     ,     40.0,     40.0,     34.4,         ,     31.7,     22.8,     20.8,         ,     30.0,     35.6,     40.6,     40.0,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1920     ,     39.4,     39.7,     36.7,     31.9,     26.1,     27.2,     21.7,     21.7,     22.2,     29.4,     36.7,         ,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1921     ,     36.7,     36.7,     35.6,         ,         ,     21.1,     20.0,     21.1,     24.4,     32.2,     40.6,     38.3,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1922     ,     38.3,     37.2,     36.1,     36.7,         ,     21.7,     21.1,     22.2,     28.3,     35.0,     40.0,     40.0,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1923     ,     39.4,     40.6,         ,         ,     27.8,     20.0,     18.9,     24.4,     32.2,     35.6,     35.6,     38.9,         ,QC,#
dx, 51018,Highest monthly temperature in degrees C                                                                                                                                                                ,1924     ,     40.6,     35.6,     33.3,     29.4,     25.0,     22.8,     21.1,     26.7,     26.1,     33.9,     35.0,     36.7,     40.6,QC,#
