Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     32.2,     33.9,     32.8,     23.9,     20.0,     16.1,     14.4,     17.8,     27.8,     26.7,     29.4,     34.4,     34.4,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     33.9,     30.6,     31.1,     23.9,     17.8,     13.9,     12.8,     13.9,     17.8,     23.9,     28.9,     30.6,     33.9,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     32.8,     28.9,     25.0,     24.4,     23.3,         ,     14.4,     21.1,     23.9,     28.4,     29.9,         ,         ,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,         ,     26.2,     17.2,     17.2,     13.3,     16.1,     20.6,     27.2,     30.8,     28.9,         ,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     32.1,     33.3,     27.8,     23.3,     18.3,     12.8,     16.1,     21.1,     18.3,     23.3,     25.0,     31.1,     33.3,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     30.6,         ,     27.8,     23.3,     18.9,     14.4,     13.9,     17.8,     18.3,     25.0,     27.8,     30.6,         ,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     32.2,     26.7,     27.2,     25.6,     17.2,     19.4,     12.5,     17.2,     19.4,     23.9,     23.3,     30.3,     32.2,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     28.9,     26.1,     26.7,     24.4,     21.7,     16.7,     15.0,     20.0,     22.5,     24.0,     25.7,     33.0,     33.0,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     37.0,     32.0,     30.7,     23.6,     19.5,     16.0,     15.5,     19.5,     23.0,     25.0,     29.0,     29.0,     37.0,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     30.0,     29.0,     28.0,     23.0,     20.5,     15.7,     12.0,     13.1,     17.0,     22.5,     28.5,     30.5,     30.5,QC,#
dx, 63053,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     32.0,     32.0,     26.5,     22.3,     19.4,     17.0,     18.5,     16.5,     20.2,     22.7,     29.8,     32.5,     32.5,QC,#
