Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     39.4,     36.1,     35.0,     28.9,     23.9,     22.8,     17.8,     19.6,     23.3,     30.6,     34.8,     38.9,     39.4,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     37.2,     37.4,     31.4,     30.1,     22.8,     18.3,     17.8,     18.9,     21.7,     30.6,     33.9,     34.4,     37.4,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     41.1,     36.9,     33.3,     27.9,     23.9,     22.2,     20.0,     22.8,     25.0,     28.3,     39.9,     37.2,     41.1,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     39.6,     36.2,     32.2,     26.7,     19.1,     15.6,     22.2,     18.3,     22.8,     28.3,     29.8,     36.7,     39.6,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     40.0,     37.8,     33.9,     29.5,     21.7,     20.6,     15.6,     18.9,     27.8,     33.2,     35.6,     38.3,     40.0,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     38.5,     38.3,     32.2,     28.9,     19.0,     17.8,     17.8,     17.9,     22.9,     26.1,     34.4,     37.9,     38.5,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.4,     37.8,     35.0,     28.4,     25.0,     16.8,     15.4,     19.5,     22.2,     28.9,     33.3,     38.3,     38.3,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     38.4,     38.9,     37.6,     30.4,     20.0,     16.7,     14.4,     18.9,     21.7,     26.2,     36.8,     34.5,     38.9,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     40.5,     38.9,     38.9,     25.7,     25.0,     18.3,     16.7,     21.2,     25.7,     33.4,     32.3,     35.6,     40.5,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     37.8,     36.6,     37.2,     28.9,     23.4,     17.3,     15.7,     19.1,     22.4,     25.6,     36.6,     35.0,     37.8,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     39.9,     38.7,     31.1,     29.4,     25.6,     20.6,     17.1,     19.4,     23.8,     31.7,     37.3,     36.7,     39.9,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     43.9,     44.4,     35.5,     32.2,     20.0,     17.8,     15.0,     18.1,     20.6,     27.1,     31.3,     35.7,     44.4,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     39.4,     38.3,     31.3,     28.3,     23.3,     18.3,     17.9,     22.7,     22.2,     30.6,     33.3,     36.8,     39.4,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     34.4,     40.7,     33.4,     27.9,     20.7,     15.8,     16.0,     18.0,     17.7,     25.6,     33.7,     37.2,     40.7,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     38.9,     35.3,     31.7,     30.0,     21.7,     17.8,     14.8,     17.8,     22.1,     27.1,     29.4,     36.1,     38.9,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     35.3,     34.4,     32.0,     28.3,     25.9,     19.4,     15.8,     20.0,     25.0,     30.0,     34.0,     41.0,     41.0,QC,#
dx, 82053,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     42.5,     35.0,     31.6,     27.0,     19.5,     17.0,     16.0,     19.4,     23.8,     25.6,     32.0,     36.3,     42.5,QC,#
