Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     36.1,     38.9,     36.7,     31.1,     27.2,     25.6,     26.7,     30.6,     29.4,     37.2,     40.6,     38.9,     40.6,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     37.0,     39.7,     36.8,     30.1,     28.3,     27.2,     25.6,     27.7,     32.8,     32.8,     38.3,     41.1,     41.1,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     44.4,     39.9,     38.9,     35.6,     28.3,     27.2,     27.7,     27.2,     33.1,     32.8,     38.9,     38.3,     44.4,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     40.6,     42.8,     38.3,     34.4,     29.4,     25.6,     23.6,     29.4,     34.7,     39.9,     42.5,     41.7,     42.8,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     40.0,     41.3,     37.2,     35.3,     26.7,     24.3,     24.4,     24.2,     27.8,     33.8,     36.9,     41.7,     41.7,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     43.3,     39.2,     31.9,     31.1,     27.2,     23.3,     23.3,     27.2,     33.1,     37.2,     38.9,     38.3,     43.3,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     39.2,     39.2,     37.8,     36.6,     27.2,     23.3,     23.3,     28.1,     28.9,     38.8,     43.3,     39.3,     43.3,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     41.1,     42.8,     36.9,     33.3,     29.2,     23.3,     23.8,     28.6,     30.9,     32.8,     35.6,     39.4,     42.8,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     40.6,     37.9,     37.8,     34.4,     30.3,     27.1,     26.1,     31.1,     31.1,     34.7,     36.1,     40.0,     40.6,QC,#
dx, 43034,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.8,     36.9,     34.7,     30.4,     26.6,     26.9,     24.3,     25.8,     36.1,     38.9,     37.5,     37.5,     40.8,QC,#
