Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,         ,         ,         ,         ,     29.0,     23.2,     18.5,     26.6,     31.4,     36.7,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,         ,         ,         ,         ,     22.2,     20.6,     19.0,     20.1,     28.2,     30.1,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,         ,         ,         ,         ,     29.8,     23.1,     20.8,     18.1,     31.6,     36.7,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,         ,         ,         ,         ,     23.9,     23.8,     19.2,     20.5,     27.6,     35.2,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,         ,         ,         ,         ,     20.6,     20.9,     22.2,     21.6,     22.0,     32.2,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,         ,         ,         ,         ,     27.0,     19.5,     21.6,     26.1,     28.0,     30.1,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,         ,         ,         ,         ,     28.2,     23.8,     22.9,     24.2,     26.2,     36.0,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,         ,         ,         ,         ,     24.4,     22.0,     16.7,     26.8,     27.5,     32.8,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,         ,         ,         ,         ,     27.5,     21.1,     21.0,     21.9,     30.0,     35.6,         ,         ,         ,QC,#
dx, 23103,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,         ,         ,         ,         ,     21.8,     23.3,     19.4,     21.3,     23.9,     36.4,         ,         ,         ,QC,#
