Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1911     ,     41.1,     35.6,     36.7,     33.9,     31.7,     26.1,     23.3,     28.9,     33.3,     35.6,     43.3,     42.8,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1912     ,     47.8,     46.7,     40.0,     33.9,     29.4,     22.8,     26.1,     29.4,     32.8,     38.9,     40.0,     48.9,     48.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1913     ,     44.4,     39.4,     36.1,     32.8,     27.2,     21.7,     23.3,     27.8,     34.4,     38.3,     43.3,     46.7,     46.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1914     ,     45.0,     44.4,     37.2,     37.8,     28.9,     23.9,     24.4,     30.0,     30.0,     37.2,     43.3,     43.9,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1915     ,     43.3,     45.6,     41.7,     36.7,     27.8,     25.6,     24.4,     26.1,     34.4,     38.3,     42.8,     41.1,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1916     ,     43.9,     46.1,     37.8,     31.7,     28.9,     26.7,     21.7,     25.0,     30.6,     32.2,     35.0,     40.0,     46.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1917     ,         ,     36.1,     37.8,     36.7,     28.3,     24.4,     23.3,     24.4,     29.4,     35.6,     36.1,     41.1,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1918     ,     41.1,     40.0,     37.8,     34.4,     28.9,     24.4,     23.9,     25.6,     34.4,     37.2,     41.7,     46.1,     46.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1919     ,     42.8,     42.2,     37.2,     35.6,     35.0,     24.4,     23.9,     26.7,     37.2,     43.9,     43.3,     42.8,     43.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1920     ,     42.2,     43.3,     36.7,     35.0,     26.7,     23.9,     21.1,     21.1,     28.9,     35.0,     39.4,     44.4,     44.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1921     ,     41.7,     40.6,     37.8,     32.2,     29.4,     23.9,     23.9,     23.9,     31.1,     37.2,     41.7,     40.0,     41.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1922     ,     40.6,     39.4,     42.8,     38.3,     30.6,     22.8,     23.9,     26.1,     30.6,     38.9,     41.7,     42.2,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1923     ,     42.2,     43.3,     38.3,     31.1,     30.6,     29.4,     21.1,     28.9,     34.4,     38.3,     37.8,     41.7,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1924     ,     41.7,     37.8,     37.2,     31.1,     29.4,     25.6,     23.9,     29.4,     32.2,     37.2,     39.4,     39.4,     41.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1925     ,     39.4,     42.8,     40.0,     32.2,     26.7,     22.8,     23.9,     25.0,     28.3,     38.3,     39.4,     42.8,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1926     ,     42.8,     43.3,     43.9,     33.9,     23.9,     21.7,     29.4,     27.8,     30.6,     39.4,     41.1,     42.2,     43.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1927     ,     43.3,     43.3,     42.2,     33.3,     28.9,     25.0,     25.0,     26.7,     35.0,     38.3,     42.8,     37.8,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1928     ,     40.0,     38.3,     37.8,     35.0,     26.7,     25.6,     24.4,     31.1,     36.7,     37.8,     40.6,     42.8,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1929     ,     44.4,     40.6,     40.6,     33.3,     29.4,     22.8,     25.6,     31.1,     33.3,     38.9,     40.6,     41.7,     44.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1930     ,     40.0,     42.2,     38.3,     32.8,     26.1,     22.2,     22.8,     26.1,     32.8,     36.1,     41.1,     41.7,     42.2,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1931     ,     43.3,     42.2,     35.6,     30.0,     29.4,     23.9,     23.9,     27.2,     35.0,     37.8,     39.4,     40.0,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1932     ,     48.3,     45.6,     40.6,     34.4,     27.2,     25.6,     23.9,     29.4,     29.4,     34.4,     38.3,     42.2,     48.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1933     ,     45.6,     47.2,     42.2,     36.1,     28.3,     24.4,     23.9,     27.2,     29.4,     37.8,     36.7,     38.9,     47.2,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1934     ,     40.6,     39.4,     38.9,     33.9,     27.8,     22.2,     22.8,     28.9,     35.0,     32.8,     37.8,     43.3,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1935     ,     42.8,     42.2,     40.6,     33.3,     27.2,     26.1,     23.3,     26.1,     31.1,     39.4,     40.6,     42.2,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1936     ,     43.3,     42.8,     35.0,     35.0,     28.9,     23.9,     25.0,     27.8,     36.7,     38.3,     42.2,     41.1,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1937     ,     42.8,     40.6,     38.9,     30.6,     31.0,     23.6,     23.9,     30.6,     33.9,     37.8,     40.3,     45.6,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1938     ,     41.4,     41.4,     43.3,     33.9,     31.7,     23.3,     20.3,     28.9,     35.0,     38.6,     38.3,     46.1,     46.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1939     ,     48.3,     41.7,     33.9,     32.8,     28.3,     20.6,     22.8,     28.9,     31.1,     35.0,     38.6,     41.7,     48.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1940     ,     47.2,     42.8,     39.4,     34.4,     25.0,     26.1,     25.0,     27.2,     28.3,         ,         ,     41.7,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1941     ,     35.6,     38.3,     34.4,     34.4,     27.8,     23.9,     24.4,     26.1,     36.7,     36.7,     42.2,     43.9,     43.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1942     ,     45.6,     38.9,     40.0,     34.4,     30.6,     25.6,     25.6,     29.4,     35.6,     40.0,     42.2,     38.9,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1943     ,     39.4,     42.2,     41.1,     36.7,     31.1,     22.8,     23.9,     23.3,     31.1,     38.9,     38.3,     42.8,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1944     ,     44.4,     40.6,     38.9,     34.4,     31.1,     23.9,     25.6,     26.7,     32.2,     40.0,     45.0,     44.4,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1945     ,     45.0,     41.7,     38.3,     35.0,     31.7,     25.6,     23.3,     27.2,     34.4,     34.4,     40.6,     44.4,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1946     ,     43.9,     42.2,     35.6,     34.4,     31.7,     24.2,     28.9,     35.0,     33.3,     37.2,     41.7,     41.1,     43.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1947     ,     46.1,     40.6,     35.6,     32.8,     31.1,         ,     22.8,     28.9,     27.8,     32.2,     38.3,     40.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1948     ,     42.8,     42.2,     37.2,     36.7,     25.6,     22.8,     21.1,     26.7,     38.3,     37.2,     41.7,     45.6,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1949     ,     43.3,     41.7,     37.8,     32.2,     27.2,     20.6,     25.0,     28.3,     30.6,     35.6,     37.2,     47.8,     47.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1950     ,     41.7,     40.0,     38.9,     30.0,     27.8,     21.7,     22.2,     25.6,     32.2,     33.9,     35.6,     41.7,     41.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1951     ,     41.1,     41.1,     42.8,     34.4,     28.9,     25.6,     25.6,     26.7,     36.1,     37.2,     42.2,     45.6,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1952     ,     45.0,     46.1,         ,     33.3,     28.9,     24.4,     25.0,     25.0,     33.3,     38.3,     37.6,     44.4,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1953     ,     42.8,     41.1,     38.9,     37.2,     26.6,     23.9,     26.7,     27.8,     33.8,     36.7,     41.2,     43.4,     43.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1954     ,     41.1,     37.2,     39.8,     35.2,     27.3,     25.5,     23.9,     29.6,     29.9,     34.3,     38.8,     43.4,     43.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1955     ,     46.1,     41.1,     35.6,     36.2,     25.1,     25.1,     21.2,     26.0,     33.7,     34.3,     39.9,     38.8,     46.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1956     ,     43.3,     37.9,     35.0,     31.1,     23.9,     22.2,     22.8,     25.6,     28.9,     31.1,     41.1,     42.8,     43.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     45.0,     37.8,     38.3,     35.6,     31.1,     26.7,     21.7,     27.2,     32.8,     38.3,     42.8,     44.4,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     42.2,     41.7,     40.6,     36.7,     31.1,     27.2,     27.8,     30.6,         ,     42.8,     41.7,     40.6,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     40.6,     38.3,     36.1,     33.3,     28.9,     26.1,     22.8,     30.6,     31.7,     35.0,     39.4,     41.1,     41.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     44.4,     43.3,     38.3,     37.8,     26.1,     20.6,     26.1,     28.9,     31.7,     39.4,     38.9,     40.6,     44.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     43.3,     45.0,     37.8,     34.4,     27.8,     23.9,     23.3,     26.7,     36.1,     40.6,     39.4,     43.9,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     36.1,     40.6,     37.9,     30.0,     23.3,     25.6,     26.1,     30.0,     30.0,     37.2,     41.1,     39.4,     41.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     38.3,     40.6,     37.8,     30.6,     29.4,     26.7,     25.0,     27.8,     31.1,     35.6,     40.6,     44.4,     44.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     45.6,     40.6,     40.0,     35.0,     31.7,     25.0,     26.7,     27.8,     33.3,     35.0,     41.7,     40.6,     45.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,         ,         ,     40.6,         ,         ,         ,         ,         ,     37.8,     42.2,     42.2,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     43.9,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,         ,         ,         ,         ,     22.2,         ,         ,         ,         ,     40.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     46.1,     43.3,     39.4,         ,     31.6,     23.9,     23.3,         ,     29.9,     36.2,     37.8,     41.7,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     42.1,     40.0,     36.7,     32.2,     28.9,     25.0,     25.0,     27.8,     29.4,     36.7,     37.8,     42.2,     42.2,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     45.0,     36.7,     34.4,     31.7,     27.2,     27.2,     21.7,     23.9,     33.9,     38.3,     36.1,     39.4,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     38.3,     35.6,     38.9,     33.9,     29.4,     22.8,     23.9,     30.0,     35.0,         ,         ,     44.8,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     47.4,     42.6,     41.5,     35.0,     32.0,     27.0,     24.0,     30.5,     36.0,     36.0,     39.2,     39.6,     47.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     37.0,     36.6,     33.8,     34.4,     27.4,     24.0,     25.6,     23.6,     28.0,     34.2,     40.2,     41.8,     41.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     42.0,     39.2,     35.4,     32.4,     29.2,     27.4,     26.0,     26.4,     33.0,     33.0,     39.4,     42.0,     42.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     40.0,     32.6,     33.0,     32.4,     27.4,     26.2,     22.4,     28.0,     27.8,     30.4,     39.2,     42.5,     42.5,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     45.0,     43.0,     34.5,     34.6,     28.5,         ,     23.0,     30.4,     37.2,     38.0,     40.5,     45.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,         ,     40.2,         ,     34.0,     30.0,         ,     27.6,         ,         ,     34.0,         ,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,         ,         ,         ,         ,     31.8,         ,         ,     27.0,         ,     38.5,         ,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,         ,         ,     40.0,         ,         ,         ,         ,         ,     37.2,         ,         ,     43.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     46.0,     44.0,         ,     33.0,         ,     20.0,         ,         ,     37.0,         ,         ,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     46.0,     43.0,     39.0,     32.0,     28.6,     24.0,     24.0,     26.0,     34.0,     38.9,     43.4,     43.5,     46.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     45.0,         ,     40.6,     32.1,     25.0,     25.0,     21.0,     23.0,     33.0,     39.0,     40.0,     43.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     39.0,     38.5,     37.4,     33.2,     28.8,     24.0,     21.0,     24.2,     27.3,     36.6,     40.2,     42.0,     42.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     43.4,     42.6,     39.2,     34.6,     31.1,     22.4,     25.4,     26.0,     34.0,     36.3,     34.4,     40.8,     43.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     42.9,     43.4,     41.3,     37.5,     27.5,     24.9,     21.2,     27.4,         ,         ,         ,         ,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     36.5,     40.4,     42.6,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     37.5,     42.0,     44.0,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1991     ,     42.0,     40.0,     39.5,     35.0,     30.0,     27.5,     25.2,     30.0,     33.5,         ,     39.0,     43.5,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1992     ,     45.0,     42.0,     37.0,     33.0,     29.0,     23.0,     26.5,     27.0,     32.5,     38.5,     36.0,     38.3,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1993     ,     43.0,     43.7,     36.0,     34.6,     28.0,     22.6,     24.6,     28.1,     34.3,     36.2,     41.0,     42.7,     43.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1994     ,     43.0,     39.4,     31.8,     33.0,     29.8,     26.8,     24.8,     27.9,     31.2,     35.5,     40.2,     43.0,     43.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1995     ,     38.4,     39.9,     36.1,     29.0,     28.2,     26.0,     22.8,     31.8,     32.8,     35.8,     43.5,     40.2,     43.5,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1996     ,     42.9,     42.5,     35.8,     34.6,     26.7,     24.7,     25.6,     28.4,     34.2,     35.7,     41.9,     39.3,     42.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1997     ,     37.1,     41.7,     38.0,     32.1,     28.4,     26.5,     23.2,     27.0,     30.8,     39.0,     44.0,     41.0,     44.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1998     ,     41.4,     42.8,     40.5,     34.6,     24.3,     25.4,     18.3,     25.1,     32.4,     36.1,     35.9,     39.5,     42.8,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,1999     ,     42.1,     39.9,     36.5,     28.5,     29.5,     23.5,     23.4,     28.0,     32.2,     37.6,     35.4,     39.0,     42.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2000     ,     44.0,     38.7,     37.6,     35.0,     27.2,     23.0,     26.5,     24.1,     37.2,     36.9,     37.7,     40.1,     44.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2001     ,     46.0,     42.0,     39.4,     34.0,     28.7,     26.5,     24.0,     27.7,     34.3,     34.4,     36.6,     42.9,     46.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2002     ,     41.3,     40.6,     41.8,     34.2,     27.6,     26.4,     24.6,     31.8,     36.2,     39.6,     41.8,     43.6,     43.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2003     ,     47.2,     40.7,     35.7,     33.1,     26.3,     23.8,     26.2,     29.6,     38.8,     37.1,     43.0,     42.7,     47.2,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2004     ,     45.0,     45.4,     43.2,     34.4,     25.1,     24.1,     25.8,     30.4,     39.0,     39.0,     43.5,     40.6,     45.4,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2005     ,     42.7,     42.6,     41.0,     35.0,     28.2,     25.8,     23.6,     27.0,     34.1,     37.4,     39.1,     45.3,     45.3,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2006     ,     43.0,     45.1,     39.2,     33.6,     26.7,     22.7,     23.4,     28.4,     34.6,     37.6,     42.2,     40.1,     45.1,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2007     ,     42.7,     42.7,     42.2,     33.0,     30.1,     19.2,     24.8,     29.5,     36.2,     35.7,     40.0,     38.6,     42.7,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2008     ,     38.7,     39.9,     37.0,     31.1,     27.1,     25.2,     26.6,     31.4,     35.6,     39.3,     38.8,     39.9,     39.9,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2009     ,     41.0,     43.0,     40.3,     33.2,     26.0,     24.4,     25.1,     35.6,     35.8,     38.2,     46.0,     42.8,     46.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2010     ,     40.6,     37.0,     35.0,     31.6,     29.1,     22.1,     22.0,     28.0,     32.0,     35.1,     35.1,     36.8,     40.6,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2011     ,     45.0,     40.7,     40.5,     32.0,     28.4,     23.9,     25.0,     27.7,     33.2,     35.8,     40.6,     34.0,     45.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2012     ,     41.8,     37.8,     33.3,     35.8,     30.6,     25.1,     22.6,     30.2,     33.9,     36.7,     42.8,     43.0,     43.0,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2013     ,         ,     39.5,     36.9,     32.7,     32.4,         ,         ,         ,         ,     38.8,     40.3,     41.8,         ,QC,#
dx, 48015,Highest monthly temperature in degrees C                                                                                                                                                                ,2014     ,     47.2,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1965     ,         ,         ,      9.4,         ,     -0.6,      0.0,     -1.7,      0.6,      5.6,     10.6,      7.2,     14.4,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1966     ,     15.6,     16.7,     11.7,         ,      2.2,         ,      0.0,      1.7,      4.4,      5.0,      9.4,     13.9,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1967     ,     17.8,         ,         ,         ,      2.4,      1.1,         ,      0.6,      2.8,         ,     12.2,         ,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1968     ,         ,     16.7,     12.2,         ,         ,         ,         ,         ,         ,         ,         ,     11.1,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1969     ,     16.1,     16.1,     13.9,      6.1,      2.8,      0.7,      1.2,         ,      2.4,     10.2,     11.1,     12.2,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1970     ,     12.8,     12.8,     10.6,      5.0,      2.8,      1.7,     -1.7,      1.1,      2.2,      6.1,      8.3,     11.7,     -1.7,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1971     ,     12.8,     17.8,     16.1,      7.8,      5.0,     -2.8,     -0.6,      2.2,      2.2,      6.7,      8.9,     13.9,     -2.8,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1972     ,     13.3,     11.7,     12.8,      3.9,      4.4,      2.8,     -2.2,      2.2,      4.0,      7.9,     12.5,     16.2,     -2.2,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1973     ,     16.5,     17.3,     10.0,      7.2,      3.0,      1.0,      2.5,      1.5,      4.5,      9.0,     11.0,     13.2,      1.0,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1974     ,     15.0,     15.3,     15.0,      9.4,      5.4,      0.0,      0.0,      2.6,      2.1,      6.8,      6.6,     12.4,      0.0,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1975     ,     12.6,     15.0,      9.6,      6.4,      2.2,      0.0,      1.4,      2.4,      2.6,      6.0,     11.2,     17.2,      0.0,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1976     ,     13.4,     15.4,     11.6,      5.4,      2.6,      0.0,      0.6,      0.0,      3.8,      5.4,      8.4,     13.4,      0.0,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1977     ,     15.0,     15.6,     12.4,      6.0,      2.5,         ,      0.0,      0.4,      2.6,      5.6,     10.6,     13.6,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1978     ,         ,     15.5,         ,      3.5,      3.0,      3.2,     -0.5,         ,      3.2,      6.0,         ,         ,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1979     ,         ,         ,         ,         ,      2.6,         ,         ,      1.0,         ,         ,         ,         ,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1980     ,         ,         ,     12.0,         ,         ,         ,         ,         ,      4.0,      6.6,         ,         ,         ,QC,#
dx, 48015,Lowest monthly temperature in degrees C                                                                                                                                                                 ,1981     ,         ,     17.0,         ,      5.0,         ,      2.0,         ,         ,      1.0,         ,         ,         ,         ,QC,#
