Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,         ,         ,         ,         ,         ,         ,     22.2,         ,         ,         ,     37.8,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,     38.3,         ,         ,         ,         ,         ,         ,         ,         ,         ,     38.9,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.2,     42.2,     37.8,     32.8,     26.1,     22.2,     22.8,     27.8,     29.4,     32.8,     34.4,     38.9,     42.2,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     40.4,     37.8,     37.8,     33.4,         ,     26.9,     25.2,     27.4,     29.8,     33.6,     34.8,     39.7,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.8,     35.3,     33.7,     30.8,     26.3,     27.4,     24.6,     25.2,     33.5,     37.8,     37.6,     38.2,     40.8,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     38.2,     36.8,     37.9,     37.6,     27.9,     24.7,     24.1,     30.1,     31.5,     40.0,     38.0,     45.0,     45.0,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     44.0,     42.0,     41.0,     34.0,     31.0,     26.5,     24.4,     29.0,     35.0,     35.0,     38.7,     36.0,     44.0,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     36.0,     37.0,     34.0,         ,     27.0,         ,     27.0,     26.0,     29.0,     35.0,         ,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     42.0,     36.0,         ,     30.0,     27.0,     26.0,     27.0,     28.0,     33.0,         ,     39.5,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,         ,     32.0,     34.0,         ,     27.0,     25.0,     22.0,     26.0,     26.0,         ,     38.0,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,         ,         ,     33.0,         ,     27.0,     25.0,     24.0,     28.6,     34.5,     37.0,     40.0,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     41.0,         ,     35.0,         ,     28.0,     20.0,         ,     25.0,         ,     33.0,     36.0,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     44.0,         ,     37.0,         ,     31.0,         ,     23.0,     26.0,         ,     34.0,     38.0,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     43.5,         ,     39.0,         ,     28.1,     26.0,     26.0,     30.0,     36.0,     37.1,     40.1,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     42.7,         ,     38.0,         ,     27.0,     22.2,     23.5,     25.0,     36.0,         ,     38.0,     45.0,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,         ,         ,     34.1,         ,     29.0,         ,         ,     29.0,     33.0,         ,     42.0,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,         ,         ,         ,         ,     25.0,     25.0,     22.1,     23.0,         ,     36.0,         ,         ,         ,QC,#
dx, 52020,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     38.0,     36.0,     38.0,         ,     28.0,         ,     21.0,     23.0,         ,     37.0,     40.0,         ,         ,QC,#
