Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 88001,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     39.2,     38.6,     37.8,     24.2,     22.5,     16.1,     15.8,     20.3,     30.0,     33.3,     31.1,     36.1,     39.2,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1940     ,     30.4,     27.4,     30.6,     20.3,     15.3,     11.9,     12.1,     14.5,     18.0,     23.5,     23.0,     29.7,     21.4,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1941     ,     27.8,     28.2,     22.7,     21.7,     15.9,     12.5,     11.9,     14.3,     16.3,     18.6,     25.1,     27.5,     20.2,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1942     ,     30.9,     29.9,     26.9,         ,         ,         ,         ,         ,     16.2,     20.9,     23.5,     29.9,         ,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1943     ,     28.8,     28.1,     27.6,     18.9,     14.8,     10.2,     10.8,     12.4,     15.6,     19.9,     23.3,     27.6,     19.8,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1944     ,     30.6,     27.8,     26.9,     17.7,     14.2,     10.6,     10.9,     13.9,     18.6,     21.1,     25.6,     27.5,     20.5,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1945     ,     27.8,     26.3,     24.4,     20.8,     15.1,     13.7,     10.7,     13.7,     16.2,     18.9,     23.4,     29.3,     20.0,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1946     ,     30.3,     26.6,     23.4,     18.8,     15.3,     11.8,     11.2,     12.6,     16.3,     18.6,     23.9,     27.4,     19.7,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1947     ,     30.4,     31.1,     24.9,     20.8,     18.5,     12.6,     11.4,     12.6,     15.7,     18.5,     22.7,     25.9,     20.4,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1948     ,     28.4,     29.0,     24.5,     20.6,     14.3,     12.1,     10.8,     14.4,     17.7,     18.6,     22.5,     26.8,     20.0,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1949     ,     29.1,     27.8,     24.6,     19.8,     14.7,     11.2,     12.1,     14.4,     17.9,     19.7,     21.9,     25.2,     19.9,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1950     ,     29.1,     27.6,     26.1,     21.2,     16.4,     11.1,     12.9,     14.7,     18.7,     20.6,     24.7,     29.7,     21.1,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1951     ,     33.2,     30.8,     29.0,     17.1,     14.8,     13.0,     11.3,     12.4,     18.7,     19.5,     22.6,     27.4,     20.8,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1952     ,     29.8,     29.3,     28.2,     18.9,     14.4,     12.7,     10.2,     14.4,     17.1,     19.6,     21.8,     25.6,     20.2,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1953     ,     28.0,     28.9,     27.8,     21.8,     16.9,     11.8,     11.9,     12.8,     16.3,     19.9,     22.1,     26.6,     20.4,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1954     ,     31.5,     26.6,     25.6,     22.4,     15.6,     12.5,     11.4,     13.9,     18.2,     20.9,     23.4,     26.9,     20.7,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1955     ,     29.7,     27.6,     26.8,     21.5,     14.2,     11.7,     11.4,     13.2,     17.2,     19.3,     21.0,     25.1,     19.9,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1956     ,     26.9,     32.3,     26.0,     19.2,     14.9,     11.4,     10.9,     12.2,     16.8,     17.6,     20.7,     25.2,     19.5,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1965     ,     26.9,     30.0,     26.7,     19.3,     15.6,     11.9,     11.2,     14.3,     18.4,     22.7,     22.1,     28.3,     20.6,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1966     ,     31.4,     27.5,     24.6,     20.1,     15.4,     10.4,     10.5,     13.5,     17.1,     19.9,     23.6,     24.1,     19.8,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1967     ,     27.6,     29.9,     26.2,     22.6,     17.4,     13.4,     11.8,     13.2,     16.3,     22.0,     24.8,     24.8,     20.8,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1968     ,     31.3,     31.7,     28.5,     21.5,     13.7,     11.0,     10.8,     12.9,     15.7,     18.4,     21.6,     26.0,     20.3,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1969     ,     31.8,     29.2,     25.1,     20.2,     14.5,     11.9,     12.1,     15.2,     13.8,     22.1,     23.2,         ,         ,QC,#
dx, 88001,Mean daily maximum temperature in degrees C                                                                                                                                                             ,1970     ,     27.6,     30.0,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1910     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,      9.4,      9.1,         ,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1911     ,     12.2,     13.8,     10.6,      5.2,      5.7,      3.2,      0.2,      4.3,      5.1,      5.6,      8.7,     11.0,      7.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1912     ,     10.6,     13.0,      9.5,      5.8,      1.1,      3.6,      2.2,      4.0,      5.5,      5.8,      8.4,      9.9,      6.6,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1913     ,      9.9,     11.3,     10.7,      7.1,      3.9,      1.8,      2.8,      3.5,      5.3,      6.4,      6.7,      9.6,      6.6,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1914     ,     10.2,     12.3,     10.8,      7.3,      4.4,     -0.5,      1.4,      1.8,      2.6,      6.1,     10.6,     12.8,      6.7,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1915     ,     11.8,     12.2,      8.9,      6.7,      4.8,      3.0,      4.8,      4.9,      6.2,      6.3,      7.5,      9.0,      7.2,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1916     ,     12.0,     12.1,      7.4,      8.1,      3.1,      4.8,      2.7,      3.3,      6.6,      6.5,      8.1,     11.0,      7.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1917     ,     12.1,     11.1,      9.4,      4.3,      4.6,      4.5,      4.2,      3.0,      5.4,      6.7,      8.6,     11.1,      7.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1918     ,     14.3,     11.8,      9.0,      6.2,      5.9,      5.4,      2.3,      4.3,      4.1,      5.6,      6.1,      8.9,      7.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1919     ,      9.1,     13.8,      9.3,      6.6,      4.8,      3.4,      2.0,      2.7,      5.0,      6.6,      9.2,     12.3,      7.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1920     ,     10.9,     12.7,      8.1,      6.7,      2.5,      6.1,      3.8,      4.5,      6.4,      7.9,      9.1,     10.8,      7.5,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1921     ,     13.2,     14.7,      9.1,      6.8,      5.4,      4.6,      3.4,      3.6,      5.7,      5.7,     10.4,     11.1,      7.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1922     ,     10.8,     12.6,      7.9,      8.2,      5.3,      2.3,      3.2,      2.8,      3.8,      6.8,      7.3,     10.9,      6.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1923     ,     11.1,     10.2,      7.8,      3.8,      6.9,      6.3,      4.5,      3.2,      5.4,      6.4,      5.9,     10.7,      6.9,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1924     ,     10.2,     10.7,      9.2,      6.8,      2.9,      2.2,      1.6,      3.5,      5.8,      5.5,      9.1,      7.9,      6.3,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1925     ,     11.4,     10.7,      8.2,      5.9,      3.8,      2.7,      2.1,      0.8,      3.7,      6.0,      7.8,      9.7,      6.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1926     ,         ,         ,     10.1,      2.7,      2.1,      4.4,      3.8,      3.3,      4.9,      7.2,      6.8,     10.1,         ,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1927     ,     11.6,     10.2,      8.3,      5.7,      3.8,      0.5,      3.4,      3.1,      3.4,      6.6,      8.5,     11.0,      6.3,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1928     ,     12.1,     13.3,     12.0,      7.8,      3.5,      2.1,      2.2,      1.7,      6.1,      6.2,      7.8,      9.7,      7.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1929     ,     10.6,     14.0,      9.3,      7.3,      3.7,      1.9,      1.8,      1.8,      2.1,      5.8,      7.4,      9.4,      6.3,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1930     ,     10.2,     14.4,      9.3,      5.9,      4.3,      1.5,      4.3,      4.2,      4.3,      8.2,      7.6,     11.9,      7.2,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1931     ,      9.9,      9.2,     10.2,      5.8,      7.6,      4.9,      3.8,      4.1,      4.4,      5.4,      7.8,     10.3,      7.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1932     ,     11.7,     10.9,     10.4,      9.0,      4.2,      3.8,      2.1,      2.3,      5.0,      5.5,      8.0,      8.6,      6.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1933     ,     11.1,      9.3,      9.3,      3.4,      4.6,      4.2,      1.6,      1.8,      5.1,      6.9,      8.2,     11.7,      6.4,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1934     ,     12.3,     16.3,     11.3,      8.0,      2.6,      0.4,      2.8,      3.6,      3.7,      5.9,      9.9,     10.1,      7.2,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1935     ,     10.9,     11.6,      8.8,      9.0,      4.2,      3.3,      2.7,      4.3,      4.2,      6.8,      7.8,     10.1,      7.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1936     ,     12.8,     11.8,      9.7,      6.3,      2.9,      3.3,      3.1,      3.6,      2.6,      5.3,      6.7,     12.0,      6.7,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1937     ,     10.3,     11.5,      9.5,      5.4,      4.2,     -0.3,      0.9,      3.3,      4.9,      7.2,      8.4,     11.9,      6.4,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1938     ,     12.8,     11.9,     10.4,      6.6,      5.0,      3.3,      1.8,      2.4,      3.0,      5.4,      8.7,      9.0,      6.7,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1939     ,     13.9,     13.6,     10.9,      9.2,      6.3,      5.0,      1.1,      4.8,      4.8,      5.8,      8.3,      7.4,      7.6,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1940     ,     10.9,      8.3,      9.6,      5.1,      2.0,      2.0,      3.7,      1.3,      3.4,      5.5,      7.9,     10.7,      5.9,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1941     ,     12.1,     10.9,      9.6,      7.3,      2.8,      3.1,      3.1,      2.3,      4.3,      4.4,      7.6,     10.0,      6.5,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1942     ,     10.8,     11.4,         ,      6.4,      7.4,      3.9,      3.1,         ,      4.1,      5.3,      7.9,     11.4,         ,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1943     ,     11.8,     10.6,      8.3,      6.4,      2.6,      3.3,      3.3,      0.9,      4.6,      4.9,      9.1,     11.4,      6.4,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1944     ,     10.0,      9.0,      8.6,      4.8,      5.8,      1.5,      1.2,      0.2,      2.7,      4.8,      8.2,      9.3,      5.5,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1945     ,     10.8,     10.1,      6.9,      4.6,      2.3,      2.6,      0.6,      4.4,      3.6,      6.0,      8.6,      9.0,      5.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1946     ,     11.6,     11.6,      9.3,      4.8,      2.9,      1.2,      4.6,      3.1,      3.8,      3.7,      8.4,      8.6,      6.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1947     ,     10.3,     14.2,      9.9,      5.7,      4.2,      3.7,      3.5,      2.3,      3.6,      6.4,      6.8,     10.9,      6.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1948     ,      9.8,     11.9,      5.2,      6.9,      5.7,      2.3,      1.3,      1.7,      3.9,      4.4,      5.9,      8.4,      5.6,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1949     ,     10.1,      8.7,     10.9,      4.9,      3.3,     -0.3,      2.2,      1.1,      3.6,      6.3,      8.7,      7.7,      5.6,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1950     ,      9.3,     12.2,     10.0,      5.9,      1.8,      0.3,      1.9,      2.5,      4.1,      7.2,      8.8,     10.2,      6.2,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1951     ,     12.4,     12.6,      9.3,      5.6,      6.4,      4.2,      2.3,      3.4,      4.7,      6.2,      6.4,      9.3,      6.9,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1952     ,     10.2,      9.3,      9.9,      6.8,      5.1,      4.8,      2.3,      4.8,      5.7,      6.7,      7.6,      9.9,      6.9,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1953     ,     11.1,     10.3,      8.8,      6.3,      5.1,      3.4,      1.8,      2.5,      4.4,      6.0,      6.7,      7.9,      6.2,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1954     ,     11.9,      9.8,      7.2,      6.2,      4.7,      3.3,      1.2,      1.8,      2.7,      5.8,      8.8,     10.1,      6.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1955     ,     11.0,     13.1,      9.6,      5.6,      4.2,      1.2,      2.7,         ,      5.2,      6.7,      6.7,      9.6,         ,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1956     ,     11.1,     13.1,     13.4,      8.6,      5.2,      3.7,      3.6,      2.7,      4.1,      6.0,      7.1,      6.4,      7.1,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1965     ,      7.8,      9.7,      7.2,      3.8,      5.3,      2.2,      1.1,      3.7,      5.2,      6.3,      7.9,     12.0,      6.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1966     ,     12.2,     11.1,     10.1,      4.2,      4.1,      1.6,      1.6,      2.5,      4.8,      6.1,      8.5,      9.6,      6.4,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1967     ,      9.9,     11.2,      8.6,      5.8,      2.2,      2.7,      2.1,      2.3,      3.1,      5.9,      6.9,      7.7,      5.7,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1968     ,     11.7,     12.6,     11.0,      8.9,      7.1,      3.2,      2.4,      3.5,      2.7,      5.5,      7.3,      8.4,      7.0,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1969     ,     12.1,     14.4,     10.8,      7.1,      4.4,      0.4,      2.9,      3.2,      3.9,      6.3,      8.1,      8.5,      6.8,QC,#
dx, 88001,Mean daily minimum temperature in degrees C                                                                                                                                                             ,1970     ,     10.6,     11.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,         ,QC,#
#
Monthly summary for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Statistic description,January,February,March,April,May,June,July,August,September,October,November,December,Annual,#
dx, 88001,Highest monthly temperature in degrees C                                                                                                                                                                ,Insufficient data available for statistics production                 ,#
dx, 88001,Lowest monthly temperature in degrees C                                                                                                                                                                 ,Insufficient data available for statistics production                 ,#
dx, 88001,Mean daily maximum temperature in degrees C calculated using available data between 1910 and 1970                                                                                                       ,Average                            ,     29.3,     29.3,     26.0,     20.5,     15.8,     12.1,     11.7,     13.8,     17.0,     20.3,     23.8,     27.3,     20.6,#
dx, 88001,Mean daily maximum temperature in degrees C calculated using available data between 1910 and 1970                                                                                                       ,Highest                            ,     34.2,     33.1,     30.6,     26.2,     19.7,     13.7,     13.8,     16.1,     19.4,     27.3,     29.1,     30.1,     22.9,#
dx, 88001,Mean daily maximum temperature in degrees C calculated using available data between 1910 and 1970                                                                                                       ,Lowest                             ,     25.6,     26.3,     18.6,     17.1,     12.7,     10.2,     10.2,     12.2,     13.8,     16.4,     20.4,     24.1,     19.5,#
dx, 88001,Mean daily minimum temperature in degrees C calculated using available data between 1910 and 1970                                                                                                       ,Average                            ,     11.2,     11.7,      9.4,      6.3,      4.3,      2.9,      2.5,      3.0,      4.4,      6.0,      8.0,      9.9,      6.6,#
