Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,         ,         ,     37.7,     28.8,     21.0,     16.6,     15.3,     19.6,     23.3,     26.7,     37.7,     36.2,         ,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     36.2,     40.0,     31.7,     31.6,     25.8,     21.1,     17.2,     19.3,     25.3,     30.0,     36.1,     37.3,     40.0,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     43.7,     42.3,     36.1,     31.0,     18.9,     16.2,     14.0,     20.0,     22.2,     28.8,     32.3,     35.9,     43.7,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     39.3,     36.8,     32.2,     29.0,     21.1,     16.7,     16.3,     21.7,     20.6,     28.7,     32.4,     37.3,     39.3,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     33.7,     38.3,     33.2,     27.2,     18.8,     17.7,     15.0,     16.7,     18.4,     29.4,     32.2,     37.8,     38.3,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     40.0,     35.1,     32.3,     28.9,     20.9,     15.6,     15.5,     19.5,     21.6,     28.3,     29.1,     35.3,     40.0,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     36.6,     37.2,     32.1,     28.0,     25.4,     18.1,     16.0,     20.9,     27.4,     28.5,     32.8,     38.7,     38.7,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     40.5,     34.0,     30.8,     29.5,     21.5,     17.0,     16.7,     20.0,     25.6,     27.0,     29.7,     37.5,     40.5,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     35.4,     33.6,     36.2,     23.3,     23.2,     18.4,     15.7,     18.1,     20.3,     25.2,     32.7,     34.3,     36.2,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     34.6,     39.2,     32.7,     26.8,     22.4,     16.3,     21.4,     16.4,     23.0,     27.4,     34.4,     39.6,     39.6,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     40.7,     36.0,     33.2,     28.5,     22.1,     17.4,     17.5,     20.6,     23.9,     24.6,     32.0,     37.7,     40.7,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     38.5,     41.3,     33.4,     28.9,     21.3,     16.3,     14.6,     24.1,     24.1,     34.0,     35.9,     35.8,     41.3,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     37.9,     38.0,     37.4,     30.7,     25.8,     14.8,     15.3,     19.4,     20.9,     28.7,     35.2,     33.4,     38.0,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     41.4,     39.4,     32.1,     25.8,     20.7,     16.9,     13.5,     17.4,     21.2,     27.0,     30.1,     37.8,     41.4,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     32.1,     40.7,     33.9,     29.5,     23.3,     16.4,     17.4,     22.6,     27.4,     26.7,     38.2,     40.0,     40.7,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     39.9,     37.6,     32.8,     27.3,     23.3,     15.4,     15.8,     16.7,     25.7,     28.9,     33.6,     34.2,     39.9,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     40.5,     39.2,     32.2,     28.2,     21.7,     15.3,     14.4,     24.7,     25.6,     33.4,     38.8,     35.8,     40.5,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     40.4,     41.0,     37.1,     23.9,     19.4,     15.6,     13.9,     17.6,     19.0,     27.8,     29.6,     37.3,     41.0,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     32.7,     35.0,     33.0,     24.4,     22.3,     18.4,     14.4,     17.6,     20.8,     27.5,     33.2,     31.2,     35.0,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     40.9,     36.1,     33.3,     30.1,     23.8,     15.8,     17.4,     16.5,     23.0,     26.1,     28.2,     30.0,     40.9,QC,#
dx, 88110,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,         ,         ,         ,         ,         ,         ,     14.0,     18.4,     20.5,         ,         ,     31.5,         ,QC,#
