Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     33.9,     37.2,     35.6,     26.1,     23.3,     20.0,     16.7,     21.7,     28.9,     28.9,     32.2,     37.2,     37.2,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     34.4,     32.8,     34.4,     27.8,     19.4,     17.2,     16.0,     16.7,     20.3,     24.4,     32.2,     32.1,     34.4,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     35.3,     34.4,     27.8,     26.7,     26.2,     17.2,     15.0,     16.1,     25.6,     30.0,     33.3,     35.0,     35.3,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     36.1,     41.1,     33.9,     29.4,     20.0,     15.6,     14.4,     18.3,     22.8,     29.4,     33.3,     31.7,     41.1,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     35.0,     35.6,     31.3,     27.8,     19.8,     14.4,     16.9,     21.1,     20.6,     26.1,     28.3,     33.3,     35.6,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     32.2,         ,         ,         ,         ,         ,         ,         ,     20.6,     28.4,     32.2,     33.3,         ,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     37.2,     28.3,     28.9,     27.1,     18.9,     16.7,     14.4,     18.0,     23.8,     27.8,     27.2,     32.4,     37.2,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,         ,     28.9,     27.9,     27.2,     24.4,     18.3,     18.1,     20.9,     24.2,     25.8,     29.9,     38.3,         ,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     40.5,     36.0,     31.5,         ,     22.0,     17.9,     16.3,     19.7,     22.7,     27.1,     38.3,     31.4,         ,QC,#
dx, 69010,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     31.5,     32.0,     31.3,         ,     22.4,         ,     15.1,     15.5,     20.0,     25.7,     29.7,         ,         ,QC,#
