Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     41.9,     41.6,         ,     32.8,     24.4,     22.3,     17.6,     26.8,     29.9,     28.2,     45.0,     38.7,         ,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     38.3,     41.1,     33.5,     29.4,     24.8,     18.6,     16.8,     21.0,     27.3,     32.7,     36.6,     37.8,     41.1,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     42.6,     40.3,     38.2,     33.9,     23.2,     20.3,     19.6,     21.7,     24.4,     29.2,     35.7,     32.9,     42.6,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     39.9,     40.7,     41.1,     26.2,     26.2,     21.7,     17.7,     23.9,     30.7,     32.8,     35.7,     38.9,     41.1,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     40.6,     37.9,     40.3,     35.1,     24.8,     18.2,     18.8,     21.7,     27.7,     30.7,     40.4,     41.1,     41.1,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     37.2,     44.4,     35.1,     33.4,     28.5,     21.4,     18.7,     21.2,     25.1,     33.2,     37.3,     38.2,     44.4,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     45.0,     41.3,     39.0,     34.9,     22.3,     19.3,     16.0,     22.8,     24.6,     34.3,     35.0,     40.5,     45.0,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.1,     40.5,     37.1,     34.9,     23.8,     18.3,     18.2,     25.2,     24.1,     33.2,     37.4,     39.9,     42.1,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     39.0,     44.6,     35.8,     32.4,     24.0,     18.3,     18.2,     18.7,     25.0,     32.1,     34.1,     40.6,     44.6,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     42.0,     41.1,     35.2,     31.7,     23.2,     17.2,     18.4,     20.6,     23.8,     31.4,     32.4,     35.5,     42.0,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     38.3,     40.6,     34.4,     35.2,     28.3,     23.8,     19.6,     23.9,     29.8,     31.5,     36.9,     42.0,     42.0,QC,#
dx, 25507,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     43.6,     37.3,     39.2,     31.5,     25.6,     17.8,     20.2,     19.1,     30.7,     31.9,     35.7,     38.5,     43.6,QC,#
