Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     43.3,     38.3,     37.2,     35.0,     28.9,     25.6,     20.6,     27.2,     33.3,     37.2,     41.1,     42.2,     43.3,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,     42.2,     40.0,     39.4,     31.1,     30.6,     27.2,     26.7,     28.9,     30.0,     41.1,     41.1,     40.6,     42.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     40.6,     40.0,     36.7,     30.6,     27.2,     25.6,     23.3,     30.0,     32.2,     36.7,     38.9,     39.4,     40.6,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     42.8,         ,         ,     36.7,     27.2,     22.8,     27.8,     28.3,     33.3,     37.8,     40.0,     40.0,         ,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     38.9,     41.7,     36.1,     34.4,     26.7,     25.0,     23.3,     26.1,     34.4,     40.6,     37.8,     42.2,     42.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     37.8,     40.6,         ,         ,     26.7,     25.0,     27.2,     30.0,     30.0,     39.2,     41.7,     38.9,         ,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     39.4,     40.6,     40.6,     29.4,     28.3,     26.3,     25.6,     28.1,     33.3,     34.4,     37.8,     44.2,     44.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     44.4,     40.6,     39.4,     36.1,     30.4,     27.8,     29.2,     27.8,     33.9,     33.9,     40.3,     39.4,     44.4,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     41.7,     42.9,     39.6,     35.6,     30.3,     26.3,     25.1,     31.1,     35.6,     41.2,     44.4,     42.8,     44.4,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     41.2,     41.7,     38.6,     36.6,     28.3,     25.2,     25.2,     24.4,     31.6,         ,     39.3,     43.9,         ,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     45.7,     41.4,     32.2,     30.8,     28.1,     23.3,     23.4,     27.7,         ,     39.2,     41.1,     39.6,         ,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     40.9,     40.6,     39.4,     37.7,     26.3,     22.8,     23.9,     28.3,     30.5,     39.8,     44.0,     39.6,     44.0,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.8,     44.1,     38.9,     34.1,     29.6,     24.0,     24.3,     30.9,     31.2,     35.9,     39.1,     43.2,     44.1,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     41.6,     40.7,     38.7,     35.5,     30.3,     27.2,     26.1,     30.3,     31.6,     35.5,     37.4,     40.5,     41.6,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     42.9,     39.3,     35.0,     31.1,     26.7,     27.7,     25.2,     24.7,     34.4,     40.5,     39.1,     40.5,     42.9,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     37.7,     37.3,     39.4,     33.9,     27.1,     25.6,     24.4,     32.3,     33.5,     39.4,     38.7,     44.6,     44.6,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     47.0,     42.0,     39.0,     34.3,     30.4,     28.2,     26.5,     30.0,     34.8,     35.8,     39.8,     37.5,     47.0,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     36.3,     35.8,     34.9,     35.7,     27.0,     27.0,     27.6,     27.7,     30.0,     39.0,     40.3,     41.2,     41.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     43.2,     38.5,     37.6,     32.8,     29.5,     28.3,     27.5,     30.5,     36.0,     34.1,     40.5,     40.5,     43.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     38.0,     33.8,     34.7,     31.1,     27.9,     27.0,     23.5,     29.1,     28.2,     34.0,     40.6,     42.2,     42.2,QC,#
dx, 44010,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     41.0,     39.4,     34.5,     34.6,     27.1,     27.1,     27.6,     29.5,     37.2,     38.0,     41.4,     42.3,     42.3,QC,#
