Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     36.7,     41.1,     36.1,     32.8,     24.4,     25.0,     22.8,     27.2,     31.1,     36.1,     43.3,     41.7,     43.3,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,     39.4,     43.9,     41.7,     31.7,     29.4,     24.4,     23.9,     28.9,     31.7,     36.1,     42.2,     43.9,     43.9,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     46.7,         ,         ,         ,         ,         ,         ,         ,         ,         ,     41.7,         ,         ,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     43.3,     43.3,     41.7,     32.2,     28.9,     23.3,     23.3,     26.1,     36.1,     41.7,     42.2,     45.0,     45.0,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,     42.2,     39.4,     38.3,     34.4,     27.8,     25.6,     22.2,     23.9,     30.6,     37.2,     40.6,     43.9,     43.9,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     43.3,     42.2,     33.3,     31.7,     30.0,     20.6,     21.1,     27.8,     32.2,     40.6,     40.0,     39.4,     43.3,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     43.4,     43.3,     37.1,     35.3,     25.4,     21.8,     19.1,     24.8,     29.4,     40.9,     44.1,     40.7,     44.1,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     42.3,     42.1,     37.9,     33.8,     27.0,     22.8,     24.0,     30.1,     28.2,     36.4,     38.4,     42.5,     42.5,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     45.0,     42.2,     36.3,     31.8,     27.2,     22.7,     23.6,     27.1,     28.3,     39.4,     38.7,     41.8,     45.0,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     45.1,     37.1,     35.0,     31.7,     25.0,     21.5,     20.9,     23.3,     30.9,     37.7,     36.4,     41.6,     45.1,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     37.7,     38.0,     40.6,     35.6,         ,     24.8,     22.9,     30.6,     33.7,     37.6,     40.1,     45.8,         ,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     48.6,     42.3,     41.6,     34.8,     29.5,     24.3,     24.2,     29.5,     37.7,     33.6,     40.2,     41.2,     48.6,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     37.5,     36.4,     36.2,     34.2,     27.5,     23.1,     26.5,     22.8,     29.3,     35.5,     40.5,     40.8,     40.8,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     42.6,     41.6,     37.2,     35.5,     30.3,     27.0,     27.7,     24.9,     32.5,         ,         ,         ,         ,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,         ,         ,         ,         ,         ,         ,     23.0,     28.0,     29.4,     32.9,     39.5,     43.5,         ,QC,#
dx, 46042,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     43.8,     41.6,     38.0,     36.0,     28.5,     25.2,         ,     31.1,     35.2,     39.0,     40.0,     44.5,         ,QC,#
