Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1957     ,     43.3,     42.2,     38.9,         ,     32.2,     30.0,         ,         ,     35.0,         ,     43.3,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1958     ,         ,     36.7,     39.4,     38.3,     28.9,     25.6,     23.3,     23.9,     23.3,     36.7,     36.7,     40.6,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1959     ,     41.7,     43.3,     38.3,     35.6,     31.1,     27.8,     22.2,     32.8,     31.7,     35.0,         ,     27.8,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1960     ,     43.3,     35.6,     40.6,     37.8,     26.7,     25.6,     25.6,         ,         ,         ,     35.6,     45.0,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1961     ,     45.6,     40.0,     40.6,     34.4,     27.2,     33.3,     24.4,     29.4,     40.0,     37.8,     37.8,     44.4,     45.6,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1962     ,     43.3,     38.9,     38.3,     36.1,     28.3,         ,         ,     29.4,     34.4,         ,         ,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1963     ,         ,         ,     32.8,     33.9,     27.8,     23.9,     21.1,     28.9,     35.6,     36.7,     38.9,     37.2,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1964     ,     44.4,     32.8,     41.1,         ,         ,         ,         ,         ,     30.6,     35.0,     40.6,     40.6,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1965     ,     38.3,         ,     42.2,     35.0,     30.6,         ,     25.0,     28.9,         ,         ,         ,     44.4,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,         ,     40.0,     42.8,     37.8,         ,         ,         ,     27.2,         ,     33.9,         ,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     45.0,         ,         ,         ,         ,         ,     26.4,     25.0,     30.0,     36.1,     40.0,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,         ,         ,     39.4,     37.5,     25.3,         ,         ,     23.9,     31.2,     40.0,         ,     40.3,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     44.2,     39.9,     40.8,     38.9,     32.8,     24.6,     28.3,     32.2,     34.4,     34.6,     43.3,     36.0,     44.2,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,     47.2,     43.3,     41.9,     33.9,     25.6,     27.3,     26.6,         ,         ,         ,     37.9,     38.9,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,     46.9,     42.2,     40.1,     34.3,     27.5,     22.8,     23.3,     25.6,     32.4,     32.4,     35.8,     38.9,     46.9,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     34.7,     43.9,     36.7,     38.8,     31.6,         ,     22.2,     28.9,     33.3,     40.3,     39.0,     42.5,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     46.3,     41.5,     41.9,     35.1,     29.3,     21.6,     22.6,     24.5,     36.7,     38.0,     34.2,     41.4,     46.3,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,         ,     39.2,     40.0,     27.2,     25.3,     24.3,     26.9,     29.1,     31.4,     36.5,         ,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,         ,         ,         ,         ,         ,         ,         ,         ,         ,     30.1,     39.5,     44.8,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     43.3,     45.2,     39.3,     36.5,     31.0,     25.0,     26.5,     31.0,     36.5,     42.0,     39.0,     40.5,     45.2,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,     38.5,     43.0,     44.0,     38.6,     34.0,     22.5,     24.0,     26.2,     30.8,     38.1,     36.5,     42.0,     44.0,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     47.9,     45.6,     41.3,     32.9,     24.8,     24.5,     28.2,     25.3,     33.6,     36.6,     41.6,     42.2,     47.9,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     45.7,     41.5,     42.4,     37.8,     28.3,     25.3,     23.0,     31.1,     37.2,     37.4,     41.0,     41.5,     45.7,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     43.0,     38.0,     41.0,     35.0,     34.0,     20.5,     25.5,     25.5,     38.0,     39.0,     38.5,     39.5,     43.0,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1982     ,     47.0,     44.0,     40.0,     34.5,     29.5,     23.0,     24.0,     33.0,     32.5,     36.0,     44.0,     41.5,     47.0,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1983     ,     46.0,     47.0,     37.0,         ,     31.0,     26.0,     24.5,     30.2,     33.9,     41.5,     33.6,     41.9,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1984     ,     33.6,     43.6,     41.9,     33.7,     29.0,     25.5,     21.4,     28.0,         ,     37.8,     40.0,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1985     ,     44.8,     33.2,     36.5,     35.2,     30.7,     26.2,     25.2,     26.9,     32.5,     37.0,     34.2,     42.0,     44.8,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1986     ,     44.0,     41.2,     44.2,     40.4,         ,         ,     20.7,     24.4,         ,         ,         ,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1987     ,     44.4,     38.0,     40.0,     39.1,     29.2,     25.2,     24.8,     26.5,     36.2,     42.6,     42.4,     42.1,     44.4,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1988     ,         ,         ,     39.4,         ,         ,         ,         ,     30.2,         ,         ,         ,         ,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1989     ,         ,         ,         ,         ,         ,         ,         ,         ,     32.9,         ,         ,     40.7,         ,QC,#
dx, 11003,Highest monthly temperature in degrees C                                                                                                                                                                ,1990     ,     43.0,     36.1,     38.0,     36.9,     36.3,     24.5,     23.5,     28.2,     33.9,     42.2,     38.8,     42.3,     43.0,QC,#
