Monthly data for requested period 1800 to 2014 - annual values have been calculated using the functions:average [mean daily maximum temperature in degrees C, mean daily minimum temperature in degrees C]highest [highest monthly temperature in degrees C]lowest [lowest monthly temperature in degrees C]#
dx,Station Number,Element description,Year(s),January,February,March,April,May,June,July,August,September,October,November,December,Annual,Quality control field,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1966     ,         ,         ,         ,         ,         ,         ,         ,         ,     18.9,     21.2,     30.1,     23.0,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1967     ,     23.8,     32.0,     27.7,     20.6,     18.9,     14.3,     12.4,     14.2,     14.2,     19.5,     23.4,     26.4,     32.0,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1968     ,     28.3,     29.8,         ,         ,     16.9,     18.3,     10.0,     11.7,     14.8,     21.9,     22.2,     22.8,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1969     ,     29.3,     31.1,     28.1,     20.6,     18.8,     13.5,     11.7,     17.9,     16.1,     22.8,     23.9,         ,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1970     ,         ,         ,     25.6,     23.3,     16.3,     14.5,     12.2,     14.9,     15.5,     19.1,     22.3,         ,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1971     ,         ,         ,         ,     23.3,     16.6,     12.6,     13.9,     12.9,     15.8,     20.0,     20.4,     31.9,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1972     ,     26.1,     30.1,     27.7,         ,     19.9,     14.2,     12.0,     15.3,     19.6,     22.2,     24.0,     29.2,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1973     ,     34.0,     27.4,     23.0,     22.2,     17.7,     12.3,     12.6,     13.2,     21.8,     22.0,     20.6,     29.5,     34.0,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1974     ,     32.2,     24.0,     29.3,     19.5,     18.1,     15.3,     12.2,     14.1,     15.7,     19.6,     24.1,     28.4,     32.2,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1975     ,     29.5,     34.4,     24.7,     21.8,     15.8,     12.6,     15.4,     12.6,     18.3,     24.0,     23.6,     30.4,     34.4,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1976     ,     31.2,     26.6,     28.3,     22.6,         ,     12.5,     11.0,     13.4,     16.7,     17.4,     27.2,     31.6,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1977     ,     28.8,     32.3,     23.9,     19.3,     17.4,     12.0,     11.5,     17.4,     15.5,     26.0,     27.6,         ,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1978     ,         ,         ,         ,     23.0,     19.5,     15.9,     11.3,     15.6,     17.5,     21.7,     27.0,     26.3,         ,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1979     ,     29.4,     32.0,     26.0,     20.0,     15.5,     13.9,     11.9,     13.5,     14.9,     20.4,     23.5,     31.5,     32.0,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1980     ,     25.0,     30.8,     21.8,     24.4,     19.1,     16.6,     14.2,     16.2,     19.8,     21.2,     24.9,     32.4,     32.4,QC,#
dx, 97047,Highest monthly temperature in degrees C                                                                                                                                                                ,1981     ,     34.1,     31.9,     24.8,     23.4,     17.1,     14.1,     12.1,     13.4,     18.0,         ,     21.6,         ,         ,QC,#
